concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
50.614,540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28
61.89,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28
40.27,332.5,142.5,0.0,228.0,0.0,932.0,594.0,270
43.622,332.5,142.5,0.0,228.0,0.0,932.0,594.0,365
42.66199999999999,198.6,132.4,0.0,192.0,0.0,978.4,825.5,360
47.03,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90
43.622,380.0,95.0,0.0,228.0,0.0,932.0,594.0,365
37.414,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28
45.126,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28
36.412,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28
32.148,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90
23.078,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28
46.246,427.5,47.5,0.0,228.0,0.0,932.0,594.0,270
42.33,190.0,190.0,0.0,228.0,0.0,932.0,670.0,90
44.91,304.0,76.0,0.0,228.0,0.0,932.0,670.0,28
39.248,380.0,0.0,0.0,228.0,0.0,932.0,670.0,90
25.660000000000004,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90
48.284000000000006,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365
40.56,380.0,95.0,0.0,228.0,0.0,932.0,594.0,90
43.874,475.0,0.0,0.0,228.0,0.0,932.0,594.0,180
45.324,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180
22.558,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28
21.508,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3
35.282,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180
48.284000000000006,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365
48.38199999999999,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270
46.246,380.0,95.0,0.0,228.0,0.0,932.0,594.0,270
52.12,342.0,38.0,0.0,228.0,0.0,932.0,670.0,180
39.186,427.5,47.5,0.0,228.0,0.0,932.0,594.0,28
33.812,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7
45.660000000000004,304.0,76.0,0.0,228.0,0.0,932.0,670.0,365
45.660000000000004,266.0,114.0,0.0,228.0,0.0,932.0,670.0,365
42.510000000000005,198.6,132.4,0.0,192.0,0.0,978.4,825.5,180
43.816,475.0,0.0,0.0,228.0,0.0,932.0,594.0,270
45.386,190.0,190.0,0.0,228.0,0.0,932.0,670.0,365
44.274,237.5,237.5,0.0,228.0,0.0,932.0,594.0,270
37.174,237.5,237.5,0.0,228.0,0.0,932.0,594.0,28
37.72,332.5,142.5,0.0,228.0,0.0,932.0,594.0,90
42.23,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90
42.268,237.5,237.5,0.0,228.0,0.0,932.0,594.0,180
44.128,342.0,38.0,0.0,228.0,0.0,932.0,670.0,90
43.7,427.5,47.5,0.0,228.0,0.0,932.0,594.0,365
39.0,237.5,237.5,0.0,228.0,0.0,932.0,594.0,365
46.931999999999995,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180
42.678,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90
36.586,427.5,47.5,0.0,228.0,0.0,932.0,594.0,7
21.184,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3
40.76,380.0,95.0,0.0,228.0,0.0,932.0,594.0,180
38.66799999999999,237.5,237.5,0.0,228.0,0.0,932.0,594.0,7
37.414,380.0,95.0,0.0,228.0,0.0,932.0,594.0,7
42.052,332.5,142.5,0.0,228.0,0.0,932.0,594.0,180
42.766,190.0,190.0,0.0,228.0,0.0,932.0,670.0,180
33.12,237.5,237.5,0.0,228.0,0.0,932.0,594.0,90
