date,Ozone
9/29/2017,0.0
9/22/2017,0.122
9/15/2017,0.0976
9/8/2017,-3.2278672444535315
9/1/2017,0.0976
8/25/2017,0.1159
8/18/2017,2.82333995099757
8/11/2017,0.122
8/4/2017,0.122
7/28/2017,0.1342
7/21/2017,-0.3482157518120854
7/14/2017,-2.154101164893941
7/7/2017,0.1403
6/30/2017,-3.6284891696181485
6/23/2017,-2.0287598931918476
6/16/2017,-1.7704868818284336
6/9/2017,-1.4082207023820488
6/2/2017,0.1098
5/26/2017,0.122
5/19/2017,0.1281
5/12/2017,-2.39536999030457
5/5/2017,-2.8042086952416563
4/28/2017,-1.5313407502313536
4/21/2017,1.7421131614995924
4/14/2017,2.318085686334685
4/7/2017,-1.0945687569298606
3/31/2017,0.9692648546123857
3/24/2017,-1.418555583530477
3/17/2017,-2.1305588489486667
3/10/2017,-0.02037211965707692
3/3/2017,-1.8818356862288808
2/24/2017,2.020686204397479
2/17/2017,0.1342
2/10/2017,1.367513552444783
2/3/2017,0.1281
1/27/2017,0.1281
1/20/2017,0.1342
1/13/2017,0.1281
1/6/2017,0.1159
12/30/2016,1.2772828333099073
12/23/2016,-2.5078091096615815
12/16/2016,0.122
12/9/2016,-0.5882435355402833
12/2/2016,0.1342
11/25/2016,2.7538690962310834
11/18/2016,-2.7161154240654533
11/11/2016,0.1281
11/4/2016,0.0976
10/28/2016,1.0403309314903213
10/21/2016,0.1281
10/14/2016,0.1342
10/7/2016,-0.9838678437826959
9/30/2016,-1.8152628493084069
9/23/2016,0.1525
9/16/2016,0.1159
9/9/2016,1.37627910027298
9/2/2016,0.1098
8/26/2016,2.472680017542742
8/19/2016,0.122
8/12/2016,1.74954485107673
8/5/2016,0.1098
7/29/2016,2.2173975953287535
7/22/2016,-2.6542976668161105
7/15/2016,0.1037
7/8/2016,2.9244708314041716
7/1/2016,-2.1348197082527722
6/24/2016,0.7071143511551288
6/17/2016,0.1159
6/10/2016,-0.047637963717252624
6/3/2016,0.7762590850141395
5/27/2016,3.5373989123245315
5/20/2016,-1.8674115912442446
5/13/2016,-2.930975884310759
5/6/2016,0.122
4/29/2016,2.7770559582603
4/22/2016,-1.2851083709720252
4/15/2016,1.6555196874837046
4/8/2016,2.966482243124556
4/1/2016,0.1464
3/25/2016,0.122
3/18/2016,-0.5073249552672605
3/11/2016,0.1159
3/4/2016,0.6696838250964636
2/26/2016,0.1342
2/19/2016,2.13460389874427
2/12/2016,0.1098
2/5/2016,0.122
1/29/2016,0.1403
1/22/2016,-3.395581207748391
1/15/2016,0.4618342573093666
1/8/2016,-1.4991154056520617
1/1/2016,0.1403
12/25/2015,0.1098
12/18/2015,1.1405737014094686
12/11/2015,0.0732
12/4/2015,0.1281
11/27/2015,0.1159
11/20/2015,0.122
11/13/2015,0.0793
11/6/2015,0.1403
10/30/2015,-0.7891122994982632
10/23/2015,0.0976
10/16/2015,0.1647
10/9/2015,-0.021088107450042852
10/2/2015,0.1281
9/25/2015,0.9911219394624582
9/18/2015,0.1159
9/11/2015,0.1281
9/4/2015,0.1342
8/28/2015,-1.9427386021239368
8/21/2015,3.6960497162917605
8/14/2015,0.122
8/7/2015,0.507166377647264
7/31/2015,3.0516945158178737
7/24/2015,0.6427063816009404
7/17/2015,-0.9668243936998978
7/10/2015,2.833913409592298
7/3/2015,-3.2119799863760985
6/26/2015,0.1098
6/19/2015,0.1159
6/12/2015,0.1159
6/5/2015,0.37082766957406765
5/29/2015,-1.503172214769245
5/22/2015,0.1403
5/15/2015,1.247835465805682
5/8/2015,-1.19077354932402
5/1/2015,0.0976
4/24/2015,0.1342
4/17/2015,0.1037
4/10/2015,3.25691607506404
4/3/2015,0.1098
3/27/2015,3.159966205965975
3/20/2015,0.0671
3/13/2015,-2.5182472788200947
3/6/2015,0.122
2/27/2015,0.122
2/20/2015,0.0854
2/13/2015,0.122
2/6/2015,0.1403
1/30/2015,0.0793
1/23/2015,-0.31058015768351555
1/16/2015,-2.311034579388912
1/9/2015,0.1098
1/2/2015,-2.1302024434343654
12/26/2014,-3.4915332937170604
12/19/2014,0.0976
12/12/2014,0.0976
12/5/2014,-3.373221049456719
11/28/2014,0.1403
11/21/2014,0.122
11/14/2014,2.62261757936506
11/7/2014,1.046556086552341
10/31/2014,0.1098
10/24/2014,0.1403
10/17/2014,-1.9342651735978715
10/10/2014,0.122
10/3/2014,0.1037
9/26/2014,2.4610382540652336
9/19/2014,-3.557927671939684
9/12/2014,3.0794446061634004
9/5/2014,1.5280950599112926
8/29/2014,0.1281
8/22/2014,0.122
8/15/2014,0.1464
8/8/2014,-0.13068911995782337
8/1/2014,0.5667150334307864
7/25/2014,0.1403
7/18/2014,1.9666552330341622
7/11/2014,0.122
7/4/2014,0.1037
6/27/2014,-0.2777610094703071
6/20/2014,-3.138805742242865
6/13/2014,2.374363779605399
6/6/2014,0.122
5/30/2014,0.1098
5/23/2014,1.2254420507302182
5/16/2014,-3.36019191913994
5/9/2014,0.0976
5/2/2014,2.6408737964594833
4/25/2014,2.384286024125579
4/18/2014,0.1525
4/11/2014,0.1647
4/4/2014,-1.2408260435361462
3/28/2014,2.980173384999127
3/21/2014,-0.14270777250623343
3/14/2014,0.1098
3/7/2014,0.1037
2/28/2014,3.256951850990858
2/21/2014,3.23342809046554
2/14/2014,-2.0107141004481295
2/7/2014,1.2912421917657075
1/31/2014,0.1525
1/24/2014,-0.7181380445752747
1/17/2014,0.1342
1/10/2014,0.1403
1/3/2014,-0.8126117761993967
12/27/2013,0.1281
12/20/2013,-0.49850082737915336
12/13/2013,1.1074247747881882
12/6/2013,-1.0346952115440693
11/29/2013,-1.3439767557863072
11/22/2013,0.1159
11/15/2013,-1.5619581379798375
11/8/2013,1.3230336528832192
11/1/2013,0.1159
10/25/2013,-2.5044225247878784
10/18/2013,0.1342
10/11/2013,0.1281
10/4/2013,3.6663913702878967
9/27/2013,0.122
9/20/2013,0.1403
9/13/2013,2.5913707282214076
9/6/2013,0.122
8/30/2013,-1.4545459710806115
8/23/2013,0.3686079224218676
8/16/2013,2.629224936145338
8/9/2013,-2.825972194291373
8/2/2013,3.225806127143607
7/26/2013,0.1342
7/19/2013,-2.5361940982172215
7/12/2013,1.1639161488015182
7/5/2013,1.452046766279532
6/28/2013,-1.2839065224108046
6/21/2013,2.2880990037929045
6/14/2013,-1.7651859115623552
6/7/2013,-3.388930445406153
5/31/2013,-2.9552685479381093
5/24/2013,-2.683529945859326
5/17/2013,0.0915
5/10/2013,1.2196669464659946
5/3/2013,3.574296237252746
4/26/2013,-2.489333864553802
4/19/2013,0.1159
4/12/2013,-2.007540091025822
4/5/2013,3.5232391423846865
3/29/2013,3.1381831289072903
3/22/2013,1.182071862861132
3/15/2013,0.1525
3/8/2013,-0.5655378870757021
3/1/2013,0.5022276407515103
2/22/2013,0.1098
2/15/2013,0.1037
2/8/2013,0.1342
2/1/2013,1.7199078827722225
1/25/2013,0.1098
1/18/2013,0.1403
1/11/2013,0.1037
1/4/2013,-0.21252655342571872
12/28/2012,-2.157771892168083
12/21/2012,0.1403
12/14/2012,0.5747780028858249
12/7/2012,0.1098
11/30/2012,0.1342
11/23/2012,1.7648335889817612
11/16/2012,0.1281
11/9/2012,-0.7010509988898123
11/2/2012,0.1403
10/26/2012,0.122
10/19/2012,0.122
10/12/2012,2.82439507081385
10/5/2012,0.1098
9/28/2012,0.858592504728475
9/21/2012,2.797602639953115
9/14/2012,0.45345716018811993
9/7/2012,-2.7382195843821044
