date,Ozone
9/29/2017,1.9518431533241212
9/22/2017,0.122
9/15/2017,2.404638524921008
9/8/2017,3.5467232612134203
9/1/2017,0.0976
8/25/2017,0.1159
8/18/2017,3.3552022075679777
8/11/2017,0.122
8/4/2017,3.398098087758395
7/28/2017,0.1342
7/21/2017,2.2658307102003317
7/14/2017,-0.14261483358919674
7/7/2017,1.722737418148931
6/30/2017,3.7274833598244617
6/23/2017,-0.5730406222920696
6/16/2017,1.741131861092516
6/9/2017,2.540248769052806
6/2/2017,2.609123220872376
5/26/2017,-1.895387745091685
5/19/2017,1.695042512055929
5/12/2017,0.3661020666658653
5/5/2017,-2.2337443964183006
4/28/2017,-2.4204041032580714
4/21/2017,-2.989842586087387
4/14/2017,-2.4801278490110725
4/7/2017,-2.7965060632712517
3/31/2017,0.1464
3/24/2017,0.1342
3/17/2017,-0.7216680480796395
3/10/2017,0.1098
3/3/2017,-2.9951117056616776
2/24/2017,0.1342
2/17/2017,0.1342
2/10/2017,0.1525
2/3/2017,-2.480596971613175
1/27/2017,-0.048729521658289775
1/20/2017,0.1342
1/13/2017,0.1281
1/6/2017,2.0624168709383346
12/30/2016,-1.5025742982958799
12/23/2016,0.1342
12/16/2016,0.122
12/9/2016,0.36527671783545435
12/2/2016,-1.9252359989718832
11/25/2016,2.3216208997562426
11/18/2016,-0.7163820049689432
11/11/2016,3.1601287244742298
11/4/2016,0.0976
10/28/2016,3.3980645493384602
10/21/2016,1.6366983457420787
10/14/2016,-2.2544520135434505
10/7/2016,1.3008336777641607
9/30/2016,0.1281
9/23/2016,-0.8238063275777127
9/16/2016,2.3675242305775726
9/9/2016,0.0
9/2/2016,0.6889488833348933
8/26/2016,-1.6947984755612795
8/19/2016,1.3715526781680927
8/12/2016,-2.968283019657794
8/5/2016,-2.4364786862913763
7/29/2016,0.1647
7/22/2016,-0.552707166735088
7/15/2016,-3.430914973289086
7/8/2016,-1.8304028302783013
7/1/2016,0.1098
6/24/2016,2.9294811254079525
6/17/2016,-0.261962745072939
6/10/2016,3.1029585902003873
6/3/2016,2.0517917776781744
5/27/2016,3.6175527643084204
5/20/2016,0.1159
5/13/2016,0.1403
5/6/2016,0.122
4/29/2016,-2.081451094987774
4/22/2016,0.8090294219997798
4/15/2016,-1.1451944455585552
4/8/2016,2.273613323883019
4/1/2016,0.1464
3/25/2016,0.122
3/18/2016,0.1281
3/11/2016,2.1859136662147813
3/4/2016,-1.3622077160464818
2/26/2016,2.5756221212020627
2/19/2016,2.758355100565658
2/12/2016,0.1098
2/5/2016,-3.252770273451106
1/29/2016,-2.5278117824198003
1/22/2016,1.7232416371925465
1/15/2016,0.1708
1/8/2016,0.8336164226556102
1/1/2016,3.3591233940090297
12/25/2015,-0.45592395558879195
12/18/2015,-2.72952790571146
12/11/2015,-1.7141795849580581
12/4/2015,3.053256388040268
11/27/2015,-0.10220490492291599
11/20/2015,-3.4495503096277598
11/13/2015,0.0793
11/6/2015,0.1403
10/30/2015,0.1098
10/23/2015,2.0247296319273924
10/16/2015,0.1647
10/9/2015,0.686271719941657
10/2/2015,3.471010566868604
9/25/2015,0.1525
9/18/2015,3.797960148209194
9/11/2015,-2.7210427899906775
9/4/2015,0.1342
8/28/2015,-2.0824009332363955
8/21/2015,0.0
8/14/2015,3.381473716131021
8/7/2015,-0.1374658456755557
7/31/2015,-3.170478955329753
7/24/2015,-1.1289943538737894
7/17/2015,-1.859136772415429
7/10/2015,2.2782016431584813
7/3/2015,-0.19003433625745778
6/26/2015,-0.33915439694960703
6/19/2015,3.038899833568586
6/12/2015,0.9544101696457246
6/5/2015,3.3193671274591967
5/29/2015,2.6865313125301666
5/22/2015,0.1403
5/15/2015,-1.4894928409262582
5/8/2015,-0.33639830411766564
5/1/2015,0.0976
4/24/2015,0.1342
4/17/2015,3.446664801432373
4/10/2015,0.1342
4/3/2015,1.2657763474291033
3/27/2015,0.0976
3/20/2015,-3.285301240990083
3/13/2015,-0.6133945028724395
3/6/2015,0.122
2/27/2015,0.122
2/20/2015,-3.6486437155553952
2/13/2015,-0.5223024268426436
2/6/2015,0.1403
1/30/2015,0.0793
1/23/2015,0.1647
1/16/2015,-3.1196748361629933
1/9/2015,0.49493096063673736
1/2/2015,-3.099038280483085
12/26/2014,-3.352347484311426
12/19/2014,-2.9766892888268197
12/12/2014,-0.8864850652385159
12/5/2014,-0.6664478271696097
11/28/2014,0.1403
11/21/2014,-2.121096350790322
11/14/2014,-2.526515732059317
11/7/2014,-0.5338801982923791
10/31/2014,0.1098
10/24/2014,-3.0169955497783083
10/17/2014,0.1098
10/10/2014,0.122
10/3/2014,0.4427866001473232
9/26/2014,-1.530317615045362
9/19/2014,0.122
9/12/2014,3.3397576054044116
9/5/2014,-2.63758710573673
8/29/2014,0.21619789251373178
8/22/2014,-0.6752077907808121
8/15/2014,0.9743229763162984
8/8/2014,-1.2626672169584423
8/1/2014,3.2564166102054526
7/25/2014,-0.3093298755954422
7/18/2014,0.1281
7/11/2014,0.122
7/4/2014,1.7752857155693664
6/27/2014,0.1098
6/20/2014,-2.469103262047889
6/13/2014,0.6869762665782331
6/6/2014,3.672230213282046
5/30/2014,-1.2604345686144751
5/23/2014,0.45225620381623766
5/16/2014,-2.988374036571087
5/9/2014,0.0976
5/2/2014,0.122
4/25/2014,-2.129806311898349
4/18/2014,1.8406517374175029
4/11/2014,-3.2813960749732276
4/4/2014,-3.445057525752474
3/28/2014,2.277563945322944
3/21/2014,-0.07304565894041264
3/14/2014,-1.717070303466305
