SSPL,f,alpha,c,U_infinity,delta
128.33478000000002,800,0.0,0.3048,71.3,0.00266337
127.34999999999997,1000,0.0,0.3048,71.3,0.00266337
127.56694000000005,1250,0.0,0.3048,71.3,0.00266337
127.591,1600,0.0,0.3048,71.3,0.00266337
128.16698000000002,2000,0.0,0.3048,71.3,0.00266337
124.32620000000003,2500,0.0,0.3048,71.3,0.00266337
125.68238000000002,3150,0.0,0.3048,71.3,0.00266337
124.23734000000002,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
115.391,10000,0.0,0.3048,71.3,0.00266337
111.54565999999998,12500,0.0,0.3048,71.3,0.00266337
108.721,16000,0.0,0.3048,71.3,0.00266337
126.89674000000001,500,0.0,0.3048,55.5,0.00283081
125.64624000000003,630,0.0,0.3048,55.5,0.00283081
126.20592000000002,800,0.0,0.3048,55.5,0.00283081
124.98834000000002,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
124.48263999999999,1600,0.0,0.3048,55.5,0.00283081
125.69852,2000,0.0,0.3048,55.5,0.00283081
123.48568000000002,2500,0.0,0.3048,55.5,0.00283081
124.23558000000003,3150,0.0,0.3048,55.5,0.00283081
122.91138,4000,0.0,0.3048,55.5,0.00283081
119.76830000000004,5000,0.0,0.3048,55.5,0.00283081
115.83084000000001,6300,0.0,0.3048,55.5,0.00283081
116.476,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
111.076,12500,0.0,0.3048,55.5,0.00283081
126.52542000000003,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
125.84986000000005,315,0.0,0.3048,39.6,0.00310138
125.1041,400,0.0,0.3048,39.6,0.00310138
125.91558000000003,500,0.0,0.3048,39.6,0.00310138
126.11848000000003,630,0.0,0.3048,39.6,0.00310138
129.099,800,0.0,0.3048,39.6,0.00310138
124.07674000000002,1000,0.0,0.3048,39.6,0.00310138
124.67652000000002,1250,0.0,0.3048,39.6,0.00310138
124.16709999999993,1600,0.0,0.3048,39.6,0.00310138
123.689,2000,0.0,0.3048,39.6,0.00310138
124.02915999999998,2500,0.0,0.3048,39.6,0.00310138
121.31322000000002,3150,0.0,0.3048,39.6,0.00310138
119.40478000000004,4000,0.0,0.3048,39.6,0.00310138
115.82401999999998,5000,0.0,0.3048,39.6,0.00310138
115.19598000000005,6300,0.0,0.3048,39.6,0.00310138
112.73812,8000,0.0,0.3048,39.6,0.00310138
112.12534,10000,0.0,0.3048,39.6,0.00310138
109.619,12500,0.0,0.3048,39.6,0.00310138
125.96372,200,0.0,0.3048,31.7,0.00331266
118.595,250,0.0,0.3048,31.7,0.00331266
122.765,315,0.0,0.3048,31.7,0.00331266
125.55802000000001,400,0.0,0.3048,31.7,0.00331266
123.89822000000002,500,0.0,0.3048,31.7,0.00331266
124.48816000000005,630,0.0,0.3048,31.7,0.00331266
123.31823999999997,800,0.0,0.3048,31.7,0.00331266
124.83896,1000,0.0,0.3048,31.7,0.00331266
125.70554000000004,1250,0.0,0.3048,31.7,0.00331266
123.21668,1600,0.0,0.3048,31.7,0.00331266
122.375,2000,0.0,0.3048,31.7,0.00331266
123.36852,2500,0.0,0.3048,31.7,0.00331266
119.135,3150,0.0,0.3048,31.7,0.00331266
118.73868,4000,0.0,0.3048,31.7,0.00331266
116.18918,5000,0.0,0.3048,31.7,0.00331266
115.84820000000003,6300,0.0,0.3048,31.7,0.00331266
112.63366000000002,8000,0.0,0.3048,31.7,0.00331266
110.12468000000001,10000,0.0,0.3048,31.7,0.00331266
127.122,800,1.5,0.3048,71.3,0.00336729
128.09720000000004,1000,1.5,0.3048,71.3,0.00336729
127.35770000000001,1250,1.5,0.3048,71.3,0.00336729
126.12278000000002,1600,1.5,0.3048,71.3,0.00336729
126.642,2000,1.5,0.3048,71.3,0.00336729
125.93647999999997,2500,1.5,0.3048,71.3,0.00336729
124.95102000000004,3150,1.5,0.3048,71.3,0.00336729
123.34329999999994,4000,1.5,0.3048,71.3,0.00336729
120.14918000000002,5000,1.5,0.3048,71.3,0.00336729
117.79310000000001,6300,1.5,0.3048,71.3,0.00336729
115.372,8000,1.5,0.3048,71.3,0.00336729
111.80774000000002,10000,1.5,0.3048,71.3,0.00336729
110.68973999999999,12500,1.5,0.3048,71.3,0.00336729
111.11542000000001,16000,1.5,0.3048,71.3,0.00336729
121.851,315,1.5,0.3048,39.6,0.00392107
124.001,400,1.5,0.3048,39.6,0.00392107
124.29839999999999,500,1.5,0.3048,39.6,0.00392107
123.65958000000005,630,1.5,0.3048,39.6,0.00392107
124.59824,800,1.5,0.3048,39.6,0.00392107
123.54336000000004,1000,1.5,0.3048,39.6,0.00392107
123.10744000000001,1250,1.5,0.3048,39.6,0.00392107
122.211,1600,1.5,0.3048,39.6,0.00392107
123.22341999999993,2000,1.5,0.3048,39.6,0.00392107
123.05324,2500,1.5,0.3048,39.6,0.00392107
120.14896000000003,3150,1.5,0.3048,39.6,0.00392107
117.53222000000004,4000,1.5,0.3048,39.6,0.00392107
117.14713999999996,5000,1.5,0.3048,39.6,0.00392107
114.751,6300,1.5,0.3048,39.6,0.00392107
112.09228000000002,8000,1.5,0.3048,39.6,0.00392107
108.991,10000,1.5,0.3048,39.6,0.00392107
106.111,12500,1.5,0.3048,39.6,0.00392107
128.24786000000003,400,3.0,0.3048,71.3,0.00425727
128.454,500,3.0,0.3048,71.3,0.00425727
126.59568000000003,630,3.0,0.3048,71.3,0.00425727
126.45210000000004,800,3.0,0.3048,71.3,0.00425727
