SSPL,f,alpha,c,U_infinity,delta
126.77165999999997,800,0.0,0.3048,71.3,0.00266337
126.78404000000002,1000,0.0,0.3048,71.3,0.00266337
126.87751999999996,1250,0.0,0.3048,71.3,0.00266337
127.09301999999998,1600,0.0,0.3048,71.3,0.00266337
125.28374000000002,2000,0.0,0.3048,71.3,0.00266337
126.47125999999999,2500,0.0,0.3048,71.3,0.00266337
124.78243999999995,3150,0.0,0.3048,71.3,0.00266337
122.36467999999999,4000,0.0,0.3048,71.3,0.00266337
123.02861999999998,5000,0.0,0.3048,71.3,0.00266337
121.00210000000001,6300,0.0,0.3048,71.3,0.00266337
120.43760000000002,8000,0.0,0.3048,71.3,0.00266337
118.79305999999998,10000,0.0,0.3048,71.3,0.00266337
120.85954000000001,12500,0.0,0.3048,71.3,0.00266337
121.49008000000002,16000,0.0,0.3048,71.3,0.00266337
126.40782000000002,500,0.0,0.3048,55.5,0.00283081
126.83769999999996,630,0.0,0.3048,55.5,0.00283081
125.92151999999999,800,0.0,0.3048,55.5,0.00283081
126.67796000000003,1000,0.0,0.3048,55.5,0.00283081
125.50437999999997,1250,0.0,0.3048,55.5,0.00283081
124.90348,1600,0.0,0.3048,55.5,0.00283081
125.26495999999996,2000,0.0,0.3048,55.5,0.00283081
124.28232,2500,0.0,0.3048,55.5,0.00283081
122.73575999999998,3150,0.0,0.3048,55.5,0.00283081
122.11887999999995,4000,0.0,0.3048,55.5,0.00283081
121.82619999999999,5000,0.0,0.3048,55.5,0.00283081
120.88938000000003,6300,0.0,0.3048,55.5,0.00283081
120.14930000000004,8000,0.0,0.3048,55.5,0.00283081
122.01088000000003,10000,0.0,0.3048,55.5,0.00283081
120.34060000000001,12500,0.0,0.3048,55.5,0.00283081
125.76657999999996,200,0.0,0.3048,39.6,0.00310138
125.69312,250,0.0,0.3048,39.6,0.00310138
125.29592000000001,315,0.0,0.3048,39.6,0.00310138
124.65281999999998,400,0.0,0.3048,39.6,0.00310138
127.01673999999998,500,0.0,0.3048,39.6,0.00310138
126.27544,630,0.0,0.3048,39.6,0.00310138
126.07245999999999,800,0.0,0.3048,39.6,0.00310138
124.57758,1000,0.0,0.3048,39.6,0.00310138
125.08126,1250,0.0,0.3048,39.6,0.00310138
124.6033,1600,0.0,0.3048,39.6,0.00310138
124.76505999999999,2000,0.0,0.3048,39.6,0.00310138
123.73494,2500,0.0,0.3048,39.6,0.00310138
121.72618,3150,0.0,0.3048,39.6,0.00310138
122.33151999999998,4000,0.0,0.3048,39.6,0.00310138
117.789,5000,0.0,0.3048,39.6,0.00310138
119.94796000000008,6300,0.0,0.3048,39.6,0.00310138
119.80566000000005,8000,0.0,0.3048,39.6,0.00310138
119.57132000000003,10000,0.0,0.3048,39.6,0.00310138
120.43006000000001,12500,0.0,0.3048,39.6,0.00310138
125.56891999999996,200,0.0,0.3048,31.7,0.00331266
126.01777999999995,250,0.0,0.3048,31.7,0.00331266
125.75535999999997,315,0.0,0.3048,31.7,0.00331266
125.40569999999997,400,0.0,0.3048,31.7,0.00331266
123.94434,500,0.0,0.3048,31.7,0.00331266
125.38489999999996,630,0.0,0.3048,31.7,0.00331266
125.31432,800,0.0,0.3048,31.7,0.00331266
124.23621999999995,1000,0.0,0.3048,31.7,0.00331266
125.02383999999996,1250,0.0,0.3048,31.7,0.00331266
123.00478,1600,0.0,0.3048,31.7,0.00331266
124.91995999999996,2000,0.0,0.3048,31.7,0.00331266
124.64669999999998,2500,0.0,0.3048,31.7,0.00331266
123.16303999999997,3150,0.0,0.3048,31.7,0.00331266
123.35916000000002,4000,0.0,0.3048,31.7,0.00331266
119.75893999999995,5000,0.0,0.3048,31.7,0.00331266
121.77274000000003,6300,0.0,0.3048,31.7,0.00331266
121.14684000000001,8000,0.0,0.3048,31.7,0.00331266
120.95244000000004,10000,0.0,0.3048,31.7,0.00331266
125.09725999999996,800,1.5,0.3048,71.3,0.00336729
126.25403999999997,1000,1.5,0.3048,71.3,0.00336729
126.26297999999996,1250,1.5,0.3048,71.3,0.00336729
124.57351999999996,1600,1.5,0.3048,71.3,0.00336729
125.05375999999997,2000,1.5,0.3048,71.3,0.00336729
123.1949,2500,1.5,0.3048,71.3,0.00336729
122.88572000000003,3150,1.5,0.3048,71.3,0.00336729
122.61663999999998,4000,1.5,0.3048,71.3,0.00336729
121.87668000000002,5000,1.5,0.3048,71.3,0.00336729
120.61756,6300,1.5,0.3048,71.3,0.00336729
120.68156000000006,8000,1.5,0.3048,71.3,0.00336729
122.59234000000001,10000,1.5,0.3048,71.3,0.00336729
119.85020000000006,12500,1.5,0.3048,71.3,0.00336729
122.34683999999999,16000,1.5,0.3048,71.3,0.00336729
125.13889999999998,315,1.5,0.3048,39.6,0.00392107
124.20301999999998,400,1.5,0.3048,39.6,0.00392107
123.33367999999997,500,1.5,0.3048,39.6,0.00392107
124.75967999999999,630,1.5,0.3048,39.6,0.00392107
123.70312,800,1.5,0.3048,39.6,0.00392107
124.21353999999994,1000,1.5,0.3048,39.6,0.00392107
123.13296,1250,1.5,0.3048,39.6,0.00392107
123.57082,1600,1.5,0.3048,39.6,0.00392107
123.47377999999999,2000,1.5,0.3048,39.6,0.00392107
120.981,2500,1.5,0.3048,39.6,0.00392107
123.15541999999999,3150,1.5,0.3048,39.6,0.00392107
121.5888,4000,1.5,0.3048,39.6,0.00392107
122.7439,5000,1.5,0.3048,39.6,0.00392107
120.61080000000001,6300,1.5,0.3048,39.6,0.00392107
120.58656000000005,8000,1.5,0.3048,39.6,0.00392107
120.05232000000002,10000,1.5,0.3048,39.6,0.00392107
120.2061,12500,1.5,0.3048,39.6,0.00392107
125.18003999999999,400,3.0,0.3048,71.3,0.00425727
125.92139999999998,500,3.0,0.3048,71.3,0.00425727
124.59655999999995,630,3.0,0.3048,71.3,0.00425727
123.75231999999998,800,3.0,0.3048,71.3,0.00425727
124.84445999999997,1000,3.0,0.3048,71.3,0.00425727
124.05770000000003,1250,3.0,0.3048,71.3,0.00425727
124.91873999999999,1600,3.0,0.3048,71.3,0.00425727
123.52883999999996,2000,3.0,0.3048,71.3,0.00425727
123.03782,2500,3.0,0.3048,71.3,0.00425727
123.36820000000003,3150,3.0,0.3048,71.3,0.00425727
121.22295999999997,4000,3.0,0.3048,71.3,0.00425727
121.16660000000003,5000,3.0,0.3048,71.3,0.00425727
121.97428000000002,6300,3.0,0.3048,71.3,0.00425727
114.634,8000,3.0,0.3048,71.3,0.00425727
121.60764,10000,3.0,0.3048,71.3,0.00425727
123.04279999999996,400,3.0,0.3048,55.5,0.00452492
124.86021999999994,500,3.0,0.3048,55.5,0.00452492
123.98445999999998,630,3.0,0.3048,55.5,0.00452492
122.81137999999999,800,3.0,0.3048,55.5,0.00452492
123.47387999999997,1000,3.0,0.3048,55.5,0.00452492
123.50496,1250,3.0,0.3048,55.5,0.00452492
