SSPL,f,alpha,c,U_infinity,delta
126.201,800,0.0,0.3048,71.3,0.00266337
125.201,1000,0.0,0.3048,71.3,0.00266337
125.951,1250,0.0,0.3048,71.3,0.00266337
127.591,1600,0.0,0.3048,71.3,0.00266337
127.461,2000,0.0,0.3048,71.3,0.00266337
125.571,2500,0.0,0.3048,71.3,0.00266337
126.19616000000002,3150,0.0,0.3048,71.3,0.00266337
123.24938,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
115.70155999999996,8000,0.0,0.3048,71.3,0.00266337
115.391,10000,0.0,0.3048,71.3,0.00266337
112.241,12500,0.0,0.3048,71.3,0.00266337
111.21528,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
126.32498000000005,630,0.0,0.3048,55.5,0.00283081
127.46912,800,0.0,0.3048,55.5,0.00283081
126.966,1000,0.0,0.3048,55.5,0.00283081
125.22897999999995,1250,0.0,0.3048,55.5,0.00283081
126.986,1600,0.0,0.3048,55.5,0.00283081
126.616,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
122.10458000000003,4000,0.0,0.3048,55.5,0.00283081
119.606,5000,0.0,0.3048,55.5,0.00283081
117.976,6300,0.0,0.3048,55.5,0.00283081
116.476,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
110.74382000000006,12500,0.0,0.3048,55.5,0.00283081
118.129,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
122.779,315,0.0,0.3048,39.6,0.00310138
127.59109999999993,400,0.0,0.3048,39.6,0.00310138
126.959,500,0.0,0.3048,39.6,0.00310138
124.32565999999997,630,0.0,0.3048,39.6,0.00310138
129.099,800,0.0,0.3048,39.6,0.00310138
127.899,1000,0.0,0.3048,39.6,0.00310138
125.499,1250,0.0,0.3048,39.6,0.00310138
124.772,1600,0.0,0.3048,39.6,0.00310138
123.689,2000,0.0,0.3048,39.6,0.00310138
122.86627999999999,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
119.229,4000,0.0,0.3048,39.6,0.00310138
117.789,5000,0.0,0.3048,39.6,0.00310138
114.74900000000001,6300,0.0,0.3048,39.6,0.00310138
114.779,8000,0.0,0.3048,39.6,0.00310138
110.319,10000,0.0,0.3048,39.6,0.00310138
113.14336000000003,12500,0.0,0.3048,39.6,0.00310138
117.195,200,0.0,0.3048,31.7,0.00331266
118.595,250,0.0,0.3048,31.7,0.00331266
122.765,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
126.41571999999998,500,0.0,0.3048,31.7,0.00331266
129.095,630,0.0,0.3048,31.7,0.00331266
126.77919999999996,800,0.0,0.3048,31.7,0.00331266
127.365,1000,0.0,0.3048,31.7,0.00331266
124.355,1250,0.0,0.3048,31.7,0.00331266
122.365,1600,0.0,0.3048,31.7,0.00331266
122.375,2000,0.0,0.3048,31.7,0.00331266
121.07226000000003,2500,0.0,0.3048,31.7,0.00331266
119.135,3150,0.0,0.3048,31.7,0.00331266
118.145,4000,0.0,0.3048,31.7,0.00331266
115.645,5000,0.0,0.3048,31.7,0.00331266
113.775,6300,0.0,0.3048,31.7,0.00331266
114.52684000000004,8000,0.0,0.3048,31.7,0.00331266
110.52102,10000,0.0,0.3048,31.7,0.00331266
127.122,800,1.5,0.3048,71.3,0.00336729
125.992,1000,1.5,0.3048,71.3,0.00336729
126.97601999999999,1250,1.5,0.3048,71.3,0.00336729
126.632,1600,1.5,0.3048,71.3,0.00336729
126.642,2000,1.5,0.3048,71.3,0.00336729
124.512,2500,1.5,0.3048,71.3,0.00336729
123.392,3150,1.5,0.3048,71.3,0.00336729
121.762,4000,1.5,0.3048,71.3,0.00336729
121.17764000000003,5000,1.5,0.3048,71.3,0.00336729
118.122,6300,1.5,0.3048,71.3,0.00336729
113.36425999999997,8000,1.5,0.3048,71.3,0.00336729
