SSPL,f,alpha,c,U_infinity,delta
126.201,800,0.0,0.3048,71.3,0.00266337
125.201,1000,0.0,0.3048,71.3,0.00266337
125.951,1250,0.0,0.3048,71.3,0.00266337
128.4694,1600,0.0,0.3048,71.3,0.00266337
129.19940000000003,2000,0.0,0.3048,71.3,0.00266337
126.9078,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
122.8776,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
120.02799999999999,8000,0.0,0.3048,71.3,0.00266337
115.391,10000,0.0,0.3048,71.3,0.00266337
112.241,12500,0.0,0.3048,71.3,0.00266337
116.6798,16000,0.0,0.3048,71.3,0.00266337
125.16300000000001,500,0.0,0.3048,55.5,0.00283081
127.696,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
126.966,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
130.9444,1600,0.0,0.3048,55.5,0.00283081
125.73519999999999,2000,0.0,0.3048,55.5,0.00283081
126.5146,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
124.522,4000,0.0,0.3048,55.5,0.00283081
123.0666,5000,0.0,0.3048,55.5,0.00283081
117.976,6300,0.0,0.3048,55.5,0.00283081
128.0168,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
119.2818,12500,0.0,0.3048,55.5,0.00283081
118.68820000000001,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
122.779,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
126.959,500,0.0,0.3048,39.6,0.00310138
126.96780000000001,630,0.0,0.3048,39.6,0.00310138
129.0624,800,0.0,0.3048,39.6,0.00310138
129.4672,1000,0.0,0.3048,39.6,0.00310138
130.2656,1250,0.0,0.3048,39.6,0.00310138
126.924,1600,0.0,0.3048,39.6,0.00310138
125.6144,2000,0.0,0.3048,39.6,0.00310138
121.6762,2500,0.0,0.3048,39.6,0.00310138
125.90599999999999,3150,0.0,0.3048,39.6,0.00310138
122.84259999999999,4000,0.0,0.3048,39.6,0.00310138
126.8434,5000,0.0,0.3048,39.6,0.00310138
121.83899999999998,6300,0.0,0.3048,39.6,0.00310138
118.6718,8000,0.0,0.3048,39.6,0.00310138
119.51879999999998,10000,0.0,0.3048,39.6,0.00310138
119.63019999999999,12500,0.0,0.3048,39.6,0.00310138
118.68820000000001,200,0.0,0.3048,31.7,0.00331266
123.3818,250,0.0,0.3048,31.7,0.00331266
122.76780000000001,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
127.315,500,0.0,0.3048,31.7,0.00331266
127.47200000000001,630,0.0,0.3048,31.7,0.00331266
129.0624,800,0.0,0.3048,31.7,0.00331266
126.99399999999999,1000,0.0,0.3048,31.7,0.00331266
131.64659999999998,1250,0.0,0.3048,31.7,0.00331266
128.8748,1600,0.0,0.3048,31.7,0.00331266
123.05160000000001,2000,0.0,0.3048,31.7,0.00331266
124.43440000000001,2500,0.0,0.3048,31.7,0.00331266
125.90599999999999,3150,0.0,0.3048,31.7,0.00331266
122.10340000000001,4000,0.0,0.3048,31.7,0.00331266
115.645,5000,0.0,0.3048,31.7,0.00331266
113.775,6300,0.0,0.3048,31.7,0.00331266
118.6718,8000,0.0,0.3048,31.7,0.00331266
119.51880000000001,10000,0.0,0.3048,31.7,0.00331266
127.122,800,1.5,0.3048,71.3,0.00336729
129.12199999999999,1000,1.5,0.3048,71.3,0.00336729
128.83460000000002,1250,1.5,0.3048,71.3,0.00336729
126.632,1600,1.5,0.3048,71.3,0.00336729
126.642,2000,1.5,0.3048,71.3,0.00336729
124.512,2500,1.5,0.3048,71.3,0.00336729
123.392,3150,1.5,0.3048,71.3,0.00336729
124.44500000000001,4000,1.5,0.3048,71.3,0.00336729
122.8776,5000,1.5,0.3048,71.3,0.00336729
