SSPL,f,alpha,c,U_infinity,delta
126.201,800,0.0,0.3048,71.3,0.00266337
129.757,1000,0.0,0.3048,71.3,0.00266337
130.56080000000003,1250,0.0,0.3048,71.3,0.00266337
130.2146,1600,0.0,0.3048,71.3,0.00266337
127.461,2000,0.0,0.3048,71.3,0.00266337
127.5166,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
123.23299999999999,10000,0.0,0.3048,71.3,0.00266337
118.03479999999999,12500,0.0,0.3048,71.3,0.00266337
115.035,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
127.696,630,0.0,0.3048,55.5,0.00283081
129.4716,800,0.0,0.3048,55.5,0.00283081
130.195,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
128.07200000000003,1600,0.0,0.3048,55.5,0.00283081
128.55419999999998,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
126.34559999999999,4000,0.0,0.3048,55.5,0.00283081
125.56860000000002,5000,0.0,0.3048,55.5,0.00283081
127.1126,6300,0.0,0.3048,55.5,0.00283081
120.97200000000001,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
124.893,12500,0.0,0.3048,55.5,0.00283081
118.129,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
126.0752,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
126.959,500,0.0,0.3048,39.6,0.00310138
126.34700000000001,630,0.0,0.3048,39.6,0.00310138
128.55479999999997,800,0.0,0.3048,39.6,0.00310138
127.899,1000,0.0,0.3048,39.6,0.00310138
125.499,1250,0.0,0.3048,39.6,0.00310138
128.84,1600,0.0,0.3048,39.6,0.00310138
127.72840000000001,2000,0.0,0.3048,39.6,0.00310138
129.16140000000001,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
119.229,4000,0.0,0.3048,39.6,0.00310138
122.2378,5000,0.0,0.3048,39.6,0.00310138
124.78780000000002,6300,0.0,0.3048,39.6,0.00310138
119.7118,8000,0.0,0.3048,39.6,0.00310138
112.139,10000,0.0,0.3048,39.6,0.00310138
109.619,12500,0.0,0.3048,39.6,0.00310138
