SSPL,f,alpha,c,U_infinity,delta
129.1592,800,0.0,0.3048,71.3,0.00266337
131.7306,1000,0.0,0.3048,71.3,0.00266337
131.2436,1250,0.0,0.3048,71.3,0.00266337
126.53420000000001,1600,0.0,0.3048,71.3,0.00266337
126.97200000000001,2000,0.0,0.3048,71.3,0.00266337
122.94659999999999,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
120.87460000000002,4000,0.0,0.3048,71.3,0.00266337
120.7402,5000,0.0,0.3048,71.3,0.00266337
126.6594,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
119.54580000000001,10000,0.0,0.3048,71.3,0.00266337
119.69620000000002,12500,0.0,0.3048,71.3,0.00266337
119.69620000000002,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
129.34459999999999,630,0.0,0.3048,55.5,0.00283081
126.82159999999999,800,0.0,0.3048,55.5,0.00283081
130.7946,1000,0.0,0.3048,55.5,0.00283081
131.20120000000003,1250,0.0,0.3048,55.5,0.00283081
126.986,1600,0.0,0.3048,55.5,0.00283081
126.0444,2000,0.0,0.3048,55.5,0.00283081
126.85920000000002,2500,0.0,0.3048,55.5,0.00283081
129.12999999999997,3150,0.0,0.3048,55.5,0.00283081
120.87460000000002,4000,0.0,0.3048,55.5,0.00283081
127.8146,5000,0.0,0.3048,55.5,0.00283081
123.55759999999998,6300,0.0,0.3048,55.5,0.00283081
121.1686,8000,0.0,0.3048,55.5,0.00283081
119.54580000000001,10000,0.0,0.3048,55.5,0.00283081
124.50019999999999,12500,0.0,0.3048,55.5,0.00283081
125.7046,200,0.0,0.3048,39.6,0.00310138
122.6224,250,0.0,0.3048,39.6,0.00310138
122.779,315,0.0,0.3048,39.6,0.00310138
121.8838,400,0.0,0.3048,39.6,0.00310138
126.556,500,0.0,0.3048,39.6,0.00310138
129.63060000000002,630,0.0,0.3048,39.6,0.00310138
129.72020000000003,800,0.0,0.3048,39.6,0.00310138
130.12439999999998,1000,0.0,0.3048,39.6,0.00310138
126.4624,1250,0.0,0.3048,39.6,0.00310138
124.0,1600,0.0,0.3048,39.6,0.00310138
123.45300000000002,2000,0.0,0.3048,39.6,0.00310138
125.78719999999998,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
120.73600000000002,4000,0.0,0.3048,39.6,0.00310138
126.4336,5000,0.0,0.3048,39.6,0.00310138
114.34280000000001,6300,0.0,0.3048,39.6,0.00310138
124.4308,8000,0.0,0.3048,39.6,0.00310138
122.45279999999998,10000,0.0,0.3048,39.6,0.00310138
118.27560000000001,12500,0.0,0.3048,39.6,0.00310138
125.7046,200,0.0,0.3048,31.7,0.00331266
118.595,250,0.0,0.3048,31.7,0.00331266
125.732,315,0.0,0.3048,31.7,0.00331266
121.8838,400,0.0,0.3048,31.7,0.00331266
127.315,500,0.0,0.3048,31.7,0.00331266
129.63060000000002,630,0.0,0.3048,31.7,0.00331266
130.27100000000002,800,0.0,0.3048,31.7,0.00331266
129.156,1000,0.0,0.3048,31.7,0.00331266
127.9982,1250,0.0,0.3048,31.7,0.00331266
124.0,1600,0.0,0.3048,31.7,0.00331266
123.45300000000002,2000,0.0,0.3048,31.7,0.00331266
120.755,2500,0.0,0.3048,31.7,0.00331266
127.24300000000001,3150,0.0,0.3048,31.7,0.00331266
118.145,4000,0.0,0.3048,31.7,0.00331266
126.4336,5000,0.0,0.3048,31.7,0.00331266
115.12020000000003,6300,0.0,0.3048,31.7,0.00331266
124.4308,8000,0.0,0.3048,31.7,0.00331266
122.45279999999998,10000,0.0,0.3048,31.7,0.00331266
129.1592,800,1.5,0.3048,71.3,0.00336729
131.6364,1000,1.5,0.3048,71.3,0.00336729
131.2436,1250,1.5,0.3048,71.3,0.00336729
126.53420000000001,1600,1.5,0.3048,71.3,0.00336729
126.97200000000001,2000,1.5,0.3048,71.3,0.00336729
122.94659999999999,2500,1.5,0.3048,71.3,0.00336729
129.39659999999998,3150,1.5,0.3048,71.3,0.00336729
120.87460000000002,4000,1.5,0.3048,71.3,0.00336729
120.7402,5000,1.5,0.3048,71.3,0.00336729
118.122,6300,1.5,0.3048,71.3,0.00336729
117.71679999999999,8000,1.5,0.3048,71.3,0.00336729
119.54580000000001,10000,1.5,0.3048,71.3,0.00336729
119.69620000000002,12500,1.5,0.3048,71.3,0.00336729
119.69620000000002,16000,1.5,0.3048,71.3,0.00336729
125.732,315,1.5,0.3048,39.6,0.00392107
121.8838,400,1.5,0.3048,39.6,0.00392107
125.99980000000001,500,1.5,0.3048,39.6,0.00392107
127.1394,630,1.5,0.3048,39.6,0.00392107
129.72020000000003,800,1.5,0.3048,39.6,0.00392107
130.12439999999998,1000,1.5,0.3048,39.6,0.00392107
126.4624,1250,1.5,0.3048,39.6,0.00392107
124.0,1600,1.5,0.3048,39.6,0.00392107
123.45300000000002,2000,1.5,0.3048,39.6,0.00392107
125.78719999999998,2500,1.5,0.3048,39.6,0.00392107
127.24300000000001,3150,1.5,0.3048,39.6,0.00392107
120.73600000000002,4000,1.5,0.3048,39.6,0.00392107
126.4336,5000,1.5,0.3048,39.6,0.00392107
114.34280000000001,6300,1.5,0.3048,39.6,0.00392107
112.251,8000,1.5,0.3048,39.6,0.00392107
122.45279999999998,10000,1.5,0.3048,39.6,0.00392107
118.27560000000001,12500,1.5,0.3048,39.6,0.00392107
122.7594,400,3.0,0.3048,71.3,0.00425727
133.293,500,3.0,0.3048,71.3,0.00425727
128.94099999999997,630,3.0,0.3048,71.3,0.00425727
129.494,800,3.0,0.3048,71.3,0.00425727
131.6364,1000,3.0,0.3048,71.3,0.00425727
131.2436,1250,3.0,0.3048,71.3,0.00425727
126.53419999999998,1600,3.0,0.3048,71.3,0.00425727
126.97199999999998,2000,3.0,0.3048,71.3,0.00425727
124.024,2500,3.0,0.3048,71.3,0.00425727
129.1664,3150,3.0,0.3048,71.3,0.00425727
120.87460000000002,4000,3.0,0.3048,71.3,0.00425727
121.90360000000001,5000,3.0,0.3048,71.3,0.00425727
126.6594,6300,3.0,0.3048,71.3,0.00425727
117.71679999999999,8000,3.0,0.3048,71.3,0.00425727
119.54580000000001,10000,3.0,0.3048,71.3,0.00425727
122.7594,400,3.0,0.3048,55.5,0.00452492
128.2798,500,3.0,0.3048,55.5,0.00452492
129.34459999999999,630,3.0,0.3048,55.5,0.00452492
127.35940000000001,800,3.0,0.3048,55.5,0.00452492
129.329,1000,3.0,0.3048,55.5,0.00452492
132.242,1250,3.0,0.3048,55.5,0.00452492
124.54960000000001,1600,3.0,0.3048,55.5,0.00452492
126.0444,2000,3.0,0.3048,55.5,0.00452492
126.4952,2500,3.0,0.3048,55.5,0.00452492
129.12999999999997,3150,3.0,0.3048,55.5,0.00452492
120.87460000000002,4000,3.0,0.3048,55.5,0.00452492
117.309,5000,3.0,0.3048,55.5,0.00452492
122.07379999999998,6300,3.0,0.3048,55.5,0.00452492
117.545,8000,3.0,0.3048,55.5,0.00452492
119.54580000000001,10000,3.0,0.3048,55.5,0.00452492
125.732,315,3.0,0.3048,39.6,0.00495741
121.8838,400,3.0,0.3048,39.6,0.00495741
125.9038,500,3.0,0.3048,39.6,0.00495741
127.1394,630,3.0,0.3048,39.6,0.00495741
130.33319999999998,800,3.0,0.3048,39.6,0.00495741
130.12439999999998,1000,3.0,0.3048,39.6,0.00495741
125.802,1250,3.0,0.3048,39.6,0.00495741
124.0,1600,3.0,0.3048,39.6,0.00495741
123.453,2000,3.0,0.3048,39.6,0.00495741
125.78719999999998,2500,3.0,0.3048,39.6,0.00495741
127.24300000000001,3150,3.0,0.3048,39.6,0.00495741
118.2222,4000,3.0,0.3048,39.6,0.00495741
126.4336,5000,3.0,0.3048,39.6,0.00495741
114.34280000000001,6300,3.0,0.3048,39.6,0.00495741
124.4308,8000,3.0,0.3048,39.6,0.00495741
125.732,315,3.0,0.3048,31.7,0.00529514
121.8838,400,3.0,0.3048,31.7,0.00529514
126.556,500,3.0,0.3048,31.7,0.00529514
129.63060000000002,630,3.0,0.3048,31.7,0.00529514
128.8274,800,3.0,0.3048,31.7,0.00529514
129.156,1000,3.0,0.3048,31.7,0.00529514
128.63600000000002,1250,3.0,0.3048,31.7,0.00529514
126.141,1600,3.0,0.3048,31.7,0.00529514
123.453,2000,3.0,0.3048,31.7,0.00529514
123.48400000000001,2500,3.0,0.3048,31.7,0.00529514
127.24300000000001,3150,3.0,0.3048,31.7,0.00529514
118.2222,4000,3.0,0.3048,31.7,0.00529514
113.858,5000,3.0,0.3048,31.7,0.00529514
109.718,6300,3.0,0.3048,31.7,0.00529514
126.2606,250,4.0,0.3048,71.3,0.00497773
125.732,315,4.0,0.3048,71.3,0.00497773
122.7594,400,4.0,0.3048,71.3,0.00497773
130.715,500,4.0,0.3048,71.3,0.00497773
128.94099999999997,630,4.0,0.3048,71.3,0.00497773
131.755,800,4.0,0.3048,71.3,0.00497773
131.6364,1000,4.0,0.3048,71.3,0.00497773
132.6296,1250,4.0,0.3048,71.3,0.00497773
126.53419999999998,1600,4.0,0.3048,71.3,0.00497773
126.97199999999998,2000,4.0,0.3048,71.3,0.00497773
122.94659999999999,2500,4.0,0.3048,71.3,0.00497773
129.1664,3150,4.0,0.3048,71.3,0.00497773
120.87460000000002,4000,4.0,0.3048,71.3,0.00497773
121.90360000000001,5000,4.0,0.3048,71.3,0.00497773
126.6594,6300,4.0,0.3048,71.3,0.00497773
113.665,8000,4.0,0.3048,71.3,0.00497773
119.54580000000001,10000,4.0,0.3048,71.3,0.00497773
119.6962,12500,4.0,0.3048,71.3,0.00497773
122.6224,250,4.0,0.3048,39.6,0.00579636
125.732,315,4.0,0.3048,39.6,0.00579636
121.8838,400,4.0,0.3048,39.6,0.00579636
130.173,500,4.0,0.3048,39.6,0.00579636
127.1394,630,4.0,0.3048,39.6,0.00579636
130.33319999999998,800,4.0,0.3048,39.6,0.00579636
129.25539999999998,1000,4.0,0.3048,39.6,0.00579636
127.67739999999999,1250,4.0,0.3048,39.6,0.00579636
124.0,1600,4.0,0.3048,39.6,0.00579636
123.453,2000,4.0,0.3048,39.6,0.00579636
124.578,2500,4.0,0.3048,39.6,0.00579636
127.24300000000001,3150,4.0,0.3048,39.6,0.00579636
118.2222,4000,4.0,0.3048,39.6,0.00579636
126.4336,5000,4.0,0.3048,39.6,0.00579636
128.144,1250,0.0,0.2286,71.3,0.00214345
126.53420000000001,1600,0.0,0.2286,71.3,0.00214345
126.97200000000001,2000,0.0,0.2286,71.3,0.00214345
122.94659999999999,2500,0.0,0.2286,71.3,0.00214345
129.39659999999998,3150,0.0,0.2286,71.3,0.00214345
120.87460000000002,4000,0.0,0.2286,71.3,0.00214345
120.7402,5000,0.0,0.2286,71.3,0.00214345
126.6594,6300,0.0,0.2286,71.3,0.00214345
117.71679999999999,8000,0.0,0.2286,71.3,0.00214345
119.54580000000001,10000,0.0,0.2286,71.3,0.00214345
119.69620000000002,12500,0.0,0.2286,71.3,0.00214345
119.69620000000002,16000,0.0,0.2286,71.3,0.00214345
119.69620000000002,20000,0.0,0.2286,71.3,0.00214345
125.732,315,0.0,0.2286,55.5,0.00229336
122.7594,400,0.0,0.2286,55.5,0.00229336
123.78,500,0.0,0.2286,55.5,0.00229336
126.16,630,0.0,0.2286,55.5,0.00229336
126.82159999999999,800,0.0,0.2286,55.5,0.00229336
130.7946,1000,0.0,0.2286,55.5,0.00229336
131.20120000000003,1250,0.0,0.2286,55.5,0.00229336
126.0344,1600,0.0,0.2286,55.5,0.00229336
126.54,2000,0.0,0.2286,55.5,0.00229336
126.85920000000002,2500,0.0,0.2286,55.5,0.00229336
129.12999999999997,3150,0.0,0.2286,55.5,0.00229336
120.87460000000002,4000,0.0,0.2286,55.5,0.00229336
127.8146,5000,0.0,0.2286,55.5,0.00229336
123.55759999999998,6300,0.0,0.2286,55.5,0.00229336
125.732,315,0.0,0.2286,39.6,0.00253511
121.8838,400,0.0,0.2286,39.6,0.00253511
126.556,500,0.0,0.2286,39.6,0.00253511
128.705,630,0.0,0.2286,39.6,0.00253511
129.72020000000003,800,0.0,0.2286,39.6,0.00253511
130.12439999999998,1000,0.0,0.2286,39.6,0.00253511
126.4624,1250,0.0,0.2286,39.6,0.00253511
124.0,1600,0.0,0.2286,39.6,0.00253511
123.45300000000002,2000,0.0,0.2286,39.6,0.00253511
125.78719999999998,2500,0.0,0.2286,39.6,0.00253511
127.24300000000002,3150,0.0,0.2286,39.6,0.00253511
120.73600000000002,4000,0.0,0.2286,39.6,0.00253511
126.4336,5000,0.0,0.2286,39.6,0.00253511
114.34280000000001,6300,0.0,0.2286,39.6,0.00253511
125.732,315,0.0,0.2286,31.7,0.0027238
121.8838,400,0.0,0.2286,31.7,0.0027238
126.675,500,0.0,0.2286,31.7,0.0027238
129.465,630,0.0,0.2286,31.7,0.0027238
