SSPL,f,alpha,c,U_infinity,delta
129.45499999999998,800,0.0,0.3048,71.3,0.00266337
125.201,1000,0.0,0.3048,71.3,0.00266337
130.7328,1250,0.0,0.3048,71.3,0.00266337
127.591,1600,0.0,0.3048,71.3,0.00266337
127.461,2000,0.0,0.3048,71.3,0.00266337
125.571,2500,0.0,0.3048,71.3,0.00266337
128.8284,3150,0.0,0.3048,71.3,0.00266337
127.0024,4000,0.0,0.3048,71.3,0.00266337
123.87639999999999,5000,0.0,0.3048,71.3,0.00266337
121.75280000000001,6300,0.0,0.3048,71.3,0.00266337
123.33599999999998,8000,0.0,0.3048,71.3,0.00266337
120.38760000000002,10000,0.0,0.3048,71.3,0.00266337
113.332,12500,0.0,0.3048,71.3,0.00266337
115.02539999999999,16000,0.0,0.3048,71.3,0.00266337
126.99179999999998,500,0.0,0.3048,55.5,0.00283081
129.0948,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
126.966,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
128.3634,1600,0.0,0.3048,55.5,0.00283081
126.1256,2000,0.0,0.3048,55.5,0.00283081
128.1542,2500,0.0,0.3048,55.5,0.00283081
126.5862,3150,0.0,0.3048,55.5,0.00283081
124.89259999999999,4000,0.0,0.3048,55.5,0.00283081
119.606,5000,0.0,0.3048,55.5,0.00283081
117.976,6300,0.0,0.3048,55.5,0.00283081
123.0214,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
111.076,12500,0.0,0.3048,55.5,0.00283081
122.3656,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
125.35220000000001,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
128.70639999999997,500,0.0,0.3048,39.6,0.00310138
129.2748,630,0.0,0.3048,39.6,0.00310138
129.1618,800,0.0,0.3048,39.6,0.00310138
