Month,Sunspots
1749-01,-749.7861801222884
1749-02,4414.188698423795
1749-03,70.0
1749-04,-539.1077199341831
1749-05,4474.610689732095
1749-06,-4535.428473644247
1749-07,4596.186182734029
1749-08,-3004.3134186732013
1749-09,-525.2209355723922
1749-10,-2203.3856098073916
1749-11,4823.617603625342
1749-12,85.2
1750-01,-1359.1956062420245
1750-02,701.5997737810612
1750-03,3842.5163175551033
1750-04,872.5143743820911
1750-05,4755.126861866186
1750-06,2961.9349855825826
1750-07,871.23970537006
1750-08,3911.7319471459136
1750-09,1024.6185980408613
1750-10,4184.059622266099
1750-11,3772.6155593341937
1750-12,4499.007282708796
1751-01,-879.8098503715726
1751-02,-379.076139801333
1751-03,-3917.3884854308662
1751-04,4343.816636910086
1751-05,1908.457234276032
1751-06,-3570.2735858814067
1751-07,981.9184630248544
1751-08,622.019248984829
1751-09,-1137.8696671338312
1751-10,-1093.7720821769615
1751-11,938.3381079680813
1751-12,2200.2569334989093
1752-01,5007.101338965341
1752-02,-471.3296318029426
1752-03,-1498.8197354713218
1752-04,1283.3931736404543
1752-05,1160.5789963810878
1752-06,-15.194396478369072
1752-07,1423.528350185874
1752-08,-2277.26050944317
1752-09,2620.6663009246804
1752-10,-3210.9943264121034
1752-11,-224.7112719315254
1752-12,-4610.102680353738
1753-01,-2720.5278183466353
1753-02,32.0
1753-03,2340.4139438513143
1753-04,-4121.600982089705
1753-05,36.0
1753-06,-2580.411102937982
1753-07,-1792.6297160596223
1753-08,4029.4317832228653
1753-09,1219.4315108952512
1753-10,25.0
1753-11,-3076.844654643009
1753-12,6.7
1754-01,2506.625236625978
1754-02,3798.733858184951
1754-03,1.7
1754-04,-4054.204032812416
1754-05,-3811.095390006846
1754-06,-1654.1190204529853
1754-07,2094.9015010800094
1754-08,-967.0337807364723
1754-09,-1931.6031463052632
1754-10,4300.795284833346
1754-11,2814.571967449567
1754-12,2322.6875963398293
1755-01,-808.9682926129972
1755-02,1519.1336550661078
1755-03,3410.2637731855007
1755-04,-1338.4239910603592
1755-05,-4471.442327070189
1755-06,2854.5669288242384
1755-07,8.6
1755-08,2861.120695545254
1755-09,4901.893866269087
1755-10,-3795.214944201217
1755-11,-940.6235014790346
1755-12,736.3454610633853
1756-01,-2985.300706552215
1756-02,-2052.5277975802906
1756-03,-2722.9924831192534
1756-04,-2741.2540541915077
1756-05,2745.211480071248
1756-06,3818.8336344508048
1756-07,-1969.651872202765
1756-08,-619.2942097026014
1756-09,11.8
1756-10,4791.830246445222
1756-11,-3896.401506068487
1756-12,-2752.408659939003
1757-01,2724.3594600855886
1757-02,-3674.332138254806
1757-03,-4431.895343819914
1757-04,3604.8326642200627
1757-05,1495.3297161400908
1757-06,1274.8681333343773
1757-07,2902.700602840498
1757-08,1272.6441316655278
1757-09,2474.4917339547674
1757-10,32.5
1757-11,1360.281227630102
1757-12,-3814.6563182937684
1758-01,946.8988514781827
1758-02,3337.540195727645
1758-03,-1392.8840206037476
1758-04,4652.430516208371
1758-05,-1939.9026222663906
1758-06,-3700.4179988419264
1758-07,3021.4845467461846
1758-08,-1287.3385071580296
1758-09,-1394.2469334252462
1758-10,-1809.4286618564638
1758-11,1524.8900313232086
1758-12,-4028.616197853229
1759-01,2638.5367431800246
1759-02,44.0
1759-03,-2166.123575166935
1759-04,-3629.8375220870803
1759-05,-4168.682715174308
1759-06,-1316.3973037282165
1759-07,1911.4436041961462
1759-08,3012.6583437851205
1759-09,-3191.3453632713167
1759-10,-1450.4346824267002
1759-11,-946.3900053062838
1759-12,57.0
1760-01,3962.734890369106
1760-02,-4296.010143781515
1760-03,74.7
1760-04,-911.1659370871538
1760-05,-4521.947420163968
1760-06,-4072.487692582756
