Month,Sunspots
1749-01,-1174.5427754305824
1749-02,-1402.2641316516233
1749-03,-1333.259040521535
1749-04,-1803.5254774395214
1749-05,-2550.3308587663137
1749-06,-4222.627310079009
1749-07,2219.8711492397383
1749-08,66.3
1749-09,75.9
1749-10,4033.019783795913
1749-11,1705.0992848590452
1749-12,3372.4334723732386
1750-01,73.3
1750-02,-1746.9681325617214
1750-03,89.2
1750-04,-403.9027443349563
1750-05,-1299.6622233353532
1750-06,100.0
1750-07,85.4
1750-08,-3300.8389172724806
1750-09,4729.118168270496
1750-10,65.7
1750-11,3339.9660363088565
1750-12,-4113.979633589159
1751-01,920.7732278699377
1751-02,43.5
1751-03,-292.63201124490575
1751-04,-128.2174578385571
1751-05,3227.634005102474
1751-06,2398.484602234598
1751-07,-2368.8475543570885
1751-08,983.0835798442605
1751-09,924.9814210521253
1751-10,-2529.256060742493
1751-11,-2550.683334059594
1751-12,4948.22780226913
1752-01,3984.4589763705217
1752-02,50.0
1752-03,71.0
1752-04,4867.148089807575
1752-05,-2465.9766652733038
1752-06,-1059.6641926672464
1752-07,78.4
1752-08,29.3
1752-09,-2439.3670152679206
1752-10,46.6
1752-11,-4692.150252971198
1752-12,2270.6253684679473
1753-01,44.0
1753-02,-519.8681394561306
1753-03,45.7
1753-04,873.4413650531336
1753-05,4526.855355500626
1753-06,1181.4251820770091
1753-07,22.2
1753-08,39.0
1753-09,821.8303529667587
1753-10,25.0
1753-11,20.0
1753-12,1055.87047003274
1754-01,-2108.393338501819
1754-02,-3545.219665939251
1754-03,-4713.65410812736
1754-04,2146.3425959413944
1754-05,-1455.3370728511884
1754-06,-653.6316663748452
1754-07,-4610.654522069324
1754-08,4746.522413879725
1754-09,-1495.028776985692
1754-10,-4446.542492984804
1754-11,-2172.1912200170373
1754-12,1859.1336008074577
1755-01,1290.2920411247958
1755-02,-3979.429083069403
1755-03,-3112.790437798502
1755-04,-3664.81383989422
1755-05,4624.907111840815
1755-06,2481.834877510737
1755-07,-838.8889040742062
1755-08,3.2
1755-09,2368.3123935745166
1755-10,3053.9127275981205
1755-11,3921.012293926564
1755-12,20.0
1756-01,-4099.674782932357
1756-02,-2171.4934810551345
1756-03,-3537.7800956935353
1756-04,-4545.449604797212
1756-05,-3145.1113776154475
1756-06,4128.070555521597
1756-07,3029.7290234942616
1756-08,-4376.902019701841
1756-09,3731.184361845684
1756-10,-3521.2797310485453
1756-11,-3325.7593534315156
1756-12,9.4
1757-01,4013.5059417739412
1757-02,-3894.5390165711547
1757-03,-111.5723365233473
1757-04,1921.242039611108
1757-05,2485.2511568598316
1757-06,-2731.614470749655
1757-07,-863.8248668948747
1757-08,51.3
1757-09,3021.6313081974085
1757-10,655.6711295786492
1757-11,1964.0866716945286
1757-12,-4006.4965829545517
1758-01,651.9519613659571
1758-02,-4647.644153139622
1758-03,49.0
1758-04,72.3
1758-05,-1780.7539814864865
1758-06,45.0
1758-07,333.79775357908295
1758-08,4021.2225274711136
1758-09,2853.266502930816
1758-10,37.7
1758-11,2263.5255508329633
1758-12,-4272.7347822736365
1759-01,-4215.436674295194
1759-02,44.0
1759-03,46.8
1759-04,47.0
1759-05,49.0
1759-06,50.0
1759-07,51.0
1759-08,71.3
1759-09,77.2
1759-10,59.7
1759-11,46.3
1759-12,57.0
1760-01,4510.214208289697
1760-02,-1443.5837847936996
1760-03,-3559.8925821373155
1760-04,58.3
1760-05,-3094.8616764733583
1760-06,748.6727629576361
1760-07,66.0
1760-08,75.6
1760-09,-1014.1233344530839
1760-10,-2219.64740346978
1760-11,-4165.091641916168
1760-12,-2625.8869064073037
1761-01,70.0
1761-02,4080.202363766245
1761-03,4204.740595567136
1761-04,-813.546077267731
1761-05,-3318.1906000710424
1761-06,1876.4735497930328
1761-07,94.1
1761-08,-1901.5235243582554
1761-09,-3095.100328272165
1761-10,-2913.5183628956465
1761-11,89.7
1761-12,661.1257947671846
1762-01,-3741.6305857045204
1762-02,72.8
1762-03,45.7
1762-04,60.2
1762-05,-4132.130833364522
1762-06,-1884.6184926667165
1762-07,-3722.0721841073064
1762-08,835.1877803344261
1762-09,-3260.613358130062
1762-10,69.3
1762-11,3746.69353512438
1762-12,3430.6976108625527
1763-01,-188.15708708152312
1763-02,-4359.761646578752
1763-03,1841.362568684625
1763-04,-3463.238444073103
1763-05,-386.31214501759445
1763-06,35.8
1763-07,54.2
1763-08,26.5
1763-09,68.1
1763-10,-2703.070275767427
1763-11,3799.4299360274276
1763-12,61.4
1764-01,4527.568235782404
1764-02,59.7
1764-03,40.2
1764-04,1450.6783761551008
1764-05,2314.7166405186767
1764-06,828.6573368887728
1764-07,30.0
1764-08,30.0
1764-09,2481.358432728373
