concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
52.44120000000001,540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28
54.26320000000001,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28
50.962999999999994,332.5,142.5,0.0,228.0,0.0,932.0,594.0,270
41.05,332.5,142.5,0.0,228.0,0.0,932.0,594.0,365
57.864,198.6,132.4,0.0,192.0,0.0,978.4,825.5,360
21.9996,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90
63.106600000000014,380.0,95.0,0.0,228.0,0.0,932.0,594.0,365
24.826600000000006,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28
13.991399999999999,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28
26.408199999999997,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28
38.07,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90
28.02,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28
52.22539999999999,427.5,47.5,0.0,228.0,0.0,932.0,594.0,270
23.9162,190.0,190.0,0.0,228.0,0.0,932.0,670.0,90
16.769399999999997,304.0,76.0,0.0,228.0,0.0,932.0,670.0,28
52.91,380.0,0.0,0.0,228.0,0.0,932.0,670.0,90
39.36,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90
56.14,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365
35.294,380.0,95.0,0.0,228.0,0.0,932.0,594.0,90
47.728200000000015,475.0,0.0,0.0,228.0,0.0,932.0,594.0,180
46.92919999999998,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180
28.24,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28
23.074000000000005,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3
48.2812,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180
52.52,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365
49.62919999999999,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270
51.530000000000015,380.0,95.0,0.0,228.0,0.0,932.0,594.0,270
38.379599999999996,342.0,38.0,0.0,228.0,0.0,932.0,670.0,180
25.9358,427.5,47.5,0.0,228.0,0.0,932.0,594.0,28
22.719,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7
56.9878,304.0,76.0,0.0,228.0,0.0,932.0,670.0,365
53.840600000000016,266.0,114.0,0.0,228.0,0.0,932.0,670.0,365
44.9728,198.6,132.4,0.0,192.0,0.0,978.4,825.5,180
55.88660000000002,475.0,0.0,0.0,228.0,0.0,932.0,594.0,270
53.69,190.0,190.0,0.0,228.0,0.0,932.0,670.0,365
54.66140000000002,237.5,237.5,0.0,228.0,0.0,932.0,594.0,270
24.566999999999986,237.5,237.5,0.0,228.0,0.0,932.0,594.0,28
37.72,332.5,142.5,0.0,228.0,0.0,932.0,594.0,90
37.355199999999996,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90
46.462799999999994,237.5,237.5,0.0,228.0,0.0,932.0,594.0,180
24.908399999999997,342.0,38.0,0.0,228.0,0.0,932.0,670.0,90
43.7,427.5,47.5,0.0,228.0,0.0,932.0,594.0,365
39.0,237.5,237.5,0.0,228.0,0.0,932.0,594.0,365
36.99039999999999,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180
41.54,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90
24.306599999999992,427.5,47.5,0.0,228.0,0.0,932.0,594.0,7
23.79339999999999,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3
48.43459999999999,380.0,95.0,0.0,228.0,0.0,932.0,594.0,180
21.430000000000003,237.5,237.5,0.0,228.0,0.0,932.0,594.0,7
26.161400000000008,380.0,95.0,0.0,228.0,0.0,932.0,594.0,7
47.997800000000005,332.5,142.5,0.0,228.0,0.0,932.0,594.0,180
35.877199999999995,190.0,190.0,0.0,228.0,0.0,932.0,670.0,180
33.020399999999995,237.5,237.5,0.0,228.0,0.0,932.0,594.0,90
22.942200000000007,304.0,76.0,0.0,228.0,0.0,932.0,670.0,90
21.8898,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7
19.778,198.6,132.4,0.0,192.0,0.0,978.4,825.5,7
41.93,475.0,0.0,0.0,228.0,0.0,932.0,594.0,365
18.593799999999998,198.6,132.4,0.0,192.0,0.0,978.4,825.5,3
36.9646,304.0,76.0,0.0,228.0,0.0,932.0,670.0,180
24.204800000000006,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28
47.13980000000001,304.0,76.0,0.0,228.0,0.0,932.0,670.0,270
50.77399999999998,266.0,114.0,0.0,228.0,0.0,932.0,670.0,270
9.87,310.0,0.0,0.0,192.0,0.0,971.0,850.6,3
50.66,190.0,190.0,0.0,228.0,0.0,932.0,670.0,270
48.7,266.0,114.0,0.0,228.0,0.0,932.0,670.0,180
45.44359999999999,342.0,38.0,0.0,228.0,0.0,932.0,670.0,270
59.45980000000003,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360
23.16399999999999,332.5,142.5,0.0,228.0,0.0,932.0,594.0,7
15.3916,190.0,190.0,0.0,228.0,0.0,932.0,670.0,28
71.99,485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28
47.16020000000001,374.0,189.2,0.0,170.1,10.1,926.1,756.7,3
45.91740000000001,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3
47.7488,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3
36.3,425.0,106.3,0.0,151.4,18.6,936.0,803.7,3
29.0,375.0,93.8,0.0,126.6,23.4,852.1,992.6,3
37.8,475.0,118.8,0.0,181.1,8.9,852.1,781.5,3
63.39640000000002,469.0,117.2,0.0,137.8,32.2,852.1,840.5,3
33.4,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3
28.1,388.6,97.1,0.0,157.9,12.1,852.1,925.7,3
41.3,531.3,0.0,0.0,141.8,28.2,852.1,893.7,3
48.69379999999999,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3
44.1422,318.8,212.5,0.0,155.7,14.3,852.1,880.4,3
45.79560000000001,401.8,94.7,0.0,147.4,11.4,946.8,852.1,3
35.3,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
45.352599999999995,323.7,282.8,0.0,183.8,10.3,942.7,659.9,3
54.165,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3
35.3,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
43.232600000000005,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3
35.3,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
50.45940000000002,439.0,177.0,0.0,186.0,11.1,884.9,707.9,3
63.4516,389.9,189.0,0.0,145.9,22.0,944.7,755.8,3
47.426400000000015,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3
46.754000000000005,337.9,189.0,0.0,174.9,9.5,944.7,755.8,3
47.761600000000016,374.0,189.2,0.0,170.1,10.1,926.1,756.7,7
42.8,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7
49.2,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7
53.098600000000005,425.0,106.3,0.0,151.4,18.6,936.0,803.7,7
45.7,375.0,93.8,0.0,126.6,23.4,852.1,992.6,7
55.6,475.0,118.8,0.0,181.1,8.9,852.1,781.5,7
62.218800000000016,469.0,117.2,0.0,137.8,32.2,852.1,840.5,7
48.6354,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7
34.9,388.6,97.1,0.0,157.9,12.1,852.1,925.7,7
58.75280000000002,531.3,0.0,0.0,141.8,28.2,852.1,893.7,7
50.324799999999996,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7
48.15740000000001,318.8,212.5,0.0,155.7,14.3,852.1,880.4,7
45.959999999999994,401.8,94.7,0.0,147.4,11.4,946.8,852.1,7
55.9,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7
49.10540000000001,323.7,282.8,0.0,183.8,10.3,942.7,659.9,7
