SSPL,f,alpha,c,U_infinity,delta
127.2387533899238,800,0.0,0.3048,71.3,0.00266337
125.201,1000,0.0,0.3048,71.3,0.00266337
126.17151487170338,1250,0.0,0.3048,71.3,0.00266337
127.591,1600,0.0,0.3048,71.3,0.00266337
127.461,2000,0.0,0.3048,71.3,0.00266337
125.571,2500,0.0,0.3048,71.3,0.00266337
122.92301760566558,3150,0.0,0.3048,71.3,0.00266337
121.9270539286824,4000,0.0,0.3048,71.3,0.00266337
119.74155200865712,5000,0.0,0.3048,71.3,0.00266337
118.2431342496734,6300,0.0,0.3048,71.3,0.00266337
114.57518690820736,8000,0.0,0.3048,71.3,0.00266337
113.46050882353417,10000,0.0,0.3048,71.3,0.00266337
111.510955359197,12500,0.0,0.3048,71.3,0.00266337
111.313510272836,16000,0.0,0.3048,71.3,0.00266337
125.55075209877394,500,0.0,0.3048,55.5,0.00283081
128.1522786539007,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
126.966,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
126.46818161948171,1600,0.0,0.3048,55.5,0.00283081
126.34553101358978,2000,0.0,0.3048,55.5,0.00283081
125.80620786961792,2500,0.0,0.3048,55.5,0.00283081
122.65155932078233,3150,0.0,0.3048,55.5,0.00283081
121.45392464750363,4000,0.0,0.3048,55.5,0.00283081
119.606,5000,0.0,0.3048,55.5,0.00283081
117.976,6300,0.0,0.3048,55.5,0.00283081
113.92176585802032,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
111.076,12500,0.0,0.3048,55.5,0.00283081
119.59228419476644,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
121.53632353581126,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
125.90609112638892,500,0.0,0.3048,39.6,0.00310138
128.58152141721376,630,0.0,0.3048,39.6,0.00310138
128.70280302393294,800,0.0,0.3048,39.6,0.00310138
127.899,1000,0.0,0.3048,39.6,0.00310138
125.499,1250,0.0,0.3048,39.6,0.00310138
123.2801178396551,1600,0.0,0.3048,39.6,0.00310138
123.689,2000,0.0,0.3048,39.6,0.00310138
121.399,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
119.229,4000,0.0,0.3048,39.6,0.00310138
117.76587934828423,5000,0.0,0.3048,39.6,0.00310138
116.229,6300,0.0,0.3048,39.6,0.00310138
112.37591088883968,8000,0.0,0.3048,39.6,0.00310138
112.139,10000,0.0,0.3048,39.6,0.00310138
109.619,12500,0.0,0.3048,39.6,0.00310138
119.11488386367688,200,0.0,0.3048,31.7,0.00331266
118.595,250,0.0,0.3048,31.7,0.00331266
120.72439617806029,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
127.315,500,0.0,0.3048,31.7,0.00331266
129.095,630,0.0,0.3048,31.7,0.00331266
129.235,800,0.0,0.3048,31.7,0.00331266
127.79993599272814,1000,0.0,0.3048,31.7,0.00331266
126.24018115098752,1250,0.0,0.3048,31.7,0.00331266
122.365,1600,0.0,0.3048,31.7,0.00331266
122.375,2000,0.0,0.3048,31.7,0.00331266
120.755,2500,0.0,0.3048,31.7,0.00331266
119.135,3150,0.0,0.3048,31.7,0.00331266
119.4185716355964,4000,0.0,0.3048,31.7,0.00331266
115.645,5000,0.0,0.3048,31.7,0.00331266
116.18829101569767,6300,0.0,0.3048,31.7,0.00331266
110.515,8000,0.0,0.3048,31.7,0.00331266
111.40130840207084,10000,0.0,0.3048,31.7,0.00331266
