SSPL,f,alpha,c,U_infinity,delta
126.201,800,0.0,0.3048,71.3,0.00266337
126.37708246088667,1000,0.0,0.3048,71.3,0.00266337
126.49585221181326,1250,0.0,0.3048,71.3,0.00266337
126.62817504586182,1600,0.0,0.3048,71.3,0.00266337
127.461,2000,0.0,0.3048,71.3,0.00266337
126.55441755004554,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
113.65940395072917,10000,0.0,0.3048,71.3,0.00266337
113.06122486346858,12500,0.0,0.3048,71.3,0.00266337
111.66087132080865,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
127.696,630,0.0,0.3048,55.5,0.00283081
127.5818345333577,800,0.0,0.3048,55.5,0.00283081
127.56328880264299,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
126.50030604155305,1600,0.0,0.3048,55.5,0.00283081
124.64071302097959,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
122.81987020081091,4000,0.0,0.3048,55.5,0.00283081
122.10459256817407,5000,0.0,0.3048,55.5,0.00283081
118.12407435604683,6300,0.0,0.3048,55.5,0.00283081
115.65425044543834,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
112.44360953934407,12500,0.0,0.3048,55.5,0.00283081
118.129,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
120.67446911505384,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
126.959,500,0.0,0.3048,39.6,0.00310138
128.09290562826655,630,0.0,0.3048,39.6,0.00310138
128.20443977032247,800,0.0,0.3048,39.6,0.00310138
127.899,1000,0.0,0.3048,39.6,0.00310138
125.499,1250,0.0,0.3048,39.6,0.00310138
125.52341702612928,1600,0.0,0.3048,39.6,0.00310138
122.79166302996353,2000,0.0,0.3048,39.6,0.00310138
121.67836742424926,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
119.229,4000,0.0,0.3048,39.6,0.00310138
