concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
165.0,540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28
61.89,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28
40.27,332.5,142.5,0.0,228.0,0.0,932.0,594.0,270
227.0,332.5,142.5,0.0,228.0,0.0,932.0,594.0,365
189.0,198.6,132.4,0.0,192.0,0.0,978.4,825.5,360
47.03,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90
167.0,380.0,95.0,0.0,228.0,0.0,932.0,594.0,365
205.0,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28
187.0,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28
208.0,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28
172.0,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90
196.0,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28
207.0,427.5,47.5,0.0,228.0,0.0,932.0,594.0,270
42.33,190.0,190.0,0.0,228.0,0.0,932.0,670.0,90
153.0,304.0,76.0,0.0,228.0,0.0,932.0,670.0,28
155.0,380.0,0.0,0.0,228.0,0.0,932.0,670.0,90
195.0,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90
199.0,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365
40.56,380.0,95.0,0.0,228.0,0.0,932.0,594.0,90
195.0,475.0,0.0,0.0,228.0,0.0,932.0,594.0,180
159.0,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180
184.0,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28
215.0,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3
151.0,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180
172.0,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365
131.0,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270
106.0,380.0,95.0,0.0,228.0,0.0,932.0,594.0,270
52.12,342.0,38.0,0.0,228.0,0.0,932.0,670.0,180
181.0,427.5,47.5,0.0,228.0,0.0,932.0,594.0,28
185.0,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7
211.0,304.0,76.0,0.0,228.0,0.0,932.0,670.0,365
193.0,266.0,114.0,0.0,228.0,0.0,932.0,670.0,365
160.0,198.6,132.4,0.0,192.0,0.0,978.4,825.5,180
159.0,475.0,0.0,0.0,228.0,0.0,932.0,594.0,270
110.0,190.0,190.0,0.0,228.0,0.0,932.0,670.0,365
175.0,237.5,237.5,0.0,228.0,0.0,932.0,594.0,270
185.0,237.5,237.5,0.0,228.0,0.0,932.0,594.0,28
37.72,332.5,142.5,0.0,228.0,0.0,932.0,594.0,90
42.23,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90
178.0,237.5,237.5,0.0,228.0,0.0,932.0,594.0,180
143.0,342.0,38.0,0.0,228.0,0.0,932.0,670.0,90
43.7,427.5,47.5,0.0,228.0,0.0,932.0,594.0,365
39.0,237.5,237.5,0.0,228.0,0.0,932.0,594.0,365
123.0,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180
110.0,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90
142.0,427.5,47.5,0.0,228.0,0.0,932.0,594.0,7
