PE,AT,V,AP,RH
466.90007013952896,14.96,41.76,1024.07,73.17
445.2689482308903,25.18,62.96,1020.04,59.08
488.5477978219292,5.11,39.4,1012.16,92.14
446.48,20.86,57.32,1010.24,76.64
473.9,10.82,37.5,1009.23,96.62
443.67,26.27,59.44,1012.23,58.77
468.07730072463005,15.89,43.96,1014.02,75.24
478.42,9.48,44.71,1019.12,66.43
465.43701339542787,14.64,45.0,1021.78,41.25
473.09440205245164,11.74,43.56,1015.14,70.72
455.1462517056768,17.99,43.72,1008.64,75.04
453.4033630693923,20.14,46.93,1014.66,64.22
438.875486991544,24.34,73.5,1011.31,84.15
442.6699133943156,25.71,58.59,1012.77,61.83
435.48312079577386,26.19,69.34,1009.48,87.59
452.85184690323905,21.42,43.79,1015.76,43.08
461.5037194372863,18.21,45.0,1022.86,48.84
475.6540449929352,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
469.71780300416344,13.97,38.47,1015.15,55.28
468.27,17.76,42.42,1009.09,66.26
495.24,5.41,40.07,1019.16,64.77
484.1379394968662,7.76,42.28,1008.52,83.31
443.61,27.23,63.9,1014.3,47.19
440.7864604109475,27.36,48.6,1003.18,54.93
443.25,27.47,70.72,1009.97,74.62
464.16,14.6,39.31,1011.11,72.52
483.5240509699635,7.91,39.96,1023.57,88.44
488.57755070736744,5.81,35.79,1012.14,92.28
443.96438637913235,30.53,65.18,1012.69,41.85
445.87775787966007,23.87,63.94,1019.02,44.28
442.4733256770131,26.09,58.41,1013.64,64.58
440.98,29.27,66.85,1011.11,63.25
436.65,27.38,74.16,1010.08,78.61
444.26,24.81,63.94,1018.76,44.51
465.86,12.75,44.03,1007.29,89.46
445.5266188039004,24.66,63.73,1011.4,74.52
460.6337532958515,16.38,47.45,1010.08,88.86
469.02,13.91,39.35,1014.69,75.51
448.86,23.18,51.3,1012.04,78.64
446.16922597641167,22.47,47.45,1007.62,76.65
466.67607013005,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
470.6997870644994,11.82,42.86,1014.12,88.28
482.0814082254751,10.27,40.64,1020.63,84.6
446.00318378098535,22.92,63.94,1019.28,42.69
466.23116077650525,16.0,37.87,1020.24,78.41
450.4625577827305,21.22,43.43,1010.96,61.07
474.6,13.46,44.71,1014.51,50.0
484.2350340608035,9.39,40.11,1029.14,77.29
431.0006196265311,31.07,73.5,1010.58,43.66
468.8819026131286,12.82,38.62,1018.71,83.8
430.12,32.57,78.92,1011.6,66.47
476.2299549146751,8.11,42.18,1014.82,93.09
471.81,13.92,39.39,1012.94,80.52
446.22911264465756,23.04,59.43,1010.23,68.99
438.4690227362108,27.31,64.44,1014.65,57.27
491.49,5.91,39.33,1010.18,95.53
447.46,25.26,61.08,1013.68,71.72
440.7192887044275,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
438.74552717758576,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
465.25551387929306,13.76,45.87,1008.89,87.27
442.9389582194295,25.5,58.79,1016.02,64.4
443.60805916507144,28.26,65.34,1014.56,43.4
449.29239082957395,21.39,62.96,1019.49,72.24
475.3684345158809,7.26,40.69,1020.43,90.22
478.77,10.54,34.03,1018.71,74.0
433.0462511687034,27.71,74.34,998.14,71.85
438.0512135597196,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
440.866432111708,26.46,74.67,1016.65,84.44
430.57,29.34,74.34,998.58,81.55
481.5031144962159,10.32,42.28,1008.82,75.66
443.10988258092976,22.74,61.02,1009.56,79.41
471.3543530161612,13.48,39.85,1012.71,58.91
435.12,25.52,69.75,1010.36,90.06
442.25099070983174,21.58,67.25,1017.39,79.0
432.7996188891723,27.66,76.86,1001.31,69.47
435.40680973623347,26.96,69.45,1013.89,51.47
472.03467046934713,12.29,42.18,1016.53,83.13
466.6,15.86,43.02,1012.18,40.33
465.48,13.87,45.08,1024.42,81.69
437.43948032748835,24.09,73.68,1014.93,94.55
436.8542622151043,20.45,69.45,1012.53,91.81
467.0713907051411,15.07,39.3,1019.0,63.62
437.99,32.72,69.75,1009.6,49.35
453.7319919408967,18.23,58.96,1015.55,69.61
432.86287739587476,35.56,68.94,1006.56,38.75
451.7649305511666,18.36,51.43,1010.57,90.17
439.1935433935908,26.35,64.05,1009.81,81.24
441.64629184959813,25.92,60.95,1014.62,48.46
482.32274312147354,8.01,41.66,1014.49,76.72
456.57487702457934,19.63,52.72,1025.09,51.16
442.8118446632114,20.02,67.32,1012.05,76.34
482.2500242693781,10.08,40.72,1022.7,67.3
434.741101481212,27.23,66.48,1005.23,52.38
443.86,23.37,63.77,1013.42,76.44
449.77,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
446.6729776587914,23.1,51.3,1011.93,80.05
476.6852476087112,10.72,41.38,1021.6,63.77
431.01269758555287,29.46,71.94,1006.96,62.26
482.4425485152005,8.1,40.64,1020.66,89.04
438.5852885635761,27.29,62.66,1007.63,58.02
460.06110954983035,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
438.0699115269282,23.69,65.59,1010.85,88.92
471.99,13.51,40.89,1011.03,84.83
479.81,9.64,39.35,1015.1,91.76
433.66257570645087,25.65,78.92,1010.83,86.56
448.3250340226082,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
454.0302431451111,18.8,39.72,1001.24,63.8
460.79295855760864,18.28,44.71,1016.99,33.71
464.33,13.55,43.48,1016.08,67.25
444.36,22.99,46.21,1010.71,60.11
446.67417967093917,23.94,59.39,1014.32,74.55
467.052240428513,13.74,34.03,1018.69,67.34
451.30250656835943,21.3,41.1,1001.86,42.75
443.6668293092605,27.54,66.93,1017.06,55.2
440.5405049604896,24.81,63.73,1009.34,83.61
488.43776607646464,4.97,42.85,1014.02,88.78
463.86328361403844,15.22,50.88,1014.19,100.12
447.96090549841125,23.88,54.2,1012.81,64.52
429.96059416882775,33.01,68.67,1005.2,51.41
433.30274271907837,25.98,73.18,1012.28,85.78
434.48,28.18,73.88,1005.89,75.41
444.7581825520735,21.67,60.84,1017.93,81.63
457.67,17.67,45.09,1014.26,51.92
450.741412166366,21.37,57.76,1018.8,70.12
432.21,28.69,67.25,1017.71,53.83
458.4249565980028,16.61,43.77,1012.25,77.23
435.21,27.91,63.76,1010.27,65.67
450.60912102673893,20.97,47.43,1007.64,71.18
475.5941285021631,10.8,41.66,1013.79,81.96
446.53,20.61,62.91,1013.24,79.54
447.605828991108,25.45,57.32,1011.7,47.09
433.9281405234405,30.16,69.34,1007.67,57.69
486.80077044582066,4.99,39.04,1020.45,78.89
474.77,10.51,44.78,1012.59,85.29
435.1,33.79,69.05,1001.62,40.13
446.9039994482282,21.34,59.8,1016.92,77.06
442.7,23.4,65.06,1014.32,67.38
429.53040130571355,32.21,68.14,1003.34,62.44
466.9581350142253,14.26,42.32,1016.0,77.43
447.06,27.71,66.93,1016.85,58.77
452.27,21.95,57.76,1018.02,67.72
445.78,25.76,63.94,1018.49,42.14
438.65,23.68,68.3,1017.93,84.16
475.66443702944247,8.28,40.77,1011.55,89.79
447.19,23.44,62.52,1016.46,67.21
442.30479091444266,25.32,48.41,1008.47,72.14
490.79301199894167,3.94,39.9,1008.06,97.49
456.42988395247636,17.3,57.76,1016.26,87.74
451.4586200888524,18.2,49.39,1018.83,96.3
451.50998533830034,21.43,46.97,1013.94,61.25
477.0081871399364,11.16,40.05,1014.95,88.38
434.4767846725727,30.38,74.16,1007.44,74.77
448.37,23.36,62.52,1016.18,68.18
446.6493776164523,21.69,47.45,1007.56,77.2
451.1674853661215,23.62,49.21,1014.1,49.54
444.2399798302582,21.87,61.45,1011.13,92.22
438.7579600174764,29.25,66.51,1015.53,33.65
442.57047902111094,20.03,66.86,1013.05,64.59
451.44,18.14,49.78,1002.95,100.09
447.87029727679595,24.23,56.89,1012.32,68.04
460.7489441195975,18.11,44.85,1014.48,48.94
485.1053444009896,6.57,43.65,1018.24,74.47
471.54228113982674,12.56,43.41,1016.93,81.02
461.54,13.4,41.58,1020.5,71.17
439.07401250324097,27.1,52.84,1006.28,53.85
467.22,14.28,42.74,1028.79,70.67
460.61178431846963,16.29,44.34,1019.49,59.36
426.93,31.24,71.98,1004.66,57.17
478.0122078428955,10.57,37.73,1024.36,70.29
468.97,13.8,44.21,1022.93,83.37
436.3285578892812,25.3,71.58,1010.18,87.36
451.0863017941043,18.06,50.16,1009.52,100.09
442.56232005571934,25.42,59.04,1011.98,68.78
467.8732160560756,15.07,40.69,1015.29,70.98
472.243646929607,11.75,71.14,1019.36,75.68
455.1347297541231,20.23,52.05,1012.15,47.49
440.13,27.31,59.54,1006.24,71.99
433.24,28.57,69.84,1003.57,66.55
457.2447340176004,17.9,43.72,1008.64,74.73
443.29,23.83,71.37,1002.04,64.78
431.76,27.92,74.99,1005.47,75.13
454.97,17.34,44.78,1007.81,56.38
456.7,17.94,63.07,1012.42,94.35
488.99116681535446,6.4,39.9,1007.75,86.55
472.79,11.78,39.96,1011.37,82.95
448.535718264489,20.28,57.25,1010.12,88.42
443.41,21.04,54.2,1012.26,85.61
438.87481690464665,25.11,67.32,1014.49,58.39
435.04274507469853,30.28,70.98,1007.51,74.28
480.25,8.14,36.24,1013.15,87.85
458.7753969320107,16.86,39.63,1004.47,83.5
494.39,6.25,40.07,1020.19,65.24
447.8478010882819,22.35,54.42,1012.46,75.01
448.71,17.98,56.85,1012.28,84.52
447.80729824854103,21.19,42.48,1013.43,80.52
450.71,20.94,44.89,1009.64,75.14
444.01,24.23,58.79,1009.8,75.75
452.7999142098104,19.18,58.2,1017.46,76.72
450.87,20.88,57.85,1012.39,85.47
446.0215023840329,23.67,63.86,1019.67,57.95
468.05334412895775,14.12,39.52,1018.41,78.32
447.28,25.23,64.63,1020.59,52.2
488.7185716058129,6.54,39.33,1011.54,93.69
450.98,20.08,62.52,1017.99,75.74
445.8773158849541,24.67,63.56,1013.75,67.56
436.48,27.82,79.74,1008.37,69.46
467.17950348695325,15.55,42.03,1017.41,74.58
442.56,24.26,69.51,1013.43,53.23
464.9983366128737,13.45,41.49,1020.19,88.72
479.13,11.06,40.64,1021.47,96.16
446.5688120700709,24.91,52.3,1008.72,68.26
442.0382133410962,22.39,59.04,1011.78,86.39
472.1600639694835,11.95,40.69,1015.62,85.34
469.3,14.85,40.69,1014.91,72.64
475.9016413405094,10.11,41.62,1017.17,97.82
445.1222122462502,23.67,68.67,1006.71,77.22
461.03,16.14,44.21,1020.36,80.59
466.74,15.11,43.13,1014.99,46.91
444.04,24.14,59.87,1018.47,57.76
435.8894127325581,30.08,67.25,1017.6,53.09
465.4736452986856,14.77,44.9,1020.5,84.31
435.6791905336202,27.6,69.34,1009.63,71.58
466.74,13.89,44.84,1023.66,92.97
440.8344239292639,26.85,75.6,1017.43,74.55
473.59,12.41,40.96,1023.36,78.96
465.9242470764278,13.08,41.74,1020.75,64.44
453.69763651930475,18.93,44.06,1017.58,68.23
452.94,20.5,49.69,1009.6,70.81
435.83,30.72,69.13,1009.94,61.66
477.71285702903896,7.55,39.22,1014.53,77.76
466.296281406433,13.49,44.47,1030.46,69.49
463.78426413312314,15.62,40.12,1013.03,96.26
447.82,24.8,64.63,1020.69,55.74
476.0482007986185,10.03,41.62,1014.55,95.61
440.87883445406345,22.43,63.21,1012.06,84.75
466.9904903504377,14.95,39.31,1009.15,75.3
450.95106202313053,24.78,58.46,1016.82,67.5
445.48884681304696,23.2,48.41,1008.64,80.92
468.2768564476839,14.01,39.0,1016.73,79.23
453.84,19.4,64.63,1020.38,81.1
435.5499112702465,30.15,67.32,1013.83,32.8
488.5260514300889,6.91,36.08,1021.82,84.31
444.4694419771688,29.04,60.07,1015.42,46.15
442.51455384521245,26.02,63.07,1010.94,53.96
494.0709718767739,5.89,39.48,1005.11,59.83
435.6015924804588,26.52,71.64,1008.27,75.3
435.13625245132147,28.53,68.08,1013.27,42.53
458.62440793877505,16.59,39.54,1007.97,70.58
436.45391857155084,22.95,67.79,1009.89,91.69
446.09624357262555,23.96,47.43,1008.38,63.55
457.15,17.48,44.2,1018.89,61.51
482.57,6.69,43.65,1020.14,69.55
476.03,10.25,41.26,1007.44,98.08
435.0278480891246,28.87,72.58,1008.69,79.34
472.7,12.04,40.23,1018.07,81.28
445.6,22.58,52.3,1009.04,78.99
464.78,15.12,52.05,1014.63,80.38
441.38010528374014,25.48,58.95,1017.02,51.16
433.38950876901464,27.87,70.79,1003.96,72.17
443.364144941903,23.72,70.47,1010.65,75.39
446.0328874117533,25.0,59.43,1007.84,68.91
477.49897902855906,8.42,40.64,1022.35,96.38
448.46,22.46,58.49,1011.5,70.54
446.8447325374891,29.92,57.19,1008.62,45.8
471.8,11.68,39.22,1017.9,57.95
468.6466384439555,14.04,42.44,1012.74,81.89
451.35371197539274,19.86,59.14,1016.12,69.32
435.73308557078485,25.99,68.08,1013.13,59.14
441.46,23.42,58.79,1009.74,81.54
477.2092975058941,10.6,40.22,1011.37,85.81
451.0036149153742,20.97,61.87,1011.45,65.41
472.52,14.14,39.82,1012.46,81.15
476.22719755504954,8.56,40.71,1021.27,95.87
435.46310068096193,24.86,72.39,1001.15,90.24
431.37,29.0,77.54,1011.33,75.13
435.3262057434376,27.59,71.97,1008.64,88.22
482.3970320032029,10.45,40.71,1015.68,81.48
471.11,8.51,40.78,1023.51,89.84
437.80910594725714,29.82,66.51,1010.98,43.57
446.9652036080094,22.56,62.26,1012.11,63.16
472.7875186319771,11.38,39.22,1018.62,57.14
449.10194992329247,20.25,57.76,1016.28,77.76
442.0586622125595,22.42,59.43,1007.12,90.56
467.91557801871284,14.85,38.91,1014.48,60.98
444.14,25.62,58.82,1010.02,70.31
453.06849425293495,19.85,56.53,1020.57,74.05
464.7443144562575,13.67,54.3,1015.92,75.42
442.04,24.39,70.72,1009.78,82.25
471.36,16.07,44.58,1019.52,67.95
460.7,11.6,39.1,1009.81,100.09
434.1698772705155,31.38,70.83,1010.35,47.28
430.046097637344,29.91,76.86,998.59,72.41
448.67574488660097,19.67,59.39,1014.07,77.67
437.4769508749677,27.18,64.79,1016.27,63.7
447.231802148996,21.39,52.3,1009.2,79.77
475.76384412114317,10.45,41.01,1020.57,93.84
447.86,19.46,56.89,1014.02,84.95
446.0574398401974,23.55,62.96,1020.16,70.16
440.85059371985085,23.35,63.47,1011.78,84.24
483.51,9.26,41.66,1016.87,73.32
481.82679930536307,10.3,41.46,1018.21,86.17
452.01427575603265,20.94,58.16,1016.88,65.43
431.91,23.13,71.25,1002.49,94.59
468.63608711908125,12.77,41.5,1014.13,86.8
434.0313638586868,28.29,69.13,1009.29,58.18
450.81,19.13,59.21,1018.32,89.66
438.5818109066242,24.44,73.5,1011.49,87.39
454.77786608841916,20.32,44.6,1015.16,36.35
443.0627592787795,20.54,69.05,1001.6,79.62
472.0750309761981,12.16,45.0,1021.51,50.52
439.74790776976084,28.09,65.27,1013.27,51.96
478.48,9.25,41.82,1033.25,74.73
447.7833364940208,21.75,49.82,1015.01,78.33
438.24764266054063,23.7,66.56,1002.07,85.19
460.7904414538565,16.22,37.87,1022.36,83.13
438.28,24.75,69.45,1013.97,53.49
479.4747971863476,10.48,39.58,1011.81,88.86
429.4893877809898,29.53,70.79,1003.7,60.89
470.18,12.59,39.72,1017.76,61.14
447.78154655639065,23.5,54.42,1012.31,68.29
428.32,29.01,66.56,1006.44,57.62
482.971585018818,9.75,42.49,1010.57,83.63
450.1153745058333,19.55,56.53,1020.2,78.1
451.42046354599006,21.05,58.33,1013.14,66.34
438.56069855314985,24.72,68.67,1006.74,79.02
452.43,21.19,58.86,1014.19,68.96
477.69193079185914,10.77,41.54,1019.94,71.13
432.52340029647405,28.68,73.77,1004.72,87.01
429.8878620210008,29.87,73.91,1004.53,74.3
446.67,22.99,68.67,1006.65,77.62
445.26,24.66,60.29,1018.0,59.56
434.7134108687166,32.63,69.89,1013.85,41.66
435.1640467327918,31.38,72.29,1008.73,73.27
439.86,23.87,60.27,1018.94,77.16
441.11,25.6,59.15,1013.31,67.02
431.36948574856115,27.62,71.14,1011.6,52.8
434.01,30.1,67.45,1014.23,39.04
472.16999196126636,12.19,41.17,1019.43,65.47
460.44,13.11,41.58,1020.43,74.32
436.4,28.29,68.67,1005.46,69.22
461.03,13.45,40.73,1018.7,93.88
479.08,10.98,41.54,1019.94,69.83
435.76,26.48,69.14,1009.31,84.11
466.22559984262307,13.07,45.51,1015.22,78.65
442.2,25.56,75.6,1017.37,69.31
447.69,22.68,50.78,1008.83,70.3
430.3584216068693,28.86,73.67,1006.65,68.23
446.07703525405435,22.7,63.56,1014.32,71.76
431.59,27.89,73.21,1001.32,85.88
466.6017490213731,13.78,44.47,1027.94,71.09
439.7207543371999,28.14,51.43,1012.16,52.67
470.3419064849365,11.8,45.09,1013.21,89.68
477.7181999484881,10.71,39.61,1018.72,73.66
447.67,24.54,60.29,1017.42,58.94
476.6806973796279,11.54,40.05,1014.78,87.05
437.14,29.47,71.32,1008.07,67.0
428.26404872876685,29.24,69.05,1003.12,43.18
467.3137997210584,14.51,41.79,1009.72,80.62
447.31650288109296,22.91,60.07,1016.03,59.72
433.2671246620868,27.02,71.77,1006.38,72.1
466.31800159792925,13.49,44.47,1030.18,69.15
441.14161709821417,30.24,66.75,1017.95,55.66
445.52,23.19,48.6,1002.38,61.19
462.69,17.73,40.55,1003.36,74.62
453.3150285377953,18.62,61.27,1019.26,73.35
463.74,12.85,40.0,1015.89,68.85
430.9456697093437,32.33,69.68,1011.95,39.89
446.13694337340394,25.09,58.95,1016.99,53.16
433.92277964515796,29.45,69.13,1009.3,52.97
458.4813084058528,16.91,43.96,1013.32,79.87
465.6,14.09,45.87,1009.05,84.09
469.43,10.73,25.36,1009.35,100.15
445.7116269452836,23.2,49.3,1003.4,79.77
479.96760217490737,8.21,38.91,1015.82,88.99
483.78720545284347,9.3,40.56,1022.64,76.14
458.6488396505054,16.97,39.16,1005.7,69.13
438.62,23.69,71.97,1009.62,93.03
442.08336152111593,25.13,59.44,1012.38,77.92
481.87,9.86,43.56,1015.13,74.89
475.45714235949856,11.33,41.5,1013.58,88.7
436.54,26.95,48.41,1008.53,62.94
456.63,15.0,40.66,1016.28,89.62
451.69,20.76,62.52,1015.63,81.04
464.9537255968021,14.29,39.59,1010.93,94.53
443.45008564358113,19.74,67.71,1007.68,64.02
438.079019209908,26.68,59.92,1009.94,70.57
466.88,14.24,41.4,1019.7,70.32
445.8705731759917,21.98,48.41,1008.42,84.86
441.7775211061203,22.75,59.39,1015.4,81.41
