PE,AT,V,AP,RH
462.94291229516125,14.96,41.76,1024.07,73.17
444.37,25.18,62.96,1020.04,59.08
476.52804136866575,5.11,39.4,1012.16,92.14
446.48,20.86,57.32,1010.24,76.64
473.6288378516881,10.82,37.5,1009.23,96.62
443.67,26.27,59.44,1012.23,58.77
464.0498436736752,15.89,43.96,1014.02,75.24
478.42,9.48,44.71,1019.12,66.43
475.98,14.64,45.0,1021.78,41.25
474.74918878824343,11.74,43.56,1015.14,70.72
453.69870501083636,17.99,43.72,1008.64,75.04
454.42945575725,20.14,46.93,1014.66,64.22
440.29,24.34,73.5,1011.31,84.15
443.83397393740364,25.71,58.59,1012.77,61.83
437.4573104103469,26.19,69.34,1009.48,87.59
456.336503693934,21.42,43.79,1015.76,43.08
466.5794892966914,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
461.53586367888647,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
461.86123778809883,17.76,42.42,1009.09,66.26
493.11340467931296,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
444.59605694939717,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
438.09417429828113,27.47,70.72,1009.97,74.62
464.16,14.6,39.31,1011.11,72.52
475.52,7.91,39.96,1023.57,88.44
475.4706996661739,5.81,35.79,1012.14,92.28
438.0469573999684,30.53,65.18,1012.69,41.85
443.34693903470924,23.87,63.94,1019.02,44.28
442.62757335453955,26.09,58.41,1013.64,64.58
436.9052962634513,29.27,66.85,1011.11,63.25
436.65,27.38,74.16,1010.08,78.61
443.29414736581333,24.81,63.94,1018.76,44.51
469.3061256064104,12.75,44.03,1007.29,89.46
443.2747278612541,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
469.02,13.91,39.35,1014.69,75.51
450.32471741219183,23.18,51.3,1012.04,78.64
446.65441742726927,22.47,47.45,1007.62,76.65
469.60427181447767,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
476.7,11.82,42.86,1014.12,88.28
474.99,10.27,40.64,1020.63,84.6
444.22,22.92,63.94,1019.28,42.69
461.33,16.0,37.87,1020.24,78.41
450.70728061298774,21.22,43.43,1010.96,61.07
471.08966113652116,13.46,44.71,1014.51,50.0
478.946443453805,9.39,40.11,1029.14,77.29
432.06,31.07,73.5,1010.58,43.66
467.41,12.82,38.62,1018.71,83.8
432.556377240682,32.57,78.92,1011.6,66.47
480.9320270289378,8.11,42.18,1014.82,93.09
468.5033560699596,13.92,39.39,1012.94,80.52
444.78279331966536,23.04,59.43,1010.23,68.99
442.77,27.31,64.44,1014.65,57.27
488.33281078296466,5.91,39.33,1010.18,95.53
443.4316876808357,25.26,61.08,1013.68,71.72
437.9685421078091,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
443.79743014757133,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
462.74706365264234,13.76,45.87,1008.89,87.27
443.20462920109014,25.5,58.79,1016.02,64.4
441.147602268388,28.26,65.34,1014.56,43.4
448.8792200264132,21.39,62.96,1019.49,72.24
474.91,7.26,40.69,1020.43,90.22
475.0234790562683,10.54,34.03,1018.71,74.0
434.2,27.71,74.34,998.14,71.85
436.9948582546634,23.11,68.3,1017.83,86.62
476.3551496950021,7.51,41.01,1024.61,97.41
431.65,26.46,74.67,1016.65,84.44
430.57,29.34,74.34,998.58,81.55
479.53867418805953,10.32,42.28,1008.82,75.66
443.7384648966835,22.74,61.02,1009.56,79.41
474.81555324048793,13.48,39.85,1012.71,58.91
433.41370856406894,25.52,69.75,1010.36,90.06
446.1828314516182,21.58,67.25,1017.39,79.0
436.0827502105027,27.66,76.86,1001.31,69.47
434.75600919733074,26.96,69.45,1013.89,51.47
468.75,12.29,42.18,1016.53,83.13
466.6,15.86,43.02,1012.18,40.33
465.48,13.87,45.08,1024.42,81.69
437.71468700765445,24.09,73.68,1014.93,94.55
443.46165166775137,20.45,69.45,1012.53,91.81
467.615213593956,15.07,39.3,1019.0,63.62
434.186127906888,32.72,69.75,1009.6,49.35
455.10164465991437,18.23,58.96,1015.55,69.61
429.69,35.56,68.94,1006.56,38.75
452.797036702654,18.36,51.43,1010.57,90.17
442.7867787711841,26.35,64.05,1009.81,81.24
442.84,25.92,60.95,1014.62,48.46
483.30636915325886,8.01,41.66,1014.49,76.72
457.696591719682,19.63,52.72,1025.09,51.16
445.31,20.02,67.32,1012.05,76.34
479.84806520657986,10.08,40.72,1022.7,67.3
436.61966437479765,27.23,66.48,1005.23,52.38
443.6653470383267,23.37,63.77,1013.42,76.44
450.6130386438531,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
452.17,23.1,51.3,1011.93,80.05
478.29,10.72,41.38,1021.6,63.77
429.6186724510182,29.46,71.94,1006.96,62.26
480.7798255820268,8.1,40.64,1020.66,89.04
440.59182913700766,27.29,62.66,1007.63,58.02
457.32,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
442.0116740047157,23.69,65.59,1010.85,88.92
471.9313562240802,13.51,40.89,1011.03,84.83
474.91784741900517,9.64,39.35,1015.1,91.76
434.78,25.65,78.92,1010.83,86.56
446.58,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
459.36,18.8,39.72,1001.24,63.8
462.28,18.28,44.71,1016.99,33.71
464.33,13.55,43.48,1016.08,67.25
444.36,22.99,46.21,1010.71,60.11
443.7556579324305,23.94,59.39,1014.32,74.55
468.91666378206907,13.74,34.03,1018.69,67.34
455.13,21.3,41.1,1001.86,42.75
441.63210771157696,27.54,66.93,1017.06,55.2
444.1065848626363,24.81,63.73,1009.34,83.61
482.98,4.97,42.85,1014.02,88.78
460.44,15.22,50.88,1014.19,100.12
444.97,23.88,54.2,1012.81,64.52
428.36913240832223,33.01,68.67,1005.2,51.41
433.1429389843935,25.98,73.18,1012.28,85.78
434.48,28.18,73.88,1005.89,75.41
444.6322388291096,21.67,60.84,1017.93,81.63
457.39403938119244,17.67,45.09,1014.26,51.92
454.66,21.37,57.76,1018.8,70.12
440.0548839665991,28.69,67.25,1017.71,53.83
459.31619591684796,16.61,43.77,1012.25,77.23
437.7141973362525,27.91,63.76,1010.27,65.67
449.70309688476095,20.97,47.43,1007.64,71.18
480.06782902117465,10.8,41.66,1013.79,81.96
449.0978641253774,20.61,62.91,1013.24,79.54
443.8569818777364,25.45,57.32,1011.7,47.09
434.4148709661557,30.16,69.34,1007.67,57.69
472.52,4.99,39.04,1020.45,78.89
474.8462707316987,10.51,44.78,1012.59,85.29
429.4762344179415,33.79,69.05,1001.62,40.13
450.74,21.34,59.8,1016.92,77.06
445.6868143468692,23.4,65.06,1014.32,67.38
429.5359468646427,32.21,68.14,1003.34,62.44
465.1678627903831,14.26,42.32,1016.0,77.43
447.06,27.71,66.93,1016.85,58.77
451.85551094205385,21.95,57.76,1018.02,67.72
442.79896568363307,25.76,63.94,1018.49,42.14
436.44376121528563,23.68,68.3,1017.93,84.16
480.3652675574593,8.28,40.77,1011.55,89.79
447.19,23.44,62.52,1016.46,67.21
442.0089271815213,25.32,48.41,1008.47,72.14
490.80572115584437,3.94,39.9,1008.06,97.49
455.75,17.3,57.76,1016.26,87.74
455.86,18.2,49.39,1018.83,96.3
454.3276360253143,21.43,46.97,1013.94,61.25
474.4477741250366,11.16,40.05,1014.95,88.38
431.88203968800923,30.38,74.16,1007.44,74.77
446.4774686063506,23.36,62.52,1016.18,68.18
447.77859662453767,21.69,47.45,1007.56,77.2
450.5973467110447,23.62,49.21,1014.1,49.54
445.21,21.87,61.45,1011.13,92.22
441.7,29.25,66.51,1015.53,33.65
450.93,20.03,66.86,1013.05,64.59
451.44,18.14,49.78,1002.95,100.09
445.81212240835555,24.23,56.89,1012.32,68.04
458.85,18.11,44.85,1014.48,48.94
485.4740801670699,6.57,43.65,1018.24,74.47
467.19,12.56,43.41,1016.93,81.02
462.33066599656127,13.4,41.58,1020.5,71.17
439.08,27.1,52.84,1006.28,53.85
466.12128190017734,14.28,42.74,1028.79,70.67
463.3364727888187,16.29,44.34,1019.49,59.36
426.93,31.24,71.98,1004.66,57.17
474.65,10.57,37.73,1024.36,70.29
467.77714115087673,13.8,44.21,1022.93,83.37
436.6923549905156,25.3,71.58,1010.18,87.36
450.53,18.06,50.16,1009.52,100.09
444.51,25.42,59.04,1011.98,68.78
469.03,15.07,40.69,1015.29,70.98
466.56,11.75,71.14,1019.36,75.68
454.6009250105261,20.23,52.05,1012.15,47.49
438.64814106808643,27.31,59.54,1006.24,71.99
433.24,28.57,69.84,1003.57,66.55
452.55,17.9,43.72,1008.64,74.73
439.55135497577163,23.83,71.37,1002.04,64.78
436.31362246951375,27.92,74.99,1005.47,75.13
454.97,17.34,44.78,1007.81,56.38
450.9853448635845,17.94,63.07,1012.42,94.35
486.03,6.4,39.9,1007.75,86.55
472.79,11.78,39.96,1011.37,82.95
450.3419270712215,20.28,57.25,1010.12,88.42
449.54290485620913,21.04,54.2,1012.26,85.61
438.89421828763494,25.11,67.32,1014.49,58.39
434.4689491357021,30.28,70.98,1007.51,74.28
480.25,8.14,36.24,1013.15,87.85
466.68,16.86,39.63,1004.47,83.5
493.58761672283714,6.25,40.07,1020.19,65.24
449.56262864933143,22.35,54.42,1012.46,75.01
448.71,17.98,56.85,1012.28,84.52
456.7094612054212,21.19,42.48,1013.43,80.52
450.71,20.94,44.89,1009.64,75.14
443.30250537832035,24.23,58.79,1009.8,75.75
452.8861744882586,19.18,58.2,1017.46,76.72
448.35239946312123,20.88,57.85,1012.39,85.47
447.7408513614418,23.67,63.86,1019.67,57.95
467.58450537996475,14.12,39.52,1018.41,78.32
