PE,AT,V,AP,RH
467.37594825178473,14.96,41.76,1024.07,73.17
446.2073301849899,25.18,62.96,1020.04,59.08
489.59565601597694,5.11,39.4,1012.16,92.14
451.15509568075885,20.86,57.32,1010.24,76.64
473.0280103282108,10.82,37.5,1009.23,96.62
440.8606048080011,26.27,59.44,1012.23,58.77
457.0283961726605,15.89,43.96,1014.02,75.24
477.9482535693,9.48,44.71,1019.12,66.43
468.73750546862374,14.64,45.0,1021.78,41.25
474.39862876363355,11.74,43.56,1015.14,70.72
453.02,17.99,43.72,1008.64,75.04
452.8882758733118,20.14,46.93,1014.66,64.22
437.5604292824862,24.34,73.5,1011.31,84.15
440.959620237465,25.71,58.59,1012.77,61.83
436.842876786336,26.19,69.34,1009.48,87.59
455.39227547963964,21.42,43.79,1015.76,43.08
464.01047701390706,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
468.7531995647826,14.45,52.75,1023.97,63.59
471.5615619865866,13.97,38.47,1015.15,55.28
454.56163268256364,17.76,42.42,1009.09,66.26
492.51086079264076,5.41,40.07,1019.16,64.77
484.1871896511774,7.76,42.28,1008.52,83.31
441.17737994874244,27.23,63.9,1014.3,47.19
440.93286827579027,27.36,48.6,1003.18,54.93
438.99642335698474,27.47,70.72,1009.97,74.62
469.87083915180926,14.6,39.31,1011.11,72.52
484.3505138304738,7.91,39.96,1023.57,88.44
489.5591943626517,5.81,35.79,1012.14,92.28
441.2544154817088,30.53,65.18,1012.69,41.85
447.04201872619046,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
431.3697357069602,29.27,66.85,1011.11,63.25
439.1303931923118,27.38,74.16,1010.08,78.61
445.65880864680673,24.81,63.94,1018.76,44.51
471.9541207906335,12.75,44.03,1007.29,89.46
439.4039113707141,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
471.49874236922886,13.91,39.35,1014.69,75.51
445.8194529790416,23.18,51.3,1012.04,78.64
446.2695133412379,22.47,47.45,1007.62,76.65
469.4544055310099,13.39,44.85,1017.24,80.44
483.1963152789034,9.28,41.54,1018.33,79.89
473.7371596991211,11.82,42.86,1014.12,88.28
478.86479257473616,10.27,40.64,1020.63,84.6
449.58573385183644,22.92,63.94,1019.28,42.69
460.2782209585951,16.0,37.87,1020.24,78.41
455.0109118404048,21.22,43.43,1010.96,61.07
465.8348045222048,13.46,44.71,1014.51,50.0
482.860105281049,9.39,40.11,1029.14,77.29
433.40753989597744,31.07,73.5,1010.58,43.66
473.30312585479527,12.82,38.62,1018.71,83.8
430.12,32.57,78.92,1011.6,66.47
483.98102358771723,8.11,42.18,1014.82,93.09
471.53864779250296,13.92,39.39,1012.94,80.52
445.2380330315352,23.04,59.43,1010.23,68.99
442.77,27.31,64.44,1014.65,57.27
489.81252325096716,5.91,39.33,1010.18,95.53
443.9813729505027,25.26,61.08,1013.68,71.72
440.9432163601076,27.97,58.84,1002.25,57.88
440.32400428485823,26.08,52.3,1007.03,63.34
440.8734241864637,29.01,65.71,1013.61,48.07
472.783857114756,12.18,40.1,1016.67,91.87
465.78679972850057,13.76,45.87,1008.89,87.27
440.01,25.5,58.79,1016.02,64.4
441.03,28.26,65.34,1014.56,43.4
448.5020751073373,21.39,62.96,1019.49,72.24
482.64175735885556,7.26,40.69,1020.43,90.22
472.0227811478246,10.54,34.03,1018.71,74.0
437.9751577212714,27.71,74.34,998.14,71.85
437.91,23.11,68.3,1017.83,86.62
481.03820987012614,7.51,41.01,1024.61,97.41
436.186862667416,26.46,74.67,1016.65,84.44
428.15947267812584,29.34,74.34,998.58,81.55
471.15778549004835,10.32,42.28,1008.82,75.66
444.3219076194468,22.74,61.02,1009.56,79.41
471.2909152080767,13.48,39.85,1012.71,58.91
436.9174913155405,25.52,69.75,1010.36,90.06
445.64702961988826,21.58,67.25,1017.39,79.0
438.00446750699865,27.66,76.86,1001.31,69.47
436.635808597249,26.96,69.45,1013.89,51.47
471.7621627301942,12.29,42.18,1016.53,83.13
456.890736962829,15.86,43.02,1012.18,40.33
468.77031792815114,13.87,45.08,1024.42,81.69
438.82584185485365,24.09,73.68,1014.93,94.55
442.7771353399841,20.45,69.45,1012.53,91.81
463.7334829171596,15.07,39.3,1019.0,63.62
433.57347085456445,32.72,69.75,1009.6,49.35
459.12,18.23,58.96,1015.55,69.61
437.16146363168997,35.56,68.94,1006.56,38.75
451.21814960907403,18.36,51.43,1010.57,90.17
439.79703300856914,26.35,64.05,1009.81,81.24
444.17579169872863,25.92,60.95,1014.62,48.46
485.13,8.01,41.66,1014.49,76.72
452.03814600355815,19.63,52.72,1025.09,51.16
444.9593774062494,20.02,67.32,1012.05,76.34
478.3487444939279,10.08,40.72,1022.7,67.3
433.72687716994585,27.23,66.48,1005.23,52.38
446.69674781195494,23.37,63.77,1013.42,76.44
451.7624210312704,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
445.904476870997,23.1,51.3,1011.93,80.05
478.29,10.72,41.38,1021.6,63.77
433.350004815397,29.46,71.94,1006.96,62.26
478.27,8.1,40.64,1020.66,89.04
442.86261760052713,27.29,62.66,1007.63,58.02
453.9989289847521,17.1,49.69,1005.53,81.82
473.8744370485712,11.49,44.2,1018.79,91.14
443.76379401493693,23.69,65.59,1010.85,88.92
471.00175861716986,13.51,40.89,1011.03,84.83
476.15034410489113,9.64,39.35,1015.1,91.76
434.9931732519136,25.65,78.92,1010.83,86.56
446.58,21.59,61.87,1011.18,57.21
440.83228933061736,27.98,58.33,1013.92,54.25
459.36,18.8,39.72,1001.24,63.8
