PE,AT,V,AP,RH
466.5871068452894,14.96,41.76,1024.07,73.17
445.7986966514917,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
448.9699911139732,20.86,57.32,1010.24,76.64
473.34260922936096,10.82,37.5,1009.23,96.62
440.93604885586996,26.27,59.44,1012.23,58.77
462.1781016380618,15.89,43.96,1014.02,75.24
475.6159709306319,9.48,44.71,1019.12,66.43
463.4875116957948,14.64,45.0,1021.78,41.25
471.46346007702016,11.74,43.56,1015.14,70.72
454.7706602357059,17.99,43.72,1008.64,75.04
452.38366495780264,20.14,46.93,1014.66,64.22
438.40336249970403,24.34,73.5,1011.31,84.15
444.7176142590368,25.71,58.59,1012.77,61.83
433.8127311339111,26.19,69.34,1009.48,87.59
455.26476900315924,21.42,43.79,1015.76,43.08
455.43433274425786,18.21,45.0,1022.86,48.84
477.1952952694919,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
455.3398706490199,17.76,42.42,1009.09,66.26
474.3586248838274,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
441.8361665566447,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
430.9189724494336,27.47,70.72,1009.97,74.62
467.288778280054,14.6,39.31,1011.11,72.52
479.1514270063058,7.91,39.96,1023.57,88.44
483.51496766616503,5.81,35.79,1012.14,92.28
437.89,30.53,65.18,1012.69,41.85
446.0006787514905,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
436.48620599313205,29.27,66.85,1011.11,63.25
430.5965249559621,27.38,74.16,1010.08,78.61
446.04415227700105,24.81,63.94,1018.76,44.51
465.05227597039686,12.75,44.03,1007.29,89.46
443.72903499724214,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
470.7972826867527,13.91,39.35,1014.69,75.51
444.6601948929876,23.18,51.3,1012.04,78.64
447.351664580121,22.47,47.45,1007.62,76.65
470.0492503344547,13.39,44.85,1017.24,80.44
477.47296301741403,9.28,41.54,1018.33,79.89
471.7966867485403,11.82,42.86,1014.12,88.28
478.0459645845608,10.27,40.64,1020.63,84.6
