date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,195960.5611360984,1.22262,1.16668,582,805,2060,754
2002/1/8 0:00,232830.7427169557,1.33344,1.2165,683,872,2267,785
2002/1/15 0:00,255621.99622543645,1.31929,1.13057,642,878,2176,831
2002/1/22 0:00,235360.9456936552,1.49484,1.25246,728,1045,2599,863
2002/1/29 0:00,250305.2341420205,1.47195,1.30237,823,1189,2907,909
2002/2/5 0:00,239478.04238619484,1.58094,1.40551,887,1272,3225,930
2002/2/12 0:00,223712.0,1.49426,1.38437,851,1173,3097,923
2002/2/19 0:00,257683.1858868988,1.40569,1.32563,802,1166,2967,922
2002/2/26 0:00,188814.0,1.6141,1.43475,834,978,2709,918
2002/3/5 0:00,260992.06952022,1.45967,1.25433,857,1117,3049,937
2002/3/12 0:00,245877.93001636796,1.59896,1.25757,804,1179,2957,928
2002/3/19 0:00,163731.48692479602,2.16697,1.58017,951,1404,3416,908
2002/3/26 0:00,168597.10705677696,2.57842,1.98008,915,937,2857,865
2002/4/2 0:00,115321.55021633556,2.38636,1.90428,1028,1019,3260,879
2002/4/9 0:00,226868.9815203748,1.73621,1.5901,1068,1296,3729,926
2002/4/16 0:00,184643.543645082,2.06296,1.81559,1154,1798,4204,902
2002/4/23 0:00,342927.6540795251,2.58113,2.41801,1373,2998,5696,927
2002/4/30 0:00,341461.9268146618,2.93909,2.86635,1411,4064,7079,884
2002/5/7 0:00,341724.5400484767,3.22539,3.16662,1606,4447,7782,889
2002/5/14 0:00,343784.5073479238,3.06982,3.0155,1568,4224,7649,903
2002/5/21 0:00,336669.8768402281,3.20044,2.9978,1694,3689,7228,871
2002/5/28 0:00,369034.2078831448,2.44888,2.31957,1336,2583,5606,857
2002/6/4 0:00,150767.68352300648,2.1344,1.94707,1015,2103,4450,839
2002/6/11 0:00,155526.48212816563,1.99866,1.72985,880,1669,3810,835
2002/6/18 0:00,158308.0662906537,1.93849,1.51837,737,1321,2987,795
2002/6/25 0:00,227099.68099091947,1.41293,1.22616,624,1016,2439,775
2002/7/2 0:00,689128.9390406053,1.23472,1.05433,506,846,2028,741
2002/7/9 0:00,697371.7002789825,1.20005,1.07108,569,799,2082,735
2002/7/16 0:00,177577.0,0.910135,0.82612,440,539,1467,669
2002/7/23 0:00,655112.0764968767,0.932265,0.820505,429,508,1445,682
2002/7/30 0:00,628493.7515589014,0.692175,0.630846,275,444,1075,655
2002/8/6 0:00,653291.4091100021,0.669406,0.63935,215,471,1005,613
2002/8/13 0:00,626442.9027232592,0.727705,0.586609,248,283,836,547
2002/8/20 0:00,610606.42040185,0.717701,0.773024,264,262,740,406
2002/8/27 0:00,593879.1466874097,0.789394,0.790743,213,205,641,393
2002/9/3 0:00,564809.7970736144,0.722129,0.711847,201,195,563,344
2002/9/10 0:00,557472.439709979,0.591326,0.794637,198,187,620,341
2002/9/17 0:00,512803.7824247075,0.52307,0.586604,139,123,423,322
2002/9/24 0:00,526853.1019340608,0.450236,0.615982,122,124,441,322
2002/10/1 0:00,570261.194027279,0.397421,0.491507,109,91,318,310
2002/10/8 0:00,540804.3611418948,0.448002,0.604341,137,141,441,308
2002/10/15 0:00,497429.2362468027,0.474767,0.524478,98,98,365,301
2002/10/22 0:00,521563.36727405083,0.453251,0.590692,112,139,420,302
2002/10/29 0:00,71466.0,0.352158,0.505135,100,120,361,290
2002/11/5 0:00,556665.1797274546,0.525322,0.634271,136,125,443,295
2002/11/12 0:00,490027.05411364906,0.492991,0.610118,120,131,421,283
2002/11/19 0:00,481424.38712523214,0.542728,0.641227,159,144,450,277
2002/11/26 0:00,486151.2058255669,0.490347,0.661429,166,155,463,276
2002/12/3 0:00,496321.4167531758,0.735914,0.792681,177,182,519,271
2002/12/10 0:00,491492.1232821707,0.581771,0.639059,145,184,475,267
2002/12/17 0:00,474356.44405190676,0.654162,0.636732,136,183,461,264
2002/12/24 0:00,71273.0,0.749504,0.747829,135,221,533,268
2002/12/31 0:00,477700.93984846806,0.884021,0.960873,808,881,2442,830
2003/1/7 0:00,587018.2772665906,1.02773,1.04325,913,1132,2932,931
2003/1/14 0:00,646025.7125296629,1.28296,1.0545,878,1147,3031,974
2003/1/21 0:00,748802.1881586828,1.32661,1.11231,1006,1369,3475,1007
2003/1/28 0:00,812459.7315564862,1.77304,1.41274,1207,2080,4690,1074
2003/2/4 0:00,815734.078637888,2.43814,1.72703,1542,2735,5790,1111
2003/2/11 0:00,348359.0,2.72605,2.407,2185,4133,8385,1141
2003/2/18 0:00,795475.6006782653,3.73192,3.10962,2561,5684,11141,1129
2003/2/25 0:00,765468.9753653962,4.54894,4.30779,3247,4933,11742,1118
2003/3/4 0:00,713495.7400415759,5.39906,4.8303,4734,7817,18948,1189
2003/3/11 0:00,732918.1954052122,7.38735,6.42905,6620,11550,24962,1173
2003/3/18 0:00,716865.1033747278,7.48097,6.86734,6434,9851,23699,1148
2003/3/25 0:00,726936.3357234722,7.62797,7.06496,5336,5231,16415,1122
2003/4/1 0:00,646725.0287692215,5.14051,4.55115,3391,2894,11332,1139
2003/4/8 0:00,727195.7231990917,2.89129,2.41833,1930,2299,7602,1160
2003/4/15 0:00,713610.2232681892,2.10429,1.80906,1679,1857,5583,1141
2003/4/22 0:00,710856.8468934275,1.88696,1.71202,1721,1604,4961,1084
2003/4/29 0:00,714189.9130715212,1.7766,1.5425,1487,1543,4436,1071
2003/5/6 0:00,759059.0172592988,1.46001,1.43787,1454,1448,4251,1054
2003/5/13 0:00,764614.0128335073,1.37787,1.32427,1420,1297,3824,986
2003/5/20 0:00,282347.0,1.30532,1.30726,1301,1255,3691,1004
2003/5/27 0:00,730350.7544168015,1.08691,1.03698,956,1038,2916,948
2003/6/3 0:00,731178.9408469786,0.991888,1.01032,925,910,2744,894
2003/6/10 0:00,747377.8575735331,1.02765,1.05249,878,888,2708,897
2003/6/17 0:00,753843.551285459,1.0579,1.02009,730,826,2487,849
2003/6/24 0:00,248805.0,0.849361,0.924419,760,733,2300,859
2003/7/1 0:00,688890.3140406053,0.747127,0.790645,610,611,1858,828
2003/7/8 0:00,697219.8877789825,0.661708,0.80261,583,566,1705,774
2003/7/15 0:00,682237.1927785771,0.679514,0.83613,545,573,1749,755
2003/7/22 0:00,655241.7639968767,0.633071,0.792436,501,511,1615,679
2003/7/29 0:00,628701.9390589014,0.569894,0.683588,470,404,1331,658
2003/8/5 0:00,653528.8466100021,0.591357,0.757452,435,491,1394,629
2003/8/12 0:00,626687.9652232592,0.589044,0.788585,449,443,1327,599
2003/8/19 0:00,610396.42040185,0.67864,0.812171,451,380,1262,553
2003/8/26 0:00,593878.3966874097,0.637558,0.804463,375,349,1070,463
2003/9/2 0:00,564776.1095736144,0.813309,0.877701,391,308,1061,452
2003/9/9 0:00,557182.939709979,0.834551,0.741453,355,309,987,443
2003/9/16 0:00,512684.2824247075,0.616174,0.661022,307,240,851,426
2003/9/23 0:00,526770.9144340608,0.513286,0.715109,277,284,887,423
2003/9/30 0:00,124146.0,0.351881,0.562241,238,183,698,408
2003/10/7 0:00,90238.0,0.542621,0.786808,233,205,710,381
2003/10/14 0:00,497613.7362468027,0.581036,0.860658,249,280,836,378
2003/10/21 0:00,521570.30477405083,0.495486,0.689944,259,200,659,370
2003/10/28 0:00,552761.940965639,0.61209,0.779691,260,230,719,363
2003/11/4 0:00,116693.0,0.531491,0.628144,213,235,733,345
2003/11/11 0:00,490241.67911364906,0.519987,0.902459,243,256,809,334
2003/11/18 0:00,481483.82462523214,0.574476,0.806443,256,256,770,335
2003/11/25 0:00,486202.6433255669,0.663175,0.874888,259,265,799,333
2003/12/2 0:00,496479.9792531758,0.614691,0.993213,279,358,960,326
2003/12/9 0:00,491594.0607821707,0.656823,0.876141,281,309,913,337
2003/12/16 0:00,474564.63155190676,0.723016,0.948092,342,413,1122,341
2003/12/23 0:00,117483.0,0.691857,0.926943,322,416,1089,336
2003/12/30 0:00,478612.12734846806,0.782758,0.971643,333,382,1116,364
2004/1/6 0:00,586236.4647665906,0.982275,0.897159,877,1256,3171,1176
2004/1/13 0:00,645676.7750296629,1.01821,1.02248,1071,1373,3631,1187
2004/1/20 0:00,748302.0631586828,1.1768,1.06296,1240,1534,4019,1267
2004/1/27 0:00,811760.5440564862,1.30121,1.14696,1190,1671,4369,1293
2004/2/3 0:00,377692.0,1.27746,1.20495,1327,1718,4551,1302
2004/2/10 0:00,815106.4707849689,1.40387,1.30517,1497,1874,4969,1344
2004/2/17 0:00,793176.4756782653,1.40301,1.28699,1531,1874,4983,1336
2004/2/24 0:00,762073.0378653962,1.73975,1.59468,1490,1678,4713,1341
2004/3/2 0:00,708954.1150415759,1.56894,1.39714,1538,2059,5407,1369
2004/3/9 0:00,726046.8204052122,1.65927,1.44996,1551,2052,5428,1346
2004/3/16 0:00,709964.1033747278,1.81341,1.61745,1670,2071,5755,1379
2004/3/23 0:00,721497.0857234722,2.37626,2.19112,1856,1807,5689,1288
2004/3/30 0:00,644552.7787692215,2.77052,2.56649,2252,1993,7279,1332
2004/4/6 0:00,726617.5356990916,2.40064,2.17645,2010,2450,8041,1383
2004/4/13 0:00,713637.2857681892,2.54155,2.20171,2188,2982,8323,1342
2004/4/20 0:00,710912.1593934275,2.85871,2.53012,2199,3682,9328,1348
2004/4/27 0:00,715196.4130715212,3.55011,3.06524,2747,5364,12422,1334
2004/5/4 0:00,760903.1422592988,4.58591,3.98061,3086,7650,16192,1303
2004/5/11 0:00,767053.8878335073,5.05809,4.59568,3626,8854,19369,1324
2004/5/18 0:00,814766.5282190235,5.44151,4.75197,3834,8400,19931,1330
2004/5/25 0:00,733087.8794168015,4.4729,4.17962,3720,6759,16630,1280
2004/6/1 0:00,732942.4408469786,3.6752,3.45359,2997,5343,13234,1268
2004/6/8 0:00,748907.1075735331,3.3353,3.15852,2728,4494,11601,1227
2004/6/15 0:00,755041.113785459,2.76224,2.6732,2416,3513,9502,1185
2004/6/22 0:00,719066.7247036893,2.46844,2.35161,2145,2771,7900,1148
2004/6/29 0:00,689560.8140406053,2.00081,1.89243,1827,2133,6329,1103
2004/7/6 0:00,697442.7627789825,1.54319,1.5249,1422,1737,4816,1048
2004/7/13 0:00,682412.3802785771,1.50195,1.41134,1356,1603,4445,1000
2004/7/20 0:00,655112.7639968767,1.22918,1.25068,1096,1469,3825,978
2004/7/27 0:00,628619.0015589014,1.21854,1.20702,1117,1411,3646,971
2004/8/3 0:00,653198.9091100021,1.15832,1.07895,903,1136,2990,923
2004/8/10 0:00,626441.5902232592,1.249,1.14521,979,1115,3012,878
2004/8/17 0:00,610006.73290185,1.16888,1.06124,805,926,2531,825
2004/8/24 0:00,593591.6466874097,1.07888,1.0568,687,695,2056,687
2004/8/31 0:00,564703.7970736144,1.23059,1.25193,693,678,2099,637
2004/9/7 0:00,557043.377209979,1.14747,1.01419,548,594,1744,603
2004/9/14 0:00,512684.5324247075,1.00254,1.04197,573,507,1614,582
2004/9/21 0:00,526620.4769340608,0.957569,0.954027,580,507,1628,587
2004/9/28 0:00,570068.819027279,0.894837,0.84823,497,452,1359,550
2004/10/5 0:00,540521.0486418948,0.798205,0.841872,426,390,1198,533
2004/10/12 0:00,497147.5487468027,0.757812,0.730894,389,361,1148,524
2004/10/19 0:00,521168.17977405083,0.825963,0.713432,333,364,1068,507
2004/10/26 0:00,552324.253465639,0.744927,0.670677,328,327,990,492
2004/11/2 0:00,556263.1797274546,0.787049,0.689278,331,326,982,488
2004/11/9 0:00,489679.92911364906,0.684724,0.704929,319,350,1023,479
2004/11/16 0:00,480925.38712523214,0.747361,0.615903,330,326,928,480
2004/11/23 0:00,485727.5183255669,0.673974,0.609426,292,311,922,428
2004/11/30 0:00,495897.5417531758,0.869662,0.680259,342,367,1033,420
2004/12/7 0:00,491255.4357821707,0.899529,0.775488,338,396,1061,416
2004/12/14 0:00,474069.00655190676,0.854635,0.683421,302,383,1026,408
2004/12/21 0:00,569826.9575352133,1.01123,0.781075,368,516,1219,419
2004/12/28 0:00,478221.87734846806,0.977808,0.806943,381,484,1204,447
2005/1/4 0:00,586689.9647665906,1.17778,1.07635,1172,1256,3586,1113
2005/1/11 0:00,645861.0250296629,1.21947,1.05869,1285,1247,3582,1160
2005/1/18 0:00,748545.8131586828,1.3069,1.11523,1393,1525,4122,1216
2005/1/25 0:00,812067.4815564862,1.33931,1.12381,1439,1599,4248,1237
2005/2/1 0:00,815166.953637888,1.58374,1.25489,1639,1894,5005,1280
2005/2/8 0:00,815353.0332849689,1.47072,1.33661,1563,1929,5038,1272
2005/2/15 0:00,793442.1631782653,1.6112,1.37864,1679,1951,5276,1277
2005/2/22 0:00,762273.6628653962,1.82699,1.60829,1666,1593,4802,1301
2005/3/1 0:00,402264.0,1.77482,1.48311,1858,2176,5966,1325
2005/3/8 0:00,726509.4454052122,1.94451,1.65374,1987,2463,6371,1328
2005/3/15 0:00,710731.7908747278,2.35512,2.00679,2241,3063,7697,1318
2005/3/22 0:00,722197.2732234722,3.10878,2.56857,2696,3058,8577,1287
2005/3/29 0:00,645262.5912692215,3.28238,3.05278,2678,2561,8842,1273
2005/4/5 0:00,727217.1606990916,2.62914,2.42504,2422,2366,8339,1319
2005/4/12 0:00,713662.7232681892,2.2515,2.00195,2272,2921,7882,1339
2005/4/19 0:00,710873.5968934275,2.35858,2.05869,2249,3150,7858,1297
2005/4/26 0:00,714750.5380715212,2.41881,2.21277,2643,3646,9114,1331
2005/5/3 0:00,411291.0,2.52752,2.3222,2612,4153,9551,1320
2005/5/10 0:00,765412.7628335073,2.64954,2.49279,2754,4593,10427,1311
2005/5/17 0:00,401661.0,3.12935,2.79489,2624,4979,11226,1288
2005/5/24 0:00,731853.2544168015,3.12442,2.96911,2753,5284,11901,1288
2005/5/31 0:00,732340.6908469786,3.13099,2.83959,2579,5008,11343,1275
2005/6/7 0:00,748578.7950735331,3.08261,2.77799,2564,5106,11261,1257
2005/6/14 0:00,376971.0,2.64431,2.47287,2330,4154,9322,1241
2005/6/21 0:00,718699.5997036893,2.42295,2.18061,1895,3709,8064,1217
2005/6/28 0:00,689432.1265406053,2.31141,2.0168,1697,3393,7313,1165
2005/7/5 0:00,697304.2627789825,1.86383,1.64101,1437,2660,5738,1133
2005/7/12 0:00,682082.1302785771,1.44943,1.35829,1181,2014,4547,1087
2005/7/19 0:00,310641.0,1.30227,1.1428,959,1479,3550,1045
2005/7/26 0:00,628192.2515589014,1.13459,1.04031,836,1382,3177,1017
2005/8/2 0:00,288278.0,1.06255,0.964347,745,1208,2780,958
2005/8/9 0:00,626060.6527232592,1.03428,0.937982,745,1039,2592,919
2005/8/16 0:00,609766.73290185,1.01791,0.947449,715,969,2428,877
2005/8/23 0:00,593269.2091874097,0.918151,0.891918,699,764,2061,783
