PE,AT,V,AP,RH
468.6210702993237,14.96,41.76,1024.07,73.17
443.75437379216373,25.18,62.96,1020.04,59.08
490.3376792671919,5.11,39.4,1012.16,92.14
446.48,20.86,57.32,1010.24,76.64
473.9,10.82,37.5,1009.23,96.62
443.67,26.27,59.44,1012.23,58.77
416.4335378381875,15.89,43.96,1014.02,75.24
478.42,9.48,44.71,1019.12,66.43
474.5170659634026,14.64,45.0,1021.78,41.25
471.3648982047107,11.74,43.56,1015.14,70.72
457.70786215314047,17.99,43.72,1008.64,75.04
437.01839186670963,20.14,46.93,1014.66,64.22
437.29584545209764,24.34,73.5,1011.31,84.15
444.6686946576219,25.71,58.59,1012.77,61.83
437.3012063901024,26.19,69.34,1009.48,87.59
454.4625689822142,21.42,43.79,1015.76,43.08
464.630020363968,18.21,45.0,1022.86,48.84
485.3015792121073,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
480.20161740512594,13.97,38.47,1015.15,55.28
468.27,17.76,42.42,1009.09,66.26
495.24,5.41,40.07,1019.16,64.77
480.32037956478723,7.76,42.28,1008.52,83.31
443.61,27.23,63.9,1014.3,47.19
439.4455905735593,27.36,48.6,1003.18,54.93
443.25,27.47,70.72,1009.97,74.62
464.16,14.6,39.31,1011.11,72.52
447.65029881114606,7.91,39.96,1023.57,88.44
485.7924726937606,5.81,35.79,1012.14,92.28
491.4873155999194,30.53,65.18,1012.69,41.85
442.5893431530259,23.87,63.94,1019.02,44.28
448.25607837213556,26.09,58.41,1013.64,64.58
440.98,29.27,66.85,1011.11,63.25
436.65,27.38,74.16,1010.08,78.61
444.26,24.81,63.94,1018.76,44.51
465.86,12.75,44.03,1007.29,89.46
438.1661027091027,24.66,63.73,1011.4,74.52
465.9379811587605,16.38,47.45,1010.08,88.86
469.02,13.91,39.35,1014.69,75.51
448.86,23.18,51.3,1012.04,78.64
445.74254888888936,22.47,47.45,1007.62,76.65
484.86717894035155,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
468.8483267406409,11.82,42.86,1014.12,88.28
478.6701157645716,10.27,40.64,1020.63,84.6
439.77877003511344,22.92,63.94,1019.28,42.69
483.59836621971294,16.0,37.87,1020.24,78.41
434.1971373766921,21.22,43.43,1010.96,61.07
474.6,13.46,44.71,1014.51,50.0
508.3742969148508,9.39,40.11,1029.14,77.29
435.73322864821694,31.07,73.5,1010.58,43.66
464.157558836318,12.82,38.62,1018.71,83.8
430.12,32.57,78.92,1011.6,66.47
478.63723683968084,8.11,42.18,1014.82,93.09
471.81,13.92,39.39,1012.94,80.52
505.89619646096617,23.04,59.43,1010.23,68.99
450.88877894607594,27.31,64.44,1014.65,57.27
491.49,5.91,39.33,1010.18,95.53
447.46,25.26,61.08,1013.68,71.72
440.08493195323206,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
435.3657284908418,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
469.86112032581286,13.76,45.87,1008.89,87.27
442.82249315890255,25.5,58.79,1016.02,64.4
440.02021674384423,28.26,65.34,1014.56,43.4
458.9235092669851,21.39,62.96,1019.49,72.24
487.6829797583141,7.26,40.69,1020.43,90.22
478.77,10.54,34.03,1018.71,74.0
481.255709199555,27.71,74.34,998.14,71.85
440.06850395325046,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
438.0094133021035,26.46,74.67,1016.65,84.44
430.57,29.34,74.34,998.58,81.55
464.3001748083025,10.32,42.28,1008.82,75.66
443.67813993465506,22.74,61.02,1009.56,79.41
476.92899870183464,13.48,39.85,1012.71,58.91
435.12,25.52,69.75,1010.36,90.06
450.64263530793414,21.58,67.25,1017.39,79.0
413.59454632977713,27.66,76.86,1001.31,69.47
430.01240685320136,26.96,69.45,1013.89,51.47
476.5536864860694,12.29,42.18,1016.53,83.13
466.6,15.86,43.02,1012.18,40.33
465.48,13.87,45.08,1024.42,81.69
438.60126788014924,24.09,73.68,1014.93,94.55
481.7508239497911,20.45,69.45,1012.53,91.81
462.39204811825994,15.07,39.3,1019.0,63.62
437.99,32.72,69.75,1009.6,49.35
450.4846238537659,18.23,58.96,1015.55,69.61
438.7685528633369,35.56,68.94,1006.56,38.75
450.3696927247802,18.36,51.43,1010.57,90.17
430.6998381746968,26.35,64.05,1009.81,81.24
441.2815285429169,25.92,60.95,1014.62,48.46
472.9348325187002,8.01,41.66,1014.49,76.72
465.5736800366367,19.63,52.72,1025.09,51.16
446.3625193192668,20.02,67.32,1012.05,76.34
414.0827152681013,10.08,40.72,1022.7,67.3
430.1949767618227,27.23,66.48,1005.23,52.38
443.86,23.37,63.77,1013.42,76.44
449.77,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
451.03601980473,23.1,51.3,1011.93,80.05
484.57655074705235,10.72,41.38,1021.6,63.77
422.7417896299139,29.46,71.94,1006.96,62.26
491.9480114892376,8.1,40.64,1020.66,89.04
433.30182967668065,27.29,62.66,1007.63,58.02
513.8369839011775,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
449.0977345344363,23.69,65.59,1010.85,88.92
471.99,13.51,40.89,1011.03,84.83
479.81,9.64,39.35,1015.1,91.76
437.9964673981237,25.65,78.92,1010.83,86.56
468.06709175912533,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
544.8214041728625,18.8,39.72,1001.24,63.8
466.9240194444413,18.28,44.71,1016.99,33.71
464.33,13.55,43.48,1016.08,67.25
444.36,22.99,46.21,1010.71,60.11
448.1668666400758,23.94,59.39,1014.32,74.55
446.95818938144726,13.74,34.03,1018.69,67.34
468.8770400661016,21.3,41.1,1001.86,42.75
438.3110119483508,27.54,66.93,1017.06,55.2
420.6291838613288,24.81,63.73,1009.34,83.61
489.5996123005748,4.97,42.85,1014.02,88.78
468.5157734178456,15.22,50.88,1014.19,100.12
450.12596792031866,23.88,54.2,1012.81,64.52
