PE,AT,V,AP,RH
439.940077047134,14.96,41.76,1024.07,73.17
444.37,25.18,62.96,1020.04,59.08
477.04184561206466,5.11,39.4,1012.16,92.14
441.80775234161047,20.86,57.32,1010.24,76.64
410.5891541436222,10.82,37.5,1009.23,96.62
434.82586183390777,26.27,59.44,1012.23,58.77
534.7771814683874,15.89,43.96,1014.02,75.24
490.2909134472284,9.48,44.71,1019.12,66.43
475.98,14.64,45.0,1021.78,41.25
480.0836023874116,11.74,43.56,1015.14,70.72
453.02,17.99,43.72,1008.64,75.04
456.8802816932912,20.14,46.93,1014.66,64.22
440.2048914664829,24.34,73.5,1011.31,84.15
440.6592988017793,25.71,58.59,1012.77,61.83
433.99,26.19,69.34,1009.48,87.59
449.01945337302345,21.42,43.79,1015.76,43.08
467.54,18.21,45.0,1022.86,48.84
473.72012370416337,11.04,41.74,1022.6,77.51
484.9503607010547,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
465.54852772781123,17.76,42.42,1009.09,66.26
496.7906277224687,5.41,40.07,1019.16,64.77
472.6423465028279,7.76,42.28,1008.52,83.31
427.1610447316416,27.23,63.9,1014.3,47.19
436.93165931592375,27.36,48.6,1003.18,54.93
433.9291906333392,27.47,70.72,1009.97,74.62
464.16,14.6,39.31,1011.11,72.52
467.1314048718641,7.91,39.96,1023.57,88.44
494.22859466618684,5.81,35.79,1012.14,92.28
447.2372510172513,30.53,65.18,1012.69,41.85
445.11,23.87,63.94,1019.02,44.28
442.7997864675316,26.09,58.41,1013.64,64.58
434.09309290316094,29.27,66.85,1011.11,63.25
443.8681122093576,27.38,74.16,1010.08,78.61
442.2795746779443,24.81,63.94,1018.76,44.51
462.10138070216544,12.75,44.03,1007.29,89.46
441.0289456031309,24.66,63.73,1011.4,74.52
453.95445469001515,16.38,47.45,1010.08,88.86
474.02609893424506,13.91,39.35,1014.69,75.51
447.7303454189459,23.18,51.3,1012.04,78.64
446.32845477292267,22.47,47.45,1007.62,76.65
449.80135579764703,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
478.1910984168744,11.82,42.86,1014.12,88.28
473.11601748424664,10.27,40.64,1020.63,84.6
444.22,22.92,63.94,1019.28,42.69
465.1754632127495,16.0,37.87,1020.24,78.41
458.8725631214341,21.22,43.43,1010.96,61.07
467.4407699091894,13.46,44.71,1014.51,50.0
474.8664653848732,9.39,40.11,1029.14,77.29
424.49591601261636,31.07,73.5,1010.58,43.66
468.66919650776344,12.82,38.62,1018.71,83.8
441.28231279235206,32.57,78.92,1011.6,66.47
473.62,8.11,42.18,1014.82,93.09
473.25115524563444,13.92,39.39,1012.94,80.52
444.79020498078035,23.04,59.43,1010.23,68.99
442.77,27.31,64.44,1014.65,57.27
482.5261461502994,5.91,39.33,1010.18,95.53
445.2177983141388,25.26,61.08,1013.68,71.72
446.11,27.97,58.84,1002.25,57.88
434.3331280880314,26.08,52.3,1007.03,63.34
446.22,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
446.5109391221031,13.76,45.87,1008.89,87.27
436.34287535592125,25.5,58.79,1016.02,64.4
438.64175406229094,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
472.1087288044673,7.26,40.69,1020.43,90.22
489.53149219504417,10.54,34.03,1018.71,74.0
442.1315585643324,27.71,74.34,998.14,71.85
437.91,23.11,68.3,1017.83,86.62
