SSPL,f,alpha,c,U_infinity,delta
,800,0.0,0.3048,71.3,0.00266337
,1000,0.0,0.3048,71.3,0.00266337
125.951,1250,0.0,0.3048,71.3,0.00266337
,1600,0.0,0.3048,71.3,0.00266337
,2000,0.0,0.3048,71.3,0.00266337
,2500,0.0,0.3048,71.3,0.00266337
,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
,10000,0.0,0.3048,71.3,0.00266337
,12500,0.0,0.3048,71.3,0.00266337
,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
,1000,0.0,0.3048,55.5,0.00283081
,1250,0.0,0.3048,55.5,0.00283081
,1600,0.0,0.3048,55.5,0.00283081
126.616,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
,4000,0.0,0.3048,55.5,0.00283081
,5000,0.0,0.3048,55.5,0.00283081
,6300,0.0,0.3048,55.5,0.00283081
,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
,12500,0.0,0.3048,55.5,0.00283081
,200,0.0,0.3048,39.6,0.00310138
,250,0.0,0.3048,39.6,0.00310138
,315,0.0,0.3048,39.6,0.00310138
,400,0.0,0.3048,39.6,0.00310138
,500,0.0,0.3048,39.6,0.00310138
128.629,630,0.0,0.3048,39.6,0.00310138
129.099,800,0.0,0.3048,39.6,0.00310138
,1000,0.0,0.3048,39.6,0.00310138
,1250,0.0,0.3048,39.6,0.00310138
,1600,0.0,0.3048,39.6,0.00310138
,2000,0.0,0.3048,39.6,0.00310138
,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
,4000,0.0,0.3048,39.6,0.00310138
,5000,0.0,0.3048,39.6,0.00310138
,6300,0.0,0.3048,39.6,0.00310138
,8000,0.0,0.3048,39.6,0.00310138
,10000,0.0,0.3048,39.6,0.00310138
,12500,0.0,0.3048,39.6,0.00310138
117.195,200,0.0,0.3048,31.7,0.00331266
,250,0.0,0.3048,31.7,0.00331266
,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
,500,0.0,0.3048,31.7,0.00331266
129.095,630,0.0,0.3048,31.7,0.00331266
129.235,800,0.0,0.3048,31.7,0.00331266
,1000,0.0,0.3048,31.7,0.00331266
,1250,0.0,0.3048,31.7,0.00331266
,1600,0.0,0.3048,31.7,0.00331266
122.375,2000,0.0,0.3048,31.7,0.00331266
,2500,0.0,0.3048,31.7,0.00331266
,3150,0.0,0.3048,31.7,0.00331266
118.145,4000,0.0,0.3048,31.7,0.00331266
115.645,5000,0.0,0.3048,31.7,0.00331266
113.775,6300,0.0,0.3048,31.7,0.00331266
,8000,0.0,0.3048,31.7,0.00331266
,10000,0.0,0.3048,31.7,0.00331266
,800,1.5,0.3048,71.3,0.00336729
,1000,1.5,0.3048,71.3,0.00336729
,1250,1.5,0.3048,71.3,0.00336729
,1600,1.5,0.3048,71.3,0.00336729
,2000,1.5,0.3048,71.3,0.00336729
124.512,2500,1.5,0.3048,71.3,0.00336729
123.392,3150,1.5,0.3048,71.3,0.00336729
121.762,4000,1.5,0.3048,71.3,0.00336729
119.632,5000,1.5,0.3048,71.3,0.00336729
118.122,6300,1.5,0.3048,71.3,0.00336729
,8000,1.5,0.3048,71.3,0.00336729
,10000,1.5,0.3048,71.3,0.00336729
109.222,12500,1.5,0.3048,71.3,0.00336729
106.582,16000,1.5,0.3048,71.3,0.00336729
,315,1.5,0.3048,39.6,0.00392107
,400,1.5,0.3048,39.6,0.00392107
126.661,500,1.5,0.3048,39.6,0.00392107
,630,1.5,0.3048,39.6,0.00392107
,800,1.5,0.3048,39.6,0.00392107
127.581,1000,1.5,0.3048,39.6,0.00392107
,1250,1.5,0.3048,39.6,0.00392107
,1600,1.5,0.3048,39.6,0.00392107
,2000,1.5,0.3048,39.6,0.00392107
,2500,1.5,0.3048,39.6,0.00392107
119.111,3150,1.5,0.3048,39.6,0.00392107
,4000,1.5,0.3048,39.6,0.00392107
,5000,1.5,0.3048,39.6,0.00392107
,6300,1.5,0.3048,39.6,0.00392107
,8000,1.5,0.3048,39.6,0.00392107
,10000,1.5,0.3048,39.6,0.00392107
106.111,12500,1.5,0.3048,39.6,0.00392107
127.564,400,3.0,0.3048,71.3,0.00425727
128.454,500,3.0,0.3048,71.3,0.00425727
129.354,630,3.0,0.3048,71.3,0.00425727
,800,3.0,0.3048,71.3,0.00425727
129.004,1000,3.0,0.3048,71.3,0.00425727
127.634,1250,3.0,0.3048,71.3,0.00425727
,1600,3.0,0.3048,71.3,0.00425727
125.524,2000,3.0,0.3048,71.3,0.00425727
,2500,3.0,0.3048,71.3,0.00425727
,3150,3.0,0.3048,71.3,0.00425727
120.264,4000,3.0,0.3048,71.3,0.00425727
,5000,3.0,0.3048,71.3,0.00425727
,6300,3.0,0.3048,71.3,0.00425727
,8000,3.0,0.3048,71.3,0.00425727
,10000,3.0,0.3048,71.3,0.00425727
126.159,400,3.0,0.3048,55.5,0.00452492
128.179,500,3.0,0.3048,55.5,0.00452492
,630,3.0,0.3048,55.5,0.00452492
,800,3.0,0.3048,55.5,0.00452492
,1000,3.0,0.3048,55.5,0.00452492
127.329,1250,3.0,0.3048,55.5,0.00452492
,1600,3.0,0.3048,55.5,0.00452492
,2000,3.0,0.3048,55.5,0.00452492
,2500,3.0,0.3048,55.5,0.00452492
,3150,3.0,0.3048,55.5,0.00452492
,4000,3.0,0.3048,55.5,0.00452492
,5000,3.0,0.3048,55.5,0.00452492
,6300,3.0,0.3048,55.5,0.00452492
113.799,8000,3.0,0.3048,55.5,0.00452492
,10000,3.0,0.3048,55.5,0.00452492
123.312,315,3.0,0.3048,39.6,0.00495741
125.472,400,3.0,0.3048,39.6,0.00495741
,500,3.0,0.3048,39.6,0.00495741
129.292,630,3.0,0.3048,39.6,0.00495741
129.552,800,3.0,0.3048,39.6,0.00495741
,1000,3.0,0.3048,39.6,0.00495741
125.802,1250,3.0,0.3048,39.6,0.00495741
,1600,3.0,0.3048,39.6,0.00495741
,2000,3.0,0.3048,39.6,0.00495741
,2500,3.0,0.3048,39.6,0.00495741
,3150,3.0,0.3048,39.6,0.00495741
,4000,3.0,0.3048,39.6,0.00495741
,5000,3.0,0.3048,39.6,0.00495741
,6300,3.0,0.3048,39.6,0.00495741
,8000,3.0,0.3048,39.6,0.00495741
123.118,315,3.0,0.3048,31.7,0.00529514
125.398,400,3.0,0.3048,31.7,0.00529514
,500,3.0,0.3048,31.7,0.00529514
,630,3.0,0.3048,31.7,0.00529514
,800,3.0,0.3048,31.7,0.00529514
126.838,1000,3.0,0.3048,31.7,0.00529514
,1250,3.0,0.3048,31.7,0.00529514
,1600,3.0,0.3048,31.7,0.00529514
120.088,2000,3.0,0.3048,31.7,0.00529514
,2500,3.0,0.3048,31.7,0.00529514
,3150,3.0,0.3048,31.7,0.00529514
,4000,3.0,0.3048,31.7,0.00529514
113.858,5000,3.0,0.3048,31.7,0.00529514
,6300,3.0,0.3048,31.7,0.00529514
126.395,250,4.0,0.3048,71.3,0.00497773
,315,4.0,0.3048,71.3,0.00497773
,400,4.0,0.3048,71.3,0.00497773
,500,4.0,0.3048,71.3,0.00497773
,630,4.0,0.3048,71.3,0.00497773
,800,4.0,0.3048,71.3,0.00497773
131.015,1000,4.0,0.3048,71.3,0.00497773
,1250,4.0,0.3048,71.3,0.00497773
,1600,4.0,0.3048,71.3,0.00497773
,2000,4.0,0.3048,71.3,0.00497773
,2500,4.0,0.3048,71.3,0.00497773
,3150,4.0,0.3048,71.3,0.00497773
119.535,4000,4.0,0.3048,71.3,0.00497773
,5000,4.0,0.3048,71.3,0.00497773
,6300,4.0,0.3048,71.3,0.00497773
113.665,8000,4.0,0.3048,71.3,0.00497773
110.905,10000,4.0,0.3048,71.3,0.00497773
107.405,12500,4.0,0.3048,71.3,0.00497773
,250,4.0,0.3048,39.6,0.00579636
