PE,AT,V,AP,RH
463.26,14.96,41.76,1024.07,73.17
170.211008781366,25.18,62.96,1020.04,59.08
104.00216604456942,5.11,39.4,1012.16,92.14
212.08365509458397,20.86,57.32,1010.24,76.64
190.36790032596488,10.82,37.5,1009.23,96.62
443.67,26.27,59.44,1012.23,58.77
202.68064423582445,15.89,43.96,1014.02,75.24
168.50726374134175,9.48,44.71,1019.12,66.43
162.2925691977095,14.64,45.0,1021.78,41.25
90.08365067602993,11.74,43.56,1015.14,70.72
229.11709716622144,17.99,43.72,1008.64,75.04
96.70253658367204,20.14,46.93,1014.66,64.22
181.5659142691786,24.34,73.5,1011.31,84.15
451.28,25.71,58.59,1012.77,61.83
433.99,26.19,69.34,1009.48,87.59
462.19,21.42,43.79,1015.76,43.08
467.54,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
104.95131223684493,13.97,38.47,1015.15,55.28
189.71446946585684,17.76,42.42,1009.09,66.26
495.24,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
211.0110139084525,27.23,63.9,1014.3,47.19
211.17351608827406,27.36,48.6,1003.18,54.93
188.96185932069932,27.47,70.72,1009.97,74.62
199.0860449554058,14.6,39.31,1011.11,72.52
475.52,7.91,39.96,1023.57,88.44
215.74288312561475,5.81,35.79,1012.14,92.28
222.96200011400356,30.53,65.18,1012.69,41.85
445.11,23.87,63.94,1019.02,44.28
210.67023628481107,26.09,58.41,1013.64,64.58
440.98,29.27,66.85,1011.11,63.25
91.98625005943299,27.38,74.16,1010.08,78.61
195.24164153221017,24.81,63.94,1018.76,44.51
133.70559545061874,12.75,44.03,1007.29,89.46
192.74159987000849,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
127.45243330609073,13.91,39.35,1014.69,75.51
204.86181794696282,23.18,51.3,1012.04,78.64
447.14,22.47,47.45,1007.62,76.65
469.18,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
123.87227455459724,11.82,42.86,1014.12,88.28
474.99,10.27,40.64,1020.63,84.6
212.2916612348173,22.92,63.94,1019.28,42.69
151.81194290036652,16.0,37.87,1020.24,78.41
182.18579039765805,21.22,43.43,1010.96,61.07
113.41350502357515,13.46,44.71,1014.51,50.0
111.27494110747207,9.39,40.11,1029.14,77.29
136.41416906349463,31.07,73.5,1010.58,43.66
182.03807767918275,12.82,38.62,1018.71,83.8
190.8935700628781,32.57,78.92,1011.6,66.47
140.53947031416962,8.11,42.18,1014.82,93.09
151.02464897244772,13.92,39.39,1012.94,80.52
101.94636727577189,23.04,59.43,1010.23,68.99
126.64409740837695,27.31,64.44,1014.65,57.27
106.08408472862173,5.91,39.33,1010.18,95.53
186.13965095341823,25.26,61.08,1013.68,71.72
70.31199495931902,27.97,58.84,1002.25,57.88
187.58311582578435,26.08,52.3,1007.03,63.34
446.22,29.01,65.71,1013.61,48.07
143.68991131677674,12.18,40.1,1016.67,91.87
229.3247623858092,13.76,45.87,1008.89,87.27
440.01,25.5,58.79,1016.02,64.4
127.94863364428392,28.26,65.34,1014.56,43.4
129.66882533092524,21.39,62.96,1019.49,72.24
87.90841006893508,7.26,40.69,1020.43,90.22
98.65940892321602,10.54,34.03,1018.71,74.0
197.92795503235422,27.71,74.34,998.14,71.85
253.8662727668451,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
191.1639013263015,26.46,74.67,1016.65,84.44
430.57,29.34,74.34,998.58,81.55
481.09,10.32,42.28,1008.82,75.66
174.26734675847726,22.74,61.02,1009.56,79.41
160.04560245015787,13.48,39.85,1012.71,58.91
435.12,25.52,69.75,1010.36,90.06
97.71247253289219,21.58,67.25,1017.39,79.0
113.09837100108741,27.66,76.86,1001.31,69.47
115.6592796494887,26.96,69.45,1013.89,51.47
147.2247479232425,12.29,42.18,1016.53,83.13
112.14651352912361,15.86,43.02,1012.18,40.33
166.82105219777415,13.87,45.08,1024.42,81.69
254.34140500537436,24.09,73.68,1014.93,94.55
148.83171358736544,20.45,69.45,1012.53,91.81
209.4141575160834,15.07,39.3,1019.0,63.62
206.92309760028712,32.72,69.75,1009.6,49.35
459.12,18.23,58.96,1015.55,69.61
166.45641164722468,35.56,68.94,1006.56,38.75
240.33438621151825,18.36,51.43,1010.57,90.17
193.60060601140162,26.35,64.05,1009.81,81.24
199.0089188524678,25.92,60.95,1014.62,48.46
218.48143322738127,8.01,41.66,1014.49,76.72
459.12,19.63,52.72,1025.09,51.16
81.38819409362046,20.02,67.32,1012.05,76.34
178.26335258255958,10.08,40.72,1022.7,67.3
151.91338026201785,27.23,66.48,1005.23,52.38
158.31282886134045,23.37,63.77,1013.42,76.44
246.76789446711427,18.74,59.21,1018.3,91.55
108.5856253809738,14.81,43.69,1017.19,71.9
143.0629748241069,23.1,51.3,1011.93,80.05
196.73068074320088,10.72,41.38,1021.6,63.77
263.5012393786995,29.46,71.94,1006.96,62.26
207.2690675182214,8.1,40.64,1020.66,89.04
253.27492829498837,27.29,62.66,1007.63,58.02
160.7196258783743,17.1,49.69,1005.53,81.82
165.48910666470914,11.49,44.2,1018.79,91.14
215.13341012056426,23.69,65.59,1010.85,88.92
471.99,13.51,40.89,1011.03,84.83
139.96477666577965,9.64,39.35,1015.1,91.76
434.78,25.65,78.92,1010.83,86.56
446.58,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
183.55669869603176,18.8,39.72,1001.24,63.8
126.946395763727,18.28,44.71,1016.99,33.71
169.41179451645314,13.55,43.48,1016.08,67.25
444.36,22.99,46.21,1010.71,60.11
248.58286008357024,23.94,59.39,1014.32,74.55
470.49,13.74,34.03,1018.69,67.34
75.50467825478455,21.3,41.1,1001.86,42.75
450.22,27.54,66.93,1017.06,55.2
195.52916259642643,24.81,63.73,1009.34,83.61
82.22481404213156,4.97,42.85,1014.02,88.78
460.44,15.22,50.88,1014.19,100.12
444.97,23.88,54.2,1012.81,64.52
