PE,AT,V,AP,RH
65.0649843670987,14.96,41.76,1024.07,73.17
96.53250613707954,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
219.5761282902927,20.86,57.32,1010.24,76.64
129.4797059936338,10.82,37.5,1009.23,96.62
179.10403062701747,26.27,59.44,1012.23,58.77
130.02997600853803,15.89,43.96,1014.02,75.24
145.24291967234583,9.48,44.71,1019.12,66.43
149.76719500485837,14.64,45.0,1021.78,41.25
220.81479010449505,11.74,43.56,1015.14,70.72
122.00528142747389,17.99,43.72,1008.64,75.04
166.40856474563353,20.14,46.93,1014.66,64.22
234.780807592478,24.34,73.5,1011.31,84.15
160.54690647358288,25.71,58.59,1012.77,61.83
99.96285101957436,26.19,69.34,1009.48,87.59
112.40775862745416,21.42,43.79,1015.76,43.08
147.38811331254016,18.21,45.0,1022.86,48.84
206.0253109776112,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
231.11891545358154,17.76,42.42,1009.09,66.26
27.087843651406043,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
161.10043724614678,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
225.0590731858439,27.47,70.72,1009.97,74.62
199.65554707006694,14.6,39.31,1011.11,72.52
136.7319773170677,7.91,39.96,1023.57,88.44
197.9393360127364,5.81,35.79,1012.14,92.28
437.89,30.53,65.18,1012.69,41.85
191.47009479035256,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
191.6023774802096,29.27,66.85,1011.11,63.25
206.14414892106402,27.38,74.16,1010.08,78.61
192.84462336027994,24.81,63.94,1018.76,44.51
147.0232763768317,12.75,44.03,1007.29,89.46
161.59429625224496,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
139.18670781336834,13.91,39.35,1014.69,75.51
108.59187894991346,23.18,51.3,1012.04,78.64
145.66536374665023,22.47,47.45,1007.62,76.65
135.232568857898,13.39,44.85,1017.24,80.44
105.94667024626332,9.28,41.54,1018.33,79.89
132.31794957926778,11.82,42.86,1014.12,88.28
101.11039042632,10.27,40.64,1020.63,84.6
132.06795138275464,22.92,63.94,1019.28,42.69
108.89935273092169,16.0,37.87,1020.24,78.41
233.2874288908634,21.22,43.43,1010.96,61.07
157.77093843397776,13.46,44.71,1014.51,50.0
473.05,9.39,40.11,1029.14,77.29
432.06,31.07,73.5,1010.58,43.66
467.41,12.82,38.62,1018.71,83.8
152.77825505353258,32.57,78.92,1011.6,66.47
149.85528784057755,8.11,42.18,1014.82,93.09
226.56990125313348,13.92,39.39,1012.94,80.52
94.34059559442949,23.04,59.43,1010.23,68.99
204.6328810766585,27.31,64.44,1014.65,57.27
210.38837929967303,5.91,39.33,1010.18,95.53
239.92852417958866,25.26,61.08,1013.68,71.72
446.11,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
105.69745788424984,29.01,65.71,1013.61,48.07
198.492783757431,12.18,40.1,1016.67,91.87
463.5,13.76,45.87,1008.89,87.27
150.34973458637097,25.5,58.79,1016.02,64.4
176.30379338233752,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
188.35162551830916,7.26,40.69,1020.43,90.22
155.49354657746522,10.54,34.03,1018.71,74.0
133.2683896518973,27.71,74.34,998.14,71.85
140.4485215466881,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
431.65,26.46,74.67,1016.65,84.44
198.5411302548739,29.34,74.34,998.58,81.55
156.462656650828,10.32,42.28,1008.82,75.66
121.95480022091546,22.74,61.02,1009.56,79.41
475.74,13.48,39.85,1012.71,58.91
149.03686274488933,25.52,69.75,1010.36,90.06
170.28326574066134,21.58,67.25,1017.39,79.0
137.63221681910932,27.66,76.86,1001.31,69.47
188.65608674127935,26.96,69.45,1013.89,51.47
120.38152148717022,12.29,42.18,1016.53,83.13
105.11057454685874,15.86,43.02,1012.18,40.33
107.50170969062569,13.87,45.08,1024.42,81.69
441.34,24.09,73.68,1014.93,94.55
212.47095301070937,20.45,69.45,1012.53,91.81
464.7,15.07,39.3,1019.0,63.62
96.74737078907454,32.72,69.75,1009.6,49.35
173.65159350977098,18.23,58.96,1015.55,69.61
140.6542475834634,35.56,68.94,1006.56,38.75
60.533873146839554,18.36,51.43,1010.57,90.17
433.63,26.35,64.05,1009.81,81.24
258.1773377353449,25.92,60.95,1014.62,48.46
164.9587129687278,8.01,41.66,1014.49,76.72
459.12,19.63,52.72,1025.09,51.16
174.4852340132862,20.02,67.32,1012.05,76.34
91.90634769673157,10.08,40.72,1022.7,67.3
216.47890015541284,27.23,66.48,1005.23,52.38
202.35084179904794,23.37,63.77,1013.42,76.44
90.77597456301955,18.74,59.21,1018.3,91.55
222.73051327623602,14.81,43.69,1017.19,71.9
180.3129266084459,23.1,51.3,1011.93,80.05
118.50608103457247,10.72,41.38,1021.6,63.77
180.29849820356458,29.46,71.94,1006.96,62.26
478.27,8.1,40.64,1020.66,89.04
439.58,27.29,62.66,1007.63,58.02
198.78619775066977,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
439.66,23.69,65.59,1010.85,88.92
161.50366022239376,13.51,40.89,1011.03,84.83
479.81,9.64,39.35,1015.1,91.76
240.1535429135954,25.65,78.92,1010.83,86.56
201.94206835340373,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
459.36,18.8,39.72,1001.24,63.8
114.65011539746702,18.28,44.71,1016.99,33.71
124.86802184594671,13.55,43.48,1016.08,67.25
174.7770565102143,22.99,46.21,1010.71,60.11
96.50986402099493,23.94,59.39,1014.32,74.55
248.19331300938933,13.74,34.03,1018.69,67.34
145.9800896132243,21.3,41.1,1001.86,42.75
204.92753515235043,27.54,66.93,1017.06,55.2
59.27314507012469,24.81,63.73,1009.34,83.61
177.96979795583184,4.97,42.85,1014.02,88.78
155.57905700355823,15.22,50.88,1014.19,100.12
167.1576171400721,23.88,54.2,1012.81,64.52
149.887820164885,33.01,68.67,1005.2,51.41
228.37743750351757,25.98,73.18,1012.28,85.78
149.24553130185814,28.18,73.88,1005.89,75.41
142.15762424351473,21.67,60.84,1017.93,81.63
457.67,17.67,45.09,1014.26,51.92
200.15621735132834,21.37,57.76,1018.8,70.12
432.21,28.69,67.25,1017.71,53.83
116.86085594876853,16.61,43.77,1012.25,77.23
138.51415631501618,27.91,63.76,1010.27,65.67
170.64585670717088,20.97,47.43,1007.64,71.18
130.00160373592587,10.8,41.66,1013.79,81.96
149.22673319070856,20.61,62.91,1013.24,79.54
191.45373409005379,25.45,57.32,1011.7,47.09
213.22584064372788,30.16,69.34,1007.67,57.69
472.52,4.99,39.04,1020.45,78.89
112.02500705705165,10.51,44.78,1012.59,85.29
435.1,33.79,69.05,1001.62,40.13
140.1035334707045,21.34,59.8,1016.92,77.06
133.40573777027186,23.4,65.06,1014.32,67.38
194.55283429417292,32.21,68.14,1003.34,62.44
89.00087007248496,14.26,42.32,1016.0,77.43
447.06,27.71,66.93,1016.85,58.77
202.45572595930503,21.95,57.76,1018.02,67.72
167.629334200066,25.76,63.94,1018.49,42.14
438.65,23.68,68.3,1017.93,84.16
480.15,8.28,40.77,1011.55,89.79
