PE,AT,V,AP,RH
455.8854389788028,14.96,41.76,1024.07,73.17
454.63688613558134,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
454.87882116496104,20.86,57.32,1010.24,76.64
455.9911697321667,10.82,37.5,1009.23,96.62
454.5172434611346,26.27,59.44,1012.23,58.77
455.59828401510555,15.89,43.96,1014.02,75.24
456.102814070064,9.48,44.71,1019.12,66.43
455.8204098736557,14.64,45.0,1021.78,41.25
455.90825949926267,11.74,43.56,1015.14,70.72
455.37306461513356,17.99,43.72,1008.64,75.04
455.264250137651,20.14,46.93,1014.66,64.22
454.26697965251424,24.34,73.5,1011.31,84.15
454.58134810652757,25.71,58.59,1012.77,61.83
454.2096111588622,26.19,69.34,1009.48,87.59
455.29339177488146,21.42,43.79,1015.76,43.08
455.59308566161144,18.21,45.0,1022.86,48.84
456.11860536897444,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
455.4357981485619,17.76,42.42,1009.09,66.26
456.488758500187,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
454.39162100364126,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
454.1115504989896,27.47,70.72,1009.97,74.62
455.7499892075808,14.6,39.31,1011.11,72.52
456.37647239397944,7.91,39.96,1023.57,88.44
456.42027674940016,5.81,35.79,1012.14,92.28
437.89,30.53,65.18,1012.69,41.85
454.6975945181145,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
454.1149250388576,29.27,66.85,1011.11,63.25
454.0325944616894,27.38,74.16,1010.08,78.61
454.63022187416095,24.81,63.94,1018.76,44.51
455.67878112126755,12.75,44.03,1007.29,89.46
454.4921045365804,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
455.8527865649368,13.91,39.35,1014.69,75.51
454.89773874986577,23.18,51.3,1012.04,78.64
454.96517793633257,22.47,47.45,1007.62,76.65
455.793203277235,13.39,44.85,1017.24,80.44
456.1664241437777,9.28,41.54,1018.33,79.89
455.8857624437833,11.82,42.86,1014.12,88.28
456.1564502124339,10.27,40.64,1020.63,84.6
454.76693542564374,22.92,63.94,1019.28,42.69
455.8400785427409,16.0,37.87,1020.24,78.41
455.21703130528164,21.22,43.43,1010.96,61.07
455.7748408404222,13.46,44.71,1014.51,50.0
473.05,9.39,40.11,1029.14,77.29
432.06,31.07,73.5,1010.58,43.66
467.41,12.82,38.62,1018.71,83.8
453.60856895358177,32.57,78.92,1011.6,66.47
456.15709254762095,8.11,42.18,1014.82,93.09
455.8167601822595,13.92,39.39,1012.94,80.52
454.689515296466,23.04,59.43,1010.23,68.99
454.3695298968497,27.31,64.44,1014.65,57.27
456.29191579989356,5.91,39.33,1010.18,95.53
454.55723966990183,25.26,61.08,1013.68,71.72
446.11,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
454.2165980469698,29.01,65.71,1013.61,48.07
455.96803040072496,12.18,40.1,1016.67,91.87
463.5,13.76,45.87,1008.89,87.27
454.643059197727,25.5,58.79,1016.02,64.4
454.29613254326256,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
456.3474341752852,7.26,40.69,1020.43,90.22
456.27558791218735,10.54,34.03,1018.71,74.0
453.8107138727834,27.71,74.34,998.14,71.85
454.58250080988836,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
431.65,26.46,74.67,1016.65,84.44
453.7000607006168,29.34,74.34,998.58,81.55
455.9223157232424,10.32,42.28,1008.82,75.66
454.6498769706127,22.74,61.02,1009.56,79.41
475.74,13.48,39.85,1012.71,58.91
454.2569704116115,25.52,69.75,1010.36,90.06
454.70982583783285,21.58,67.25,1017.39,79.0
453.8091411166706,27.66,76.86,1001.31,69.47
454.264692836767,26.96,69.45,1013.89,51.47
