PE,AT,V,AP,RH
455.2464377672054,14.96,41.76,1024.07,73.17
454.46244762880553,25.18,62.96,1020.04,59.08
455.6977748960392,5.11,39.4,1012.16,92.14
454.6862424519407,20.86,57.32,1010.24,76.64
455.4138139375194,10.82,37.5,1009.23,96.62
454.4185844131558,26.27,59.44,1012.23,58.77
455.1253322772014,15.89,43.96,1014.02,75.24
455.4746247389558,9.48,44.71,1019.12,66.43
455.2557598393375,14.64,45.0,1021.78,41.25
455.35165372166506,11.74,43.56,1015.14,70.72
453.02,17.99,43.72,1008.64,75.04
454.8904108916222,20.14,46.93,1014.66,64.22
454.2993925014593,24.34,73.5,1011.31,84.15
454.4558186430365,25.71,58.59,1012.77,61.83
454.2457291898284,26.19,69.34,1009.48,87.59
454.8992079445177,21.42,43.79,1015.76,43.08
455.0691258754078,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
455.1459084832272,14.45,52.75,1023.97,63.59
455.3244671987681,13.97,38.47,1015.15,55.28
455.04125123755506,17.76,42.42,1009.09,66.26
455.74197859781304,5.41,40.07,1019.16,64.77
455.5235783635681,7.76,42.28,1008.52,83.31
454.33837381005486,27.23,63.9,1014.3,47.19
454.4669176325862,27.36,48.6,1003.18,54.93
454.1834130654686,27.47,70.72,1009.97,74.62
455.24075534710744,14.6,39.31,1011.11,72.52
455.6031149656163,7.91,39.96,1023.57,88.44
455.7077432251929,5.81,35.79,1012.14,92.28
454.15544480471465,30.53,65.18,1012.69,41.85
454.5323995760606,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
454.1618190355744,29.27,66.85,1011.11,63.25
454.13939478229895,27.38,74.16,1010.08,78.61
454.48335041682213,24.81,63.94,1018.76,44.51
455.2348980829009,12.75,44.03,1007.29,89.46
454.4205356050567,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
455.2864991288845,13.91,39.35,1014.69,75.51
454.64994353764075,23.18,51.3,1012.04,78.64
454.7183496669948,22.47,47.45,1007.62,76.65
455.247396434556,13.39,44.85,1017.24,80.44
455.50293157947294,9.28,41.54,1018.33,79.89
455.32786542858435,11.82,42.86,1014.12,88.28
455.46759709729605,10.27,40.64,1020.63,84.6
454.5838298382862,22.92,63.94,1019.28,42.69
455.2192867847928,16.0,37.87,1020.24,78.41
454.86842099214283,21.22,43.43,1010.96,61.07
455.27582051325766,13.46,44.71,1014.51,50.0
455.56561606499974,9.39,40.11,1029.14,77.29
454.0111759454996,31.07,73.5,1010.58,43.66
455.3568417904122,12.82,38.62,1018.71,83.8
430.12,32.57,78.92,1011.6,66.47
455.52077565634454,8.11,42.18,1014.82,93.09
