PE,AT,V,AP,RH
454.5117930631577,14.96,41.76,1024.07,73.17
453.8706318165798,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
454.2116653808787,20.86,57.32,1010.24,76.64
454.8778162246031,10.82,37.5,1009.23,96.62
443.67,26.27,59.44,1012.23,58.77
467.35,15.89,43.96,1014.02,75.24
454.7460349197257,9.48,44.71,1019.12,66.43
454.4519525070081,14.64,45.0,1021.78,41.25
454.69288379015524,11.74,43.56,1015.14,70.72
454.47023061995924,17.99,43.72,1008.64,75.04
454.2850798319207,20.14,46.93,1014.66,64.22
453.9173870366801,24.34,73.5,1011.31,84.15
453.942478224673,25.71,58.59,1012.77,61.83
453.8935203415651,26.19,69.34,1009.48,87.59
454.2107110967153,21.42,43.79,1015.76,43.08
454.30238580860777,18.21,45.0,1022.86,48.84
454.70189227008507,11.04,41.74,1022.6,77.51
454.41595905614554,14.45,52.75,1023.97,63.59
454.6129461485536,13.97,38.47,1015.15,55.28
454.4727158872364,17.76,42.42,1009.09,66.26
454.96354910613377,5.41,40.07,1019.16,64.77
454.947901627402,7.76,42.28,1008.52,83.31
453.7892343879976,27.23,63.9,1014.3,47.19
454.0146795348304,27.36,48.6,1003.18,54.93
453.79712718293376,27.47,70.72,1009.97,74.62
454.63759316829555,14.6,39.31,1011.11,72.52
454.86918041471125,7.91,39.96,1023.57,88.44
455.08492968012473,5.81,35.79,1012.14,92.28
453.6339437900777,30.53,65.18,1012.69,41.85
453.898282089466,23.87,63.94,1019.02,44.28
453.92667800561867,26.09,58.41,1013.64,64.58
453.7247087298897,29.27,66.85,1011.11,63.25
453.77620229680065,27.38,74.16,1010.08,78.61
453.8593156924997,24.81,63.94,1018.76,44.51
454.7331826228119,12.75,44.03,1007.29,89.46
453.97442789053684,24.66,63.73,1011.4,74.52
454.5225326655967,16.38,47.45,1010.08,88.86
454.64853669373264,13.91,39.35,1014.69,75.51
448.86,23.18,51.3,1012.04,78.64
454.2497294268724,22.47,47.45,1007.62,76.65
454.61258400951255,13.39,44.85,1017.24,80.44
454.8145264306968,9.28,41.54,1018.33,79.89
454.73568356393065,11.82,42.86,1014.12,88.28
454.7724945142414,10.27,40.64,1020.63,84.6
453.9351391391337,22.92,63.94,1019.28,42.69
454.5379976048893,16.0,37.87,1020.24,78.41
454.2893454558466,21.22,43.43,1010.96,61.07
474.6,13.46,44.71,1014.51,50.0
454.74394161679226,9.39,40.11,1029.14,77.29
453.55172975146087,31.07,73.5,1010.58,43.66
454.6909874359207,12.82,38.62,1018.71,83.8
453.4719918213505,32.57,78.92,1011.6,66.47
454.90866410273924,8.11,42.18,1014.82,93.09
454.6690995659765,13.92,39.39,1012.94,80.52
454.0825324166474,23.04,59.43,1010.23,68.99
453.7972553357126,27.31,64.44,1014.65,57.27
491.49,5.91,39.33,1010.18,95.53
453.95161973261656,25.26,61.08,1013.68,71.72
453.9058233411812,27.97,58.84,1002.25,57.88
454.02616389439385,26.08,52.3,1007.03,63.34
453.7010127402614,29.01,65.71,1013.61,48.07
454.7345190403283,12.18,40.1,1016.67,91.87
454.6569838036532,13.76,45.87,1008.89,87.27
453.9323987896453,25.5,58.79,1016.02,64.4
441.03,28.26,65.34,1014.56,43.4
454.0650730987446,21.39,62.96,1019.49,72.24
454.91578801201354,7.26,40.69,1020.43,90.22
454.81465659132044,10.54,34.03,1018.71,74.0
453.8291966691713,27.71,74.34,998.14,71.85
453.9789949420114,23.11,68.3,1017.83,86.62
454.8867409286135,7.51,41.01,1024.61,97.41
453.77774945388165,26.46,74.67,1016.65,84.44
