PE,AT,V,AP,RH
455.3300777211546,14.96,41.76,1024.07,73.17
444.37,25.18,62.96,1020.04,59.08
455.9849733336328,5.11,39.4,1012.16,92.14
454.44114696085376,20.86,57.32,1010.24,76.64
455.52977230695467,10.82,37.5,1009.23,96.62
454.0416771216666,26.27,59.44,1012.23,58.77
455.11458496651034,15.89,43.96,1014.02,75.24
455.6778154440459,9.48,44.71,1019.12,66.43
455.35638639235634,14.64,45.0,1021.78,41.25
455.47114659991024,11.74,43.56,1015.14,70.72
454.9020379895343,17.99,43.72,1008.64,75.04
453.99,20.14,46.93,1014.66,64.22
453.8652251459584,24.34,73.5,1011.31,84.15
454.0985440422671,25.71,58.59,1012.77,61.83
433.99,26.19,69.34,1009.48,87.59
454.7813507370139,21.42,43.79,1015.76,43.08
455.066135140709,18.21,45.0,1022.86,48.84
455.6138932021509,11.04,41.74,1022.6,77.51
455.19493163511095,14.45,52.75,1023.97,63.59
455.42731571128644,13.97,38.47,1015.15,55.28
454.97055482580276,17.76,42.42,1009.09,66.26
456.0870512904648,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
453.9350291388414,27.23,63.9,1014.3,47.19
454.0744343045532,27.36,48.6,1003.18,54.93
443.25,27.47,70.72,1009.97,74.62
464.16,14.6,39.31,1011.11,72.52
455.8740077219488,7.91,39.96,1023.57,88.44
484.41,5.81,35.79,1012.14,92.28
453.65005177267426,30.53,65.18,1012.69,41.85
445.11,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
453.64892094804514,29.27,66.85,1011.11,63.25
436.65,27.38,74.16,1010.08,78.61
454.1749015111215,24.81,63.94,1018.76,44.51
455.2591646991587,12.75,44.03,1007.29,89.46
454.04243153232017,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
455.3597797626999,13.91,39.35,1014.69,75.51
454.37962222237246,23.18,51.3,1012.04,78.64
454.4676364460226,22.47,47.45,1007.62,76.65
455.3131807735805,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
455.42261924832,11.82,42.86,1014.12,88.28
455.65723905949653,10.27,40.64,1020.63,84.6
454.33347420116536,22.92,63.94,1019.28,42.69
455.26811984069207,16.0,37.87,1020.24,78.41
454.71110011282565,21.22,43.43,1010.96,61.07
455.3619009278309,13.46,44.71,1014.51,50.0
455.8371259736928,9.39,40.11,1029.14,77.29
453.4318876343826,31.07,73.5,1010.58,43.66
467.41,12.82,38.62,1018.71,83.8
430.12,32.57,78.92,1011.6,66.47
473.62,8.11,42.18,1014.82,93.09
455.32850900994134,13.92,39.39,1012.94,80.52
442.99,23.04,59.43,1010.23,68.99
453.89647985916383,27.31,64.44,1014.65,57.27
455.8953962769248,5.91,39.33,1010.18,95.53
447.46,25.26,61.08,1013.68,71.72
446.11,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
453.753127761565,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
455.16737566571925,13.76,45.87,1008.89,87.27
454.13627577150555,25.5,58.79,1016.02,64.4
453.8400617487265,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
455.8770920469012,7.26,40.69,1020.43,90.22
455.7642533415717,10.54,34.03,1018.71,74.0
453.48885715950627,27.71,74.34,998.14,71.85
454.11289979226234,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
453.7279008258366,26.46,74.67,1016.65,84.44
453.3398289796354,29.34,74.34,998.58,81.55
455.5324376396143,10.32,42.28,1008.82,75.66
454.2124069179999,22.74,61.02,1009.56,79.41
455.4080492262463,13.48,39.85,1012.71,58.91
435.12,25.52,69.75,1010.36,90.06
446.15,21.58,67.25,1017.39,79.0
453.4839153461605,27.66,76.86,1001.31,69.47
453.84089960970834,26.96,69.45,1013.89,51.47
455.43439960605264,12.29,42.18,1016.53,83.13
455.20572749022074,15.86,43.02,1012.18,40.33
455.33737388684375,13.87,45.08,1024.42,81.69
441.34,24.09,73.68,1014.93,94.55
454.23709826954473,20.45,69.45,1012.53,91.81
455.341449302412,15.07,39.3,1019.0,63.62
453.34572690599083,32.72,69.75,1009.6,49.35
454.6879708285594,18.23,58.96,1015.55,69.61
453.1344903254849,35.56,68.94,1006.56,38.75
459.8,18.36,51.43,1010.57,90.17
453.87091447053245,26.35,64.05,1009.81,81.24
442.84,25.92,60.95,1014.62,48.46
455.77768954750763,8.01,41.66,1014.49,76.72
454.83013655597307,19.63,52.72,1025.09,51.16
445.31,20.02,67.32,1012.05,76.34
455.73513203798285,10.08,40.72,1022.7,67.3
453.7873827456954,27.23,66.48,1005.23,52.38
454.15791671028364,23.37,63.77,1013.42,76.44
449.77,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
454.3812446104006,23.1,51.3,1011.93,80.05
478.29,10.72,41.38,1021.6,63.77
453.50426372068506,29.46,71.94,1006.96,62.26
455.8170770198994,8.1,40.64,1020.66,89.04
453.8605233723347,27.29,62.66,1007.63,58.02
454.81664532834367,17.1,49.69,1005.53,81.82
455.46214516845225,11.49,44.2,1018.79,91.14
454.0429241499907,23.69,65.59,1010.85,88.92
455.30414533485634,13.51,40.89,1011.03,84.83
455.658419534739,9.64,39.35,1015.1,91.76
453.6531081391461,25.65,78.92,1010.83,86.56
446.58,21.59,61.87,1011.18,57.21
453.9549901617933,27.98,58.33,1013.92,54.25
454.86796604605547,18.8,39.72,1001.24,63.8
455.04796206854314,18.28,44.71,1016.99,33.71
455.3479989740451,13.55,43.48,1016.08,67.25
454.5213996423164,22.99,46.21,1010.71,60.11
438.64,23.94,59.39,1014.32,74.55
470.49,13.74,34.03,1018.69,67.34
455.13,21.3,41.1,1001.86,42.75
450.22,27.54,66.93,1017.06,55.2
453.9873963682901,24.81,63.73,1009.34,83.61
455.96014385563274,4.97,42.85,1014.02,88.78
454.9799323144653,15.22,50.88,1014.19,100.12
454.3156465207809,23.88,54.2,1012.81,64.52
433.94,33.01,68.67,1005.2,51.41
453.74702157102524,25.98,73.18,1012.28,85.78
453.52590974250893,28.18,73.88,1005.89,75.41
454.3751286177444,21.67,60.84,1017.93,81.63
455.0160498133972,17.67,45.09,1014.26,51.92
454.4924391069953,21.37,57.76,1018.8,70.12
453.77530007991743,28.69,67.25,1017.71,53.83
457.66,16.61,43.77,1012.25,77.23
453.7976594097175,27.91,63.76,1010.27,65.67
448.22,20.97,47.43,1007.64,71.18
455.5377101847998,10.8,41.66,1013.79,81.96
454.381205095194,20.61,62.91,1013.24,79.54
454.1694819411879,25.45,57.32,1011.7,47.09
453.5147665329838,30.16,69.34,1007.67,57.69
456.115026195818,4.99,39.04,1020.45,78.89
474.77,10.51,44.78,1012.59,85.29
453.2206567135475,33.79,69.05,1001.62,40.13
450.74,21.34,59.8,1016.92,77.06
454.16413806216434,23.4,65.06,1014.32,67.38
453.32098337670277,32.21,68.14,1003.34,62.44
455.2861829146933,14.26,42.32,1016.0,77.43
453.83730918144465,27.71,66.93,1016.85,58.77
454.4453705347056,21.95,57.76,1018.02,67.72
454.1035377603194,25.76,63.94,1018.49,42.14
454.07527542262426,23.68,68.3,1017.93,84.16
455.7106001288629,8.28,40.77,1011.55,89.79
454.2280756036001,23.44,62.52,1016.46,67.21
443.04,25.32,48.41,1008.47,72.14
488.81,3.94,39.9,1008.06,97.49
455.75,17.3,57.76,1016.26,87.74
454.82678989768453,18.2,49.39,1018.83,96.3
454.6588126631689,21.43,46.97,1013.94,61.25
479.11,11.16,40.05,1014.95,88.38
432.84,30.38,74.16,1007.44,74.77
454.2291840315267,23.36,62.52,1016.18,68.18
447.06,21.69,47.45,1007.56,77.2
454.4773368355318,23.62,49.21,1014.1,49.54
445.21,21.87,61.45,1011.13,92.22
453.77527965310645,29.25,66.51,1015.53,33.65
454.3919060024361,20.03,66.86,1013.05,64.59
454.661302886195,18.14,49.78,1002.95,100.09
441.29,24.23,56.89,1012.32,68.04
458.85,18.11,44.85,1014.48,48.94
455.89710551989185,6.57,43.65,1018.24,74.47
467.19,12.56,43.41,1016.93,81.02
461.54,13.4,41.58,1020.5,71.17
454.0508908088367,27.1,52.84,1006.28,53.85
455.4179215882131,14.28,42.74,1028.79,70.67
455.16978054152986,16.29,44.34,1019.49,59.36
453.35415748329723,31.24,71.98,1004.66,57.17
474.65,10.57,37.73,1024.36,70.29
