PE,AT,V,AP,RH
455.4978338789753,14.96,41.76,1024.07,73.17
453.8231823661809,25.18,62.96,1020.04,59.08
456.1467162820128,5.11,39.4,1012.16,92.14
446.48,20.86,57.32,1010.24,76.64
473.9,10.82,37.5,1009.23,96.62
443.67,26.27,59.44,1012.23,58.77
455.11434426594917,15.89,43.96,1014.02,75.24
478.42,9.48,44.71,1019.12,66.43
455.4353009432787,14.64,45.0,1021.78,41.25
455.53078293598026,11.74,43.56,1015.14,70.72
454.8168482481423,17.99,43.72,1008.64,75.04
454.67542467878116,20.14,46.93,1014.66,64.22
453.2988878982153,24.34,73.5,1011.31,84.15
453.75472613460863,25.71,58.59,1012.77,61.83
453.22545219927963,26.19,69.34,1009.48,87.59
454.73596855276145,21.42,43.79,1015.76,43.08
455.1260159279126,18.21,45.0,1022.86,48.84
455.8048042277333,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
455.53568789694503,13.97,38.47,1015.15,55.28
468.27,17.76,42.42,1009.09,66.26
495.24,5.41,40.07,1019.16,64.77
455.753252467472,7.76,42.28,1008.52,83.31
443.61,27.23,63.9,1014.3,47.19
453.7434039627105,27.36,48.6,1003.18,54.93
443.25,27.47,70.72,1009.97,74.62
464.16,14.6,39.31,1011.11,72.52
456.1404587849365,7.91,39.96,1023.57,88.44
456.20427179151596,5.81,35.79,1012.14,92.28
453.14747975573937,30.53,65.18,1012.69,41.85
453.9157201715366,23.87,63.94,1019.02,44.28
453.74043307755716,26.09,58.41,1013.64,64.58
440.98,29.27,66.85,1011.11,63.25
436.65,27.38,74.16,1010.08,78.61
444.26,24.81,63.94,1018.76,44.51
465.86,12.75,44.03,1007.29,89.46
453.61901772308255,24.66,63.73,1011.4,74.52
454.8378939674871,16.38,47.45,1010.08,88.86
469.02,13.91,39.35,1014.69,75.51
448.86,23.18,51.3,1012.04,78.64
454.268389689588,22.47,47.45,1007.62,76.65
455.36708459716607,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
455.4869925979843,11.82,42.86,1014.12,88.28
455.85107732236463,10.27,40.64,1020.63,84.6
454.0092569031247,22.92,63.94,1019.28,42.69
455.439107720195,16.0,37.87,1020.24,78.41
454.62088834457666,21.22,43.43,1010.96,61.07
474.6,13.46,44.71,1014.51,50.0
456.15137710529876,9.39,40.11,1029.14,77.29
452.7711776832596,31.07,73.5,1010.58,43.66
455.65108667407037,12.82,38.62,1018.71,83.8
430.12,32.57,78.92,1011.6,66.47
455.84449801761275,8.11,42.18,1014.82,93.09
471.81,13.92,39.39,1012.94,80.52
453.8922160360218,23.04,59.43,1010.23,68.99
453.468830146414,27.31,64.44,1014.65,57.27
491.49,5.91,39.33,1010.18,95.53
447.46,25.26,61.08,1013.68,71.72
453.32057262149664,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
453.27196892920534,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
455.10030461515674,13.76,45.87,1008.89,87.27
453.833363234326,25.5,58.79,1016.02,64.4
453.3819646790845,28.26,65.34,1014.56,43.4
454.11956988954313,21.39,62.96,1019.49,72.24
456.1003464489304,7.26,40.69,1020.43,90.22
478.77,10.54,34.03,1018.71,74.0
452.7054250947913,27.71,74.34,998.14,71.85
453.721119069445,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
453.189448181558,26.46,74.67,1016.65,84.44
430.57,29.34,74.34,998.58,81.55
455.54882754630466,10.32,42.28,1008.82,75.66
453.82873397721306,22.74,61.02,1009.56,79.41
455.47126845290467,13.48,39.85,1012.71,58.91
435.12,25.52,69.75,1010.36,90.06
453.89852014494767,21.58,67.25,1017.39,79.0
452.70119754956136,27.66,76.86,1001.31,69.47
453.3282120246985,26.96,69.45,1013.89,51.47
455.5324003111177,12.29,42.18,1016.53,83.13
466.6,15.86,43.02,1012.18,40.33
465.48,13.87,45.08,1024.42,81.69
453.3732780690049,24.09,73.68,1014.93,94.55
453.79031378386827,20.45,69.45,1012.53,91.81
455.47797246139396,15.07,39.3,1019.0,63.62
437.99,32.72,69.75,1009.6,49.35
454.45188186652734,18.23,58.96,1015.55,69.61
452.4457856694226,35.56,68.94,1006.56,38.75
454.53729612437587,18.36,51.43,1010.57,90.17
453.40862803709183,26.35,64.05,1009.81,81.24
453.72685811782384,25.92,60.95,1014.62,48.46
455.89827999170217,8.01,41.66,1014.49,76.72
454.7868151655915,19.63,52.72,1025.09,51.16
453.92188831778947,20.02,67.32,1012.05,76.34
455.9480792042876,10.08,40.72,1022.7,67.3
453.20919715849107,27.23,66.48,1005.23,52.38
443.86,23.37,63.77,1013.42,76.44
449.77,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
454.172370083707,23.1,51.3,1011.93,80.05
455.8523141131009,10.72,41.38,1021.6,63.77
452.84627042122713,29.46,71.94,1006.96,62.26
456.03502466178224,8.1,40.64,1020.66,89.04
453.37260147373127,27.29,62.66,1007.63,58.02
454.6132002088818,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
453.60022002752044,23.69,65.59,1010.85,88.92
471.99,13.51,40.89,1011.03,84.83
479.81,9.64,39.35,1015.1,91.76
452.9858719443097,25.65,78.92,1010.83,86.56
453.9857570602044,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
454.7380907750203,18.8,39.72,1001.24,63.8
455.0314212278004,18.28,44.71,1016.99,33.71
464.33,13.55,43.48,1016.08,67.25
444.36,22.99,46.21,1010.71,60.11
453.89254665272364,23.94,59.39,1014.32,74.55
455.75716699939466,13.74,34.03,1018.69,67.34
454.52858900620464,21.3,41.1,1001.86,42.75
453.4232055740616,27.54,66.93,1017.06,55.2
453.54060964746077,24.81,63.73,1009.34,83.61
456.0924590166477,4.97,42.85,1014.02,88.78
454.8936961068464,15.22,50.88,1014.19,100.12
454.05892598040714,23.88,54.2,1012.81,64.52
452.6241338171708,33.01,68.67,1005.2,51.41
453.18195892238884,25.98,73.18,1012.28,85.78
434.48,28.18,73.88,1005.89,75.41
454.1108215626986,21.67,60.84,1017.93,81.63
457.67,17.67,45.09,1014.26,51.92
454.2840803089197,21.37,57.76,1018.8,70.12
432.21,28.69,67.25,1017.71,53.83
455.0132102187599,16.61,43.77,1012.25,77.23
435.21,27.91,63.76,1010.27,65.67
454.414383177703,20.97,47.43,1007.64,71.18
455.6237734153038,10.8,41.66,1013.79,81.96
446.53,20.61,62.91,1013.24,79.54
453.8278515513634,25.45,57.32,1011.7,47.09
452.89635607292064,30.16,69.34,1007.67,57.69
456.38161002458264,4.99,39.04,1020.45,78.89
474.77,10.51,44.78,1012.59,85.29
435.1,33.79,69.05,1001.62,40.13
454.1621566615029,21.34,59.8,1016.92,77.06
442.7,23.4,65.06,1014.32,67.38
452.64809820901417,32.21,68.14,1003.34,62.44
455.3531314714801,14.26,42.32,1016.0,77.43
447.06,27.71,66.93,1016.85,58.77
452.27,21.95,57.76,1018.02,67.72
445.78,25.76,63.94,1018.49,42.14
438.65,23.68,68.3,1017.93,84.16
455.81090455095773,8.28,40.77,1011.55,89.79
447.19,23.44,62.52,1016.46,67.21
454.01168865729176,25.32,48.41,1008.47,72.14
456.1315538911042,3.94,39.9,1008.06,97.49
454.5516687642895,17.3,57.76,1016.26,87.74
454.7898582850043,18.2,49.39,1018.83,96.3
454.54985818706297,21.43,46.97,1013.94,61.25
455.6575970107183,11.16,40.05,1014.95,88.38
452.6744759535705,30.38,74.16,1007.44,74.77
448.37,23.36,62.52,1016.18,68.18
454.33516602277433,21.69,47.45,1007.56,77.2
454.3090854140355,23.62,49.21,1014.1,49.54
453.8992161520356,21.87,61.45,1011.13,92.22
453.29728642977256,29.25,66.51,1015.53,33.65
453.9835757163921,20.03,66.86,1013.05,64.59
451.44,18.14,49.78,1002.95,100.09
453.919695427572,24.23,56.89,1012.32,68.04
454.9536964676788,18.11,44.85,1014.48,48.94
456.0477954648385,6.57,43.65,1018.24,74.47
455.4807444536837,12.56,43.41,1016.93,81.02
461.54,13.4,41.58,1020.5,71.17
453.6961064981978,27.1,52.84,1006.28,53.85
467.22,14.28,42.74,1028.79,70.67
455.2213690079674,16.29,44.34,1019.49,59.36
426.93,31.24,71.98,1004.66,57.17
456.03481310114284,10.57,37.73,1024.36,70.29
468.97,13.8,44.21,1022.93,83.37
453.2457759856377,25.3,71.58,1010.18,87.36
454.56188797764776,18.06,50.16,1009.52,100.09
453.733127886084,25.42,59.04,1011.98,68.78
455.333564240099,15.07,40.69,1015.29,70.98
454.69260181214355,11.75,71.14,1019.36,75.68
454.4764964659448,20.23,52.05,1012.15,47.49
440.13,27.31,59.54,1006.24,71.99
433.24,28.57,69.84,1003.57,66.55
454.8255024081372,17.9,43.72,1008.64,74.73
443.29,23.83,71.37,1002.04,64.78
431.76,27.92,74.99,1005.47,75.13
454.97,17.34,44.78,1007.81,56.38
456.7,17.94,63.07,1012.42,94.35
455.9294803131156,6.4,39.9,1007.75,86.55
472.79,11.78,39.96,1011.37,82.95
454.166278686982,20.28,57.25,1010.12,88.42
443.41,21.04,54.2,1012.26,85.61
453.562186877302,25.11,67.32,1014.49,58.39
452.79207725195437,30.28,70.98,1007.51,74.28
480.25,8.14,36.24,1013.15,87.85
454.94313042601146,16.86,39.63,1004.47,83.5
494.39,6.25,40.07,1020.19,65.24
454.15736502904366,22.35,54.42,1012.46,75.01
448.71,17.98,56.85,1012.28,84.52
454.66864567141533,21.19,42.48,1013.43,80.52
450.71,20.94,44.89,1009.64,75.14
444.01,24.23,58.79,1009.8,75.75
454.4201121656027,19.18,58.2,1017.46,76.72
450.87,20.88,57.85,1012.39,85.47
453.9214610942593,23.67,63.86,1019.67,57.95
455.5106010201085,14.12,39.52,1018.41,78.32
447.28,25.23,64.63,1020.59,52.2
456.004976948697,6.54,39.33,1011.54,93.69
