concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
79.99,79.99,0.0,0.0,162.0,2.5,1040.0,676.0,28
61.89,61.89,0.0,0.0,162.0,2.5,1055.0,676.0,28
40.27,40.27,142.5,0.0,228.0,0.0,932.0,594.0,270
41.05,41.05,142.5,0.0,228.0,0.0,932.0,594.0,365
44.3,44.3,132.4,0.0,192.0,0.0,978.4,825.5,360
47.03,47.03,114.0,0.0,228.0,0.0,932.0,670.0,90
,30.510582450636456,95.0,0.0,228.0,0.0,932.0,594.0,365
36.45,36.45,95.0,0.0,228.0,0.0,932.0,594.0,28
45.85,45.85,114.0,0.0,228.0,0.0,932.0,670.0,28
39.29,39.29,0.0,0.0,228.0,0.0,932.0,594.0,28
,26.184919802793605,132.4,0.0,192.0,0.0,978.4,825.5,90
28.02,28.02,132.4,0.0,192.0,0.0,978.4,825.5,28
,13.280284781553831,47.5,0.0,228.0,0.0,932.0,594.0,270
42.33,42.33,190.0,0.0,228.0,0.0,932.0,670.0,90
,26.790745461437762,76.0,0.0,228.0,0.0,932.0,670.0,28
52.91,52.91,0.0,0.0,228.0,0.0,932.0,670.0,90
39.36,39.36,209.4,0.0,192.0,0.0,1047.0,806.9,90
,20.55911714581517,38.0,0.0,228.0,0.0,932.0,670.0,365
40.56,40.56,95.0,0.0,228.0,0.0,932.0,594.0,90
,30.83568183977728,0.0,0.0,228.0,0.0,932.0,594.0,180
,22.601896617208403,47.5,0.0,228.0,0.0,932.0,594.0,180
28.24,28.24,209.4,0.0,192.0,0.0,1047.0,806.9,28
8.06,8.06,209.4,0.0,192.0,0.0,1047.0,806.9,3
44.21,44.21,209.4,0.0,192.0,0.0,1047.0,806.9,180
52.52,52.52,0.0,0.0,228.0,0.0,932.0,670.0,365
53.3,53.3,0.0,0.0,228.0,0.0,932.0,670.0,270
,23.596948471220788,95.0,0.0,228.0,0.0,932.0,594.0,270
,37.41280232332676,38.0,0.0,228.0,0.0,932.0,670.0,180
37.43,37.43,47.5,0.0,228.0,0.0,932.0,594.0,28
,37.68960294058202,0.0,0.0,228.0,0.0,932.0,594.0,7
55.26,55.26,76.0,0.0,228.0,0.0,932.0,670.0,365
,28.5993998166967,114.0,0.0,228.0,0.0,932.0,670.0,365
41.72,41.72,132.4,0.0,192.0,0.0,978.4,825.5,180
42.13,42.13,0.0,0.0,228.0,0.0,932.0,594.0,270
53.69,53.69,190.0,0.0,228.0,0.0,932.0,670.0,365
38.41,38.41,237.5,0.0,228.0,0.0,932.0,594.0,270
30.08,30.08,237.5,0.0,228.0,0.0,932.0,594.0,28
37.72,37.72,142.5,0.0,228.0,0.0,932.0,594.0,90
42.23,42.23,0.0,0.0,228.0,0.0,932.0,594.0,90
36.25,36.25,237.5,0.0,228.0,0.0,932.0,594.0,180
,24.38215114139478,38.0,0.0,228.0,0.0,932.0,670.0,90
,13.07693666680181,47.5,0.0,228.0,0.0,932.0,594.0,365
,16.822030164940326,237.5,0.0,228.0,0.0,932.0,594.0,365
53.1,53.1,0.0,0.0,228.0,0.0,932.0,670.0,180
41.54,41.54,47.5,0.0,228.0,0.0,932.0,594.0,90
35.08,35.08,47.5,0.0,228.0,0.0,932.0,594.0,7
,39.52139263275742,0.0,0.0,192.0,0.0,1047.0,806.9,3
40.76,40.76,95.0,0.0,228.0,0.0,932.0,594.0,180
26.26,26.26,237.5,0.0,228.0,0.0,932.0,594.0,7
32.82,32.82,95.0,0.0,228.0,0.0,932.0,594.0,7
39.78,39.78,142.5,0.0,228.0,0.0,932.0,594.0,180
,25.720270787849255,190.0,0.0,228.0,0.0,932.0,670.0,180
,35.317885664107884,237.5,0.0,228.0,0.0,932.0,594.0,90
