date,OT,WEIGHTED_ILI,UNWEIGHTED_ILI,AGE_0_TO_4,AGE_5_TO_24,ILITOTAL,NUM_OF_PROVIDERS
2002/1/1 0:00,214188.52008308706,1.22262,1.16668,582,805,2060,754
2002/1/8 0:00,218882.86506638743,1.33344,1.2165,683,872,2267,785
2002/1/15 0:00,218885.38317786728,1.31929,1.13057,642,878,2176,831
2002/1/22 0:00,235155.33698746737,1.49484,1.25246,728,1045,2599,863
2002/1/29 0:00,249166.66851300542,1.47195,1.30237,823,1189,2907,909
2002/2/5 0:00,252915.44448211312,1.58094,1.40551,887,1272,3225,930
2002/2/12 0:00,248844.34962486435,1.49426,1.38437,851,1173,3097,923
2002/2/19 0:00,249125.7664622393,1.40569,1.32563,802,1166,2967,922
2002/2/26 0:00,244616.3467675295,1.6141,1.43475,834,978,2709,918
2002/3/5 0:00,243078.0,1.45967,1.25433,857,1117,3049,937
2002/3/12 0:00,248307.01595395073,1.59896,1.25757,804,1179,2957,928
2002/3/19 0:00,244273.28989376046,2.16697,1.58017,951,1404,3416,908
2002/3/26 0:00,144287.0,2.57842,1.98008,915,937,2857,865
2002/4/2 0:00,171193.0,2.38636,1.90428,1028,1019,3260,879
2002/4/9 0:00,258909.10525611773,1.73621,1.5901,1068,1296,3729,926
2002/4/16 0:00,253653.97466767445,2.06296,1.81559,1154,1798,4204,902
2002/4/23 0:00,233974.3797496796,2.58113,2.41801,1373,2998,5696,927
2002/4/30 0:00,237231.4790300374,2.93909,2.86635,1411,4064,7079,884
2002/5/7 0:00,245751.0,3.22539,3.16662,1606,4447,7782,889
2002/5/14 0:00,239740.76508284028,3.06982,3.0155,1568,4224,7649,903
2002/5/21 0:00,234464.53294313184,3.20044,2.9978,1694,3689,7228,871
2002/5/28 0:00,224386.10072914977,2.44888,2.31957,1336,2583,5606,857
2002/6/4 0:00,218159.7862965128,2.1344,1.94707,1015,2103,4450,839
2002/6/11 0:00,240069.89632424602,1.99866,1.72985,880,1669,3810,835
2002/6/18 0:00,235789.7844888516,1.93849,1.51837,737,1321,2987,795
2002/6/25 0:00,216770.10997217707,1.41293,1.22616,624,1016,2439,775
2002/7/2 0:00,208693.70095022887,1.23472,1.05433,506,846,2028,741
2002/7/9 0:00,209755.64204418202,1.20005,1.07108,569,799,2082,735
2002/7/16 0:00,177577.0,0.910135,0.82612,440,539,1467,669
2002/7/23 0:00,176111.0,0.932265,0.820505,429,508,1445,682
2002/7/30 0:00,177350.71893506256,0.692175,0.630846,275,444,1075,655
2002/8/6 0:00,147131.1006956304,0.669406,0.63935,215,471,1005,613
2002/8/13 0:00,109105.3684045826,0.727705,0.586609,248,283,836,547
2002/8/20 0:00,100784.96500632983,0.717701,0.773024,264,262,740,406
2002/8/27 0:00,89042.12879040066,0.789394,0.790743,213,205,641,393
2002/9/3 0:00,79090.0,0.722129,0.711847,201,195,563,344
2002/9/10 0:00,78023.0,0.591326,0.794637,198,187,620,341
2002/9/17 0:00,70423.26396588802,0.52307,0.586604,139,123,423,322
2002/9/24 0:00,70069.76599770873,0.450236,0.615982,122,124,441,322
2002/10/1 0:00,64699.0,0.397421,0.491507,109,91,318,310
2002/10/8 0:00,69978.91697995177,0.448002,0.604341,137,141,441,308
2002/10/15 0:00,67429.12409927954,0.474767,0.524478,98,98,365,301
2002/10/22 0:00,69532.84662712854,0.453251,0.590692,112,139,420,302
2002/10/29 0:00,67634.45896806996,0.352158,0.505135,100,120,361,290
2002/11/5 0:00,70394.78794264598,0.525322,0.634271,136,125,443,295
2002/11/12 0:00,69935.37951301195,0.492991,0.610118,120,131,421,283
2002/11/19 0:00,70402.8272997687,0.542728,0.641227,159,144,450,277
2002/11/26 0:00,70000.0,0.490347,0.661429,166,155,463,276
2002/12/3 0:00,72594.14732087906,0.735914,0.792681,177,182,519,271
2002/12/10 0:00,70801.49460207103,0.581771,0.639059,145,184,475,267
2002/12/17 0:00,70983.00458789458,0.654162,0.636732,136,183,461,264
2002/12/24 0:00,71273.0,0.749504,0.747829,135,221,533,268
2002/12/31 0:00,255607.40954727857,0.884021,0.960873,808,881,2442,830
2003/1/7 0:00,269404.990828335,1.02773,1.04325,913,1132,2932,931
2003/1/14 0:00,310853.49792065064,1.28296,1.0545,878,1147,3031,974
2003/1/21 0:00,322576.68182762933,1.32661,1.11231,1006,1369,3475,1007
