SSPL,f,alpha,c,U_infinity,delta
128.32658869736187,800,0.0,0.3048,71.3,0.00266337
127.66637390501675,1000,0.0,0.3048,71.3,0.00266337
125.951,1250,0.0,0.3048,71.3,0.00266337
126.2202412596082,1600,0.0,0.3048,71.3,0.00266337
125.50469896213464,2000,0.0,0.3048,71.3,0.00266337
124.68473298920436,2500,0.0,0.3048,71.3,0.00266337
123.64644116600667,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
113.57353207266189,10000,0.0,0.3048,71.3,0.00266337
109.79964677896899,12500,0.0,0.3048,71.3,0.00266337
109.61605978354376,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
126.9323974457077,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
126.64244095053047,1000,0.0,0.3048,55.5,0.00283081
126.43511298966743,1250,0.0,0.3048,55.5,0.00283081
125.99661550878903,1600,0.0,0.3048,55.5,0.00283081
126.616,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
122.41239915928344,4000,0.0,0.3048,55.5,0.00283081
121.077548309983,5000,0.0,0.3048,55.5,0.00283081
118.86510269244897,6300,0.0,0.3048,55.5,0.00283081
115.46542549988378,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
109.61707995102829,12500,0.0,0.3048,55.5,0.00283081
128.06776949097986,200,0.0,0.3048,39.6,0.00310138
128.06885257075567,250,0.0,0.3048,39.6,0.00310138
127.82285733422779,315,0.0,0.3048,39.6,0.00310138
127.82232583078606,400,0.0,0.3048,39.6,0.00310138
127.82171738462414,500,0.0,0.3048,39.6,0.00310138
128.629,630,0.0,0.3048,39.6,0.00310138
129.099,800,0.0,0.3048,39.6,0.00310138
