SSPL,f,alpha,c,U_infinity,delta
126.201,800,0.0,0.3048,71.3,0.00266337
1280.0,1000,0.0,0.3048,71.3,0.00266337
1377.0,1250,0.0,0.3048,71.3,0.00266337
1455.0,1600,0.0,0.3048,71.3,0.00266337
127.461,2000,0.0,0.3048,71.3,0.00266337
1282.0,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
1369.0,10000,0.0,0.3048,71.3,0.00266337
913.0,12500,0.0,0.3048,71.3,0.00266337
1021.0,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
127.696,630,0.0,0.3048,55.5,0.00283081
1425.0,800,0.0,0.3048,55.5,0.00283081
1511.0,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
1736.0,1600,0.0,0.3048,55.5,0.00283081
1313.0,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
1478.0,4000,0.0,0.3048,55.5,0.00283081
991.0,5000,0.0,0.3048,55.5,0.00283081
1485.0,6300,0.0,0.3048,55.5,0.00283081
897.0,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
1365.0,12500,0.0,0.3048,55.5,0.00283081
118.129,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
1451.0,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
126.959,500,0.0,0.3048,39.6,0.00310138
1319.0,630,0.0,0.3048,39.6,0.00310138
1316.0,800,0.0,0.3048,39.6,0.00310138
127.899,1000,0.0,0.3048,39.6,0.00310138
125.499,1250,0.0,0.3048,39.6,0.00310138
1463.0,1600,0.0,0.3048,39.6,0.00310138
1268.0,2000,0.0,0.3048,39.6,0.00310138
1295.0,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
119.229,4000,0.0,0.3048,39.6,0.00310138
1490.0,5000,0.0,0.3048,39.6,0.00310138
1414.0,6300,0.0,0.3048,39.6,0.00310138
1416.0,8000,0.0,0.3048,39.6,0.00310138
112.139,10000,0.0,0.3048,39.6,0.00310138
109.619,12500,0.0,0.3048,39.6,0.00310138
1155.0,200,0.0,0.3048,31.7,0.00331266
1329.0,250,0.0,0.3048,31.7,0.00331266
1243.0,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
127.315,500,0.0,0.3048,31.7,0.00331266
1222.0,630,0.0,0.3048,31.7,0.00331266
1540.0,800,0.0,0.3048,31.7,0.00331266
1356.0,1000,0.0,0.3048,31.7,0.00331266
124.355,1250,0.0,0.3048,31.7,0.00331266
1133.0,1600,0.0,0.3048,31.7,0.00331266
122.375,2000,0.0,0.3048,31.7,0.00331266
120.755,2500,0.0,0.3048,31.7,0.00331266
1098.0,3150,0.0,0.3048,31.7,0.00331266
118.145,4000,0.0,0.3048,31.7,0.00331266
1114.0,5000,0.0,0.3048,31.7,0.00331266
1409.0,6300,0.0,0.3048,31.7,0.00331266
110.515,8000,0.0,0.3048,31.7,0.00331266
108.265,10000,0.0,0.3048,31.7,0.00331266
1050.0,800,1.5,0.3048,71.3,0.00336729
125.992,1000,1.5,0.3048,71.3,0.00336729
1187.0,1250,1.5,0.3048,71.3,0.00336729
1319.0,1600,1.5,0.3048,71.3,0.00336729
1465.0,2000,1.5,0.3048,71.3,0.00336729
124.512,2500,1.5,0.3048,71.3,0.00336729
1449.0,3150,1.5,0.3048,71.3,0.00336729
121.762,4000,1.5,0.3048,71.3,0.00336729
119.632,5000,1.5,0.3048,71.3,0.00336729
1360.0,6300,1.5,0.3048,71.3,0.00336729
994.0,8000,1.5,0.3048,71.3,0.00336729
1502.0,10000,1.5,0.3048,71.3,0.00336729
109.222,12500,1.5,0.3048,71.3,0.00336729
106.582,16000,1.5,0.3048,71.3,0.00336729
1200.0,315,1.5,0.3048,39.6,0.00392107
1153.0,400,1.5,0.3048,39.6,0.00392107
1166.0,500,1.5,0.3048,39.6,0.00392107
1184.0,630,1.5,0.3048,39.6,0.00392107
128.831,800,1.5,0.3048,39.6,0.00392107
127.581,1000,1.5,0.3048,39.6,0.00392107
125.211,1250,1.5,0.3048,39.6,0.00392107
1334.0,1600,1.5,0.3048,39.6,0.00392107
122.101,2000,1.5,0.3048,39.6,0.00392107
1422.0,2500,1.5,0.3048,39.6,0.00392107
1597.0,3150,1.5,0.3048,39.6,0.00392107
117.741,4000,1.5,0.3048,39.6,0.00392107
116.241,5000,1.5,0.3048,39.6,0.00392107
1412.0,6300,1.5,0.3048,39.6,0.00392107
1545.0,8000,1.5,0.3048,39.6,0.00392107
1625.0,10000,1.5,0.3048,39.6,0.00392107
106.111,12500,1.5,0.3048,39.6,0.00392107
127.564,400,3.0,0.3048,71.3,0.00425727
1374.0,500,3.0,0.3048,71.3,0.00425727
1547.0,630,3.0,0.3048,71.3,0.00425727
796.0,800,3.0,0.3048,71.3,0.00425727
129.004,1000,3.0,0.3048,71.3,0.00425727
1511.0,1250,3.0,0.3048,71.3,0.00425727
1314.0,1600,3.0,0.3048,71.3,0.00425727
125.524,2000,3.0,0.3048,71.3,0.00425727
124.024,2500,3.0,0.3048,71.3,0.00425727
121.514,3150,3.0,0.3048,71.3,0.00425727
1180.0,4000,3.0,0.3048,71.3,0.00425727
874.0,5000,3.0,0.3048,71.3,0.00425727
116.134,6300,3.0,0.3048,71.3,0.00425727
1122.0,8000,3.0,0.3048,71.3,0.00425727
1401.0,10000,3.0,0.3048,71.3,0.00425727
1402.0,400,3.0,0.3048,55.5,0.00452492
1409.0,500,3.0,0.3048,55.5,0.00452492
1542.0,630,3.0,0.3048,55.5,0.00452492
1220.0,800,3.0,0.3048,55.5,0.00452492
129.329,1000,3.0,0.3048,55.5,0.00452492
127.329,1250,3.0,0.3048,55.5,0.00452492
1370.0,1600,3.0,0.3048,55.5,0.00452492
1265.0,2000,3.0,0.3048,55.5,0.00452492
122.439,2500,3.0,0.3048,55.5,0.00452492
1328.0,3150,3.0,0.3048,55.5,0.00452492
1173.0,4000,3.0,0.3048,55.5,0.00452492
1220.0,5000,3.0,0.3048,55.5,0.00452492
1006.0,6300,3.0,0.3048,55.5,0.00452492
113.799,8000,3.0,0.3048,55.5,0.00452492
1439.0,10000,3.0,0.3048,55.5,0.00452492
1271.0,315,3.0,0.3048,39.6,0.00495741
125.472,400,3.0,0.3048,39.6,0.00495741
