PE,AT,V,AP,RH
468.52859999999964,14.96,41.76,1024.07,73.17
442.89020000000005,25.18,62.96,1020.04,59.08
482.7490000000001,5.11,39.4,1012.16,92.14
450.26040000000006,20.86,57.32,1010.24,76.64
472.76320000000015,10.82,37.5,1009.23,96.62
439.54580000000004,26.27,59.44,1012.23,58.77
461.5418000000001,15.89,43.96,1014.02,75.24
479.8452,9.48,44.71,1019.12,66.43
471.14660000000003,14.64,45.0,1021.78,41.25
474.29900000000004,11.74,43.56,1015.14,70.72
453.02,17.99,43.72,1008.64,75.04
455.1998,20.14,46.93,1014.66,64.22
438.6804000000001,24.34,73.5,1011.31,84.15
440.5094,25.71,58.59,1012.77,61.83
438.05999999999995,26.19,69.34,1009.48,87.59
457.00199999999995,21.42,43.79,1015.76,43.08
462.9044,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
467.81959999999987,14.45,52.75,1023.97,63.59
471.57059999999996,13.97,38.47,1015.15,55.28
459.9012000000002,17.76,42.42,1009.09,66.26
482.16,5.41,40.07,1019.16,64.77
479.90039999999993,7.76,42.28,1008.52,83.31
438.9916000000002,27.23,63.9,1014.3,47.19
439.7725999999999,27.36,48.6,1003.18,54.93
437.6816000000001,27.47,70.72,1009.97,74.62
468.61319999999995,14.6,39.31,1011.11,72.52
482.94419999999974,7.91,39.96,1023.57,88.44
484.6644,5.81,35.79,1012.14,92.28
437.5151999999999,30.53,65.18,1012.69,41.85
447.4356,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
436.338,29.27,66.85,1011.11,63.25
436.09,27.38,74.16,1010.08,78.61
445.4254000000001,24.81,63.94,1018.76,44.51
468.3973999999999,12.75,44.03,1007.29,89.46
439.2802000000001,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
469.17659999999984,13.91,39.35,1014.69,75.51
447.3880000000001,23.18,51.3,1012.04,78.64
451.1970000000003,22.47,47.45,1007.62,76.65
468.8461999999998,13.39,44.85,1017.24,80.44
480.9663999999999,9.28,41.54,1018.33,79.89
471.4709999999999,11.82,42.86,1014.12,88.28
478.4812000000001,10.27,40.64,1020.63,84.6
450.11900000000026,22.92,63.94,1019.28,42.69
466.8225999999998,16.0,37.87,1020.24,78.41
453.8465999999999,21.22,43.43,1010.96,61.07
471.4977999999999,13.46,44.71,1014.51,50.0
481.09759999999994,9.39,40.11,1029.14,77.29
434.10860000000014,31.07,73.5,1010.58,43.66
471.4608,12.82,38.62,1018.71,83.8
