PE,AT,V,AP,RH
467.7889999999999,14.96,41.76,1024.07,73.17
444.37,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
446.48,20.86,57.32,1010.24,76.64
472.98280000000005,10.82,37.5,1009.23,96.62
438.59600000000006,26.27,59.44,1012.23,58.77
462.5754,15.89,43.96,1014.02,75.24
481.75019999999984,9.48,44.71,1019.12,66.43
475.98,14.64,45.0,1021.78,41.25
471.9199999999999,11.74,43.56,1015.14,70.72
457.71559999999977,17.99,43.72,1008.64,75.04
453.99,20.14,46.93,1014.66,64.22
438.3621999999999,24.34,73.5,1011.31,84.15
451.28,25.71,58.59,1012.77,61.83
433.99,26.19,69.34,1009.48,87.59
459.18839999999994,21.42,43.79,1015.76,43.08
463.6644,18.21,45.0,1022.86,48.84
477.12159999999994,11.04,41.74,1022.6,77.51
466.5045999999999,14.45,52.75,1023.97,63.59
473.81019999999984,13.97,38.47,1015.15,55.28
463.1544000000001,17.76,42.42,1009.09,66.26
490.1053999999998,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
439.61120000000017,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
434.8571999999999,27.47,70.72,1009.97,74.62
464.16,14.6,39.31,1011.11,72.52
480.55519999999996,7.91,39.96,1023.57,88.44
484.9854,5.81,35.79,1012.14,92.28
434.7924,30.53,65.18,1012.69,41.85
445.11,23.87,63.94,1019.02,44.28
440.21439999999996,26.09,58.41,1013.64,64.58
440.98,29.27,66.85,1011.11,63.25
436.65,27.38,74.16,1010.08,78.61
445.8657999999999,24.81,63.94,1018.76,44.51
465.86,12.75,44.03,1007.29,89.46
444.37,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
465.8914000000001,13.91,39.35,1014.69,75.51
446.6689999999999,23.18,51.3,1012.04,78.64
447.14,22.47,47.45,1007.62,76.65
469.18,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
476.7,11.82,42.86,1014.12,88.28
476.64260000000024,10.27,40.64,1020.63,84.6
449.2878,22.92,63.94,1019.28,42.69
461.33,16.0,37.87,1020.24,78.41
455.4828000000001,21.22,43.43,1010.96,61.07
474.6,13.46,44.71,1014.51,50.0
479.6514000000001,9.39,40.11,1029.14,77.29
433.04319999999984,31.07,73.5,1010.58,43.66
470.66259999999994,12.82,38.62,1018.71,83.8
430.12,32.57,78.92,1011.6,66.47
473.62,8.11,42.18,1014.82,93.09
471.81,13.92,39.39,1012.94,80.52
446.3509999999999,23.04,59.43,1010.23,68.99
438.4792,27.31,64.44,1014.65,57.27
484.6608,5.91,39.33,1010.18,95.53
440.7903999999998,25.26,61.08,1013.68,71.72
437.0363999999999,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
446.22,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
463.5,13.76,45.87,1008.89,87.27
442.7541999999999,25.5,58.79,1016.02,64.4
437.8816000000001,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
480.48700000000014,7.26,40.69,1020.43,90.22
478.4445999999999,10.54,34.03,1018.71,74.0
433.3634000000001,27.71,74.34,998.14,71.85
440.3434,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
435.3566000000001,26.46,74.67,1016.65,84.44
431.46939999999995,29.34,74.34,998.58,81.55
481.09,10.32,42.28,1008.82,75.66
445.08220000000017,22.74,61.02,1009.56,79.41
473.4576,13.48,39.85,1012.71,58.91
435.5490000000001,25.52,69.75,1010.36,90.06
446.3668,21.58,67.25,1017.39,79.0
433.32320000000016,27.66,76.86,1001.31,69.47
439.1031999999999,26.96,69.45,1013.89,51.47
470.8269999999998,12.29,42.18,1016.53,83.13
469.06960000000004,15.86,43.02,1012.18,40.33
466.5978,13.87,45.08,1024.42,81.69
437.38739999999996,24.09,73.68,1014.93,94.55
446.5678,20.45,69.45,1012.53,91.81
464.7,15.07,39.3,1019.0,63.62
431.26679999999993,32.72,69.75,1009.6,49.35
459.12,18.23,58.96,1015.55,69.61
429.69,35.56,68.94,1006.56,38.75
459.8,18.36,51.43,1010.57,90.17
433.63,26.35,64.05,1009.81,81.24
444.00480000000005,25.92,60.95,1014.62,48.46
480.9652000000001,8.01,41.66,1014.49,76.72
457.63039999999984,19.63,52.72,1025.09,51.16
447.81579999999985,20.02,67.32,1012.05,76.34
478.88699999999994,10.08,40.72,1022.7,67.3
437.75840000000005,27.23,66.48,1005.23,52.38
442.6518,23.37,63.77,1013.42,76.44
449.77,18.74,59.21,1018.3,91.55
468.1514000000001,14.81,43.69,1017.19,71.9
452.17,23.1,51.3,1011.93,80.05
478.21200000000005,10.72,41.38,1021.6,63.77
428.54,29.46,71.94,1006.96,62.26
482.8309999999999,8.1,40.64,1020.66,89.04
439.58,27.29,62.66,1007.63,58.02
457.1626,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
440.96759999999995,23.69,65.59,1010.85,88.92
471.99,13.51,40.89,1011.03,84.83
479.81,9.64,39.35,1015.1,91.76
433.844,25.65,78.92,1010.83,86.56
446.58,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
459.5838,18.8,39.72,1001.24,63.8
465.473,18.28,44.71,1016.99,33.71
464.33,13.55,43.48,1016.08,67.25
450.51160000000004,22.99,46.21,1010.71,60.11
438.64,23.94,59.39,1014.32,74.55
473.4848,13.74,34.03,1018.69,67.34
458.11999999999995,21.3,41.1,1001.86,42.75
450.22,27.54,66.93,1017.06,55.2
439.0765999999998,24.81,63.73,1009.34,83.61
485.55820000000017,4.97,42.85,1014.02,88.78
460.44,15.22,50.88,1014.19,100.12
446.95259999999996,23.88,54.2,1012.81,64.52
431.5457999999999,33.01,68.67,1005.2,51.41
439.73,25.98,73.18,1012.28,85.78
434.48,28.18,73.88,1005.89,75.41
447.173,21.67,60.84,1017.93,81.63
457.67,17.67,45.09,1014.26,51.92
449.25499999999994,21.37,57.76,1018.8,70.12
432.21,28.69,67.25,1017.71,53.83
462.4923999999999,16.61,43.77,1012.25,77.23
438.3122,27.91,63.76,1010.27,65.67
448.22,20.97,47.43,1007.64,71.18
474.39479999999986,10.8,41.66,1013.79,81.96
446.53,20.61,62.91,1013.24,79.54
444.76880000000006,25.45,57.32,1011.7,47.09
432.5407999999999,30.16,69.34,1007.67,57.69
490.9568,4.99,39.04,1020.45,78.89
473.68839999999983,10.51,44.78,1012.59,85.29
431.6913999999997,33.79,69.05,1001.62,40.13
446.7794,21.34,59.8,1016.92,77.06
442.7,23.4,65.06,1014.32,67.38
426.56,32.21,68.14,1003.34,62.44
468.1086000000001,14.26,42.32,1016.0,77.43
447.06,27.71,66.93,1016.85,58.77
446.8072000000001,21.95,57.76,1018.02,67.72
443.96639999999985,25.76,63.94,1018.49,42.14
441.7493999999998,23.68,68.3,1017.93,84.16
478.182,8.28,40.77,1011.55,89.79
447.19,23.44,62.52,1016.46,67.21
443.48620000000005,25.32,48.41,1008.47,72.14
488.81,3.94,39.9,1008.06,97.49
455.75,17.3,57.76,1016.26,87.74
455.86,18.2,49.39,1018.83,96.3
457.68,21.43,46.97,1013.94,61.25
479.11,11.16,40.05,1014.95,88.38
432.7611999999998,30.38,74.16,1007.44,74.77
448.37,23.36,62.52,1016.18,68.18
450.4571999999999,21.69,47.45,1007.56,77.2
450.37100000000015,23.62,49.21,1014.1,49.54
445.0264000000001,21.87,61.45,1011.13,92.22
441.7,29.25,66.51,1015.53,33.65
450.93,20.03,66.86,1013.05,64.59
451.44,18.14,49.78,1002.95,100.09
444.84899999999993,24.23,56.89,1012.32,68.04
463.65380000000005,18.11,44.85,1014.48,48.94
484.10979999999995,6.57,43.65,1018.24,74.47
469.88400000000007,12.56,43.41,1016.93,81.02
471.0538,13.4,41.58,1020.5,71.17
439.08,27.1,52.84,1006.28,53.85
466.39220000000006,14.28,42.74,1028.79,70.67
465.0494000000002,16.29,44.34,1019.49,59.36
431.38059999999973,31.24,71.98,1004.66,57.17
478.29419999999993,10.57,37.73,1024.36,70.29
466.47159999999997,13.8,44.21,1022.93,83.37
433.97,25.3,71.58,1010.18,87.36
454.29720000000003,18.06,50.16,1009.52,100.09
444.51,25.42,59.04,1011.98,68.78
467.21819999999985,15.07,40.69,1015.29,70.98
466.56,11.75,71.14,1019.36,75.68
455.91880000000003,20.23,52.05,1012.15,47.49
436.4266000000001,27.31,59.54,1006.24,71.99
435.63039999999984,28.57,69.84,1003.57,66.55
452.55,17.9,43.72,1008.64,74.73
443.29,23.83,71.37,1002.04,64.78
433.18600000000004,27.92,74.99,1005.47,75.13
463.0836,17.34,44.78,1007.81,56.38
450.49500000000006,17.94,63.07,1012.42,94.35
486.03,6.4,39.9,1007.75,86.55
472.2534000000001,11.78,39.96,1011.37,82.95
448.556,20.28,57.25,1010.12,88.42
443.41,21.04,54.2,1012.26,85.61
441.93,25.11,67.32,1014.49,58.39
432.64,30.28,70.98,1007.51,74.28
481.49320000000006,8.14,36.24,1013.15,87.85
466.68,16.86,39.63,1004.47,83.5
488.5976000000002,6.25,40.07,1020.19,65.24
454.72,22.35,54.42,1012.46,75.01
448.71,17.98,56.85,1012.28,84.52
469.76,21.19,42.48,1013.43,80.52
450.71,20.94,44.89,1009.64,75.14
442.05479999999994,24.23,58.79,1009.8,75.75
453.2,19.18,58.2,1017.46,76.72
447.20439999999996,20.88,57.85,1012.39,85.47
441.73,23.67,63.86,1019.67,57.95
465.09,14.12,39.52,1018.41,78.32
447.28,25.23,64.63,1020.59,52.2
491.16,6.54,39.33,1011.54,93.69
450.98,20.08,62.52,1017.99,75.74
443.45179999999993,24.67,63.56,1013.75,67.56
433.9821999999999,27.82,79.74,1008.37,69.46
460.84,15.55,42.03,1017.41,74.58
442.56,24.26,69.51,1013.43,53.23
467.3,13.45,41.49,1020.19,88.72
479.13,11.06,40.64,1021.47,96.16
441.15,24.91,52.3,1008.72,68.26
445.52,22.39,59.04,1011.78,86.39
475.4,11.95,40.69,1015.62,85.34
468.0887999999998,14.85,40.69,1014.91,72.64
463.57,10.11,41.62,1017.17,97.82
439.5938,23.67,68.67,1006.71,77.22
462.25040000000007,16.14,44.21,1020.36,80.59
469.5816000000001,15.11,43.13,1014.99,46.91
444.04,24.14,59.87,1018.47,57.76
435.9801999999999,30.08,67.25,1017.6,53.09
463.7296000000001,14.77,44.9,1020.5,84.31
433.55079999999987,27.6,69.34,1009.63,71.58
464.71079999999995,13.89,44.84,1023.66,92.97
435.4136000000001,26.85,75.6,1017.43,74.55
473.59,12.41,40.96,1023.36,78.96
474.81,13.08,41.74,1020.75,64.44
454.75,18.93,44.06,1017.58,68.23
452.67659999999995,20.5,49.69,1009.6,70.81
435.83,30.72,69.13,1009.94,61.66
484.5503999999999,7.55,39.22,1014.53,77.76
466.66,13.49,44.47,1030.46,69.49
462.59,15.62,40.12,1013.03,96.26
443.9408000000001,24.8,64.63,1020.69,55.74
462.73,10.03,41.62,1014.55,95.61
443.4042000000001,22.43,63.21,1012.06,84.75
466.91240000000005,14.95,39.31,1009.15,75.3
441.7456,24.78,58.46,1016.82,67.5
446.06560000000013,23.2,48.41,1008.64,80.92
468.2592000000002,14.01,39.0,1016.73,79.23
453.84,19.4,64.63,1020.38,81.1
437.3669999999999,30.15,67.32,1013.83,32.8
480.0637999999999,6.91,36.08,1021.82,84.31
440.43,29.04,60.07,1015.42,46.15
446.82,26.02,63.07,1010.94,53.96
489.2718,5.89,39.48,1005.11,59.83
437.76,26.52,71.64,1008.27,75.3
438.91,28.53,68.08,1013.27,42.53
463.4119999999999,16.59,39.54,1007.97,70.58
442.19,22.95,67.79,1009.89,91.69
448.30620000000005,23.96,47.43,1008.38,63.55
457.15,17.48,44.2,1018.89,61.51
484.3097999999999,6.69,43.65,1020.14,69.55
472.7336000000001,10.25,41.26,1007.44,98.08
428.89,28.87,72.58,1008.69,79.34
472.7,12.04,40.23,1018.07,81.28
445.6,22.58,52.3,1009.04,78.99
464.78,15.12,52.05,1014.63,80.38
444.6476,25.48,58.95,1017.02,51.16
434.0442,27.87,70.79,1003.96,72.17
439.69460000000004,23.72,70.47,1010.65,75.39
438.28,25.0,59.43,1007.84,68.91
476.29,8.42,40.64,1022.35,96.38
447.3742,22.46,58.49,1011.5,70.54
438.99,29.92,57.19,1008.62,45.8
471.8,11.68,39.22,1017.9,57.95
471.81,14.04,42.44,1012.74,81.89
452.5257999999998,19.86,59.14,1016.12,69.32
441.6080000000001,25.99,68.08,1013.13,59.14
443.0224,23.42,58.79,1009.74,81.54
477.62,10.6,40.22,1011.37,85.81
446.76,20.97,61.87,1011.45,65.41
472.52,14.14,39.82,1012.46,81.15
471.58,8.56,40.71,1021.27,95.87
440.85,24.86,72.39,1001.15,90.24
431.37,29.0,77.54,1011.33,75.13
433.6986,27.59,71.97,1008.64,88.22
476.5986000000003,10.45,40.71,1015.68,81.48
478.74459999999993,8.51,40.78,1023.51,89.84
436.147,29.82,66.51,1010.98,43.57
447.0636,22.56,62.26,1012.11,63.16
473.71,11.38,39.22,1018.62,57.14
452.66,20.25,57.76,1016.28,77.76
443.4132000000001,22.42,59.43,1007.12,90.56
467.42,14.85,38.91,1014.48,60.98
444.14,25.62,58.82,1010.02,70.31
457.17,19.85,56.53,1020.57,74.05
467.87,13.67,54.3,1015.92,75.42
438.1266000000001,24.39,70.72,1009.78,82.25
462.3034,16.07,44.58,1019.52,67.95
468.7671999999997,11.6,39.1,1009.81,100.09
431.33,31.38,70.83,1010.35,47.28
431.46780000000007,29.91,76.86,998.59,72.41
451.29920000000004,19.67,59.39,1014.07,77.67
443.87,27.18,64.79,1016.27,63.7
448.2146,21.39,52.3,1009.2,79.77
472.98140000000006,10.45,41.01,1020.57,93.84
447.86,19.46,56.89,1014.02,84.95
444.8458000000001,23.55,62.96,1020.16,70.16
