PE,AT,V,AP,RH
466.50820000000016,14.96,41.76,1024.07,73.17
442.1880000000003,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
449.648,20.86,57.32,1010.24,76.64
472.7044,10.82,37.5,1009.23,96.62
439.3808000000001,26.27,59.44,1012.23,58.77
463.37679999999995,15.89,43.96,1014.02,75.24
478.7036000000002,9.48,44.71,1019.12,66.43
473.14360000000016,14.64,45.0,1021.78,41.25
474.727,11.74,43.56,1015.14,70.72
457.69820000000016,17.99,43.72,1008.64,75.04
455.8339999999999,20.14,46.93,1014.66,64.22
438.75440000000003,24.34,73.5,1011.31,84.15
441.02359999999993,25.71,58.59,1012.77,61.83
432.9941999999999,26.19,69.34,1009.48,87.59
456.6218000000003,21.42,43.79,1015.76,43.08
462.50139999999993,18.21,45.0,1022.86,48.84
476.3064,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
459.6916000000001,17.76,42.42,1009.09,66.26
478.8673999999999,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
439.0206000000003,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
433.52160000000003,27.47,70.72,1009.97,74.62
466.3646,14.6,39.31,1011.11,72.52
479.4595999999999,7.91,39.96,1023.57,88.44
478.5496000000001,5.81,35.79,1012.14,92.28
437.89,30.53,65.18,1012.69,41.85
447.7921999999999,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
433.5186,29.27,66.85,1011.11,63.25
432.69320000000016,27.38,74.16,1010.08,78.61
445.3562000000001,24.81,63.94,1018.76,44.51
465.4102000000001,12.75,44.03,1007.29,89.46
439.8547999999999,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
468.0476000000002,13.91,39.35,1014.69,75.51
446.8921999999998,23.18,51.3,1012.04,78.64
448.0128000000001,22.47,47.45,1007.62,76.65
466.12560000000013,13.39,44.85,1017.24,80.44
480.1186000000001,9.28,41.54,1018.33,79.89
469.3286000000003,11.82,42.86,1014.12,88.28
475.27200000000005,10.27,40.64,1020.63,84.6
449.7112,22.92,63.94,1019.28,42.69
462.27459999999985,16.0,37.87,1020.24,78.41
452.06439999999986,21.22,43.43,1010.96,61.07
474.4148000000001,13.46,44.71,1014.51,50.0
473.05,9.39,40.11,1029.14,77.29
432.06,31.07,73.5,1010.58,43.66
467.41,12.82,38.62,1018.71,83.8
433.06860000000006,32.57,78.92,1011.6,66.47
478.8386,8.11,42.18,1014.82,93.09
467.3540000000001,13.92,39.39,1012.94,80.52
