PE,AT,V,AP,RH
466.84439999999995,14.96,41.76,1024.07,73.17
444.37,25.18,62.96,1020.04,59.08
485.14259999999996,5.11,39.4,1012.16,92.14
446.48,20.86,57.32,1010.24,76.64
473.3126,10.82,37.5,1009.23,96.62
440.1214,26.27,59.44,1012.23,58.77
467.35,15.89,43.96,1014.02,75.24
478.42,9.48,44.71,1019.12,66.43
471.599,14.64,45.0,1021.78,41.25
477.5,11.74,43.56,1015.14,70.72
453.02,17.99,43.72,1008.64,75.04
453.99,20.14,46.93,1014.66,64.22
440.29,24.34,73.5,1011.31,84.15
442.6676,25.71,58.59,1012.77,61.83
435.3696000000002,26.19,69.34,1009.48,87.59
457.6135999999999,21.42,43.79,1015.76,43.08
467.54,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
468.27,17.76,42.42,1009.09,66.26
495.24,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
443.61,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
436.62139999999994,27.47,70.72,1009.97,74.62
466.0886000000001,14.6,39.31,1011.11,72.52
475.52,7.91,39.96,1023.57,88.44
484.66459999999984,5.81,35.79,1012.14,92.28
437.89,30.53,65.18,1012.69,41.85
445.11,23.87,63.94,1019.02,44.28
440.78899999999993,26.09,58.41,1013.64,64.58
440.98,29.27,66.85,1011.11,63.25
432.81760000000014,27.38,74.16,1010.08,78.61
444.26,24.81,63.94,1018.76,44.51
465.86,12.75,44.03,1007.29,89.46
444.37,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
468.4472000000002,13.91,39.35,1014.69,75.51
448.86,23.18,51.3,1012.04,78.64
447.14,22.47,47.45,1007.62,76.65
469.18,13.39,44.85,1017.24,80.44
482.8,9.28,41.54,1018.33,79.89
470.3155999999999,11.82,42.86,1014.12,88.28
474.99,10.27,40.64,1020.63,84.6
444.22,22.92,63.94,1019.28,42.69
461.33,16.0,37.87,1020.24,78.41
448.06,21.22,43.43,1010.96,61.07
473.0565999999999,13.46,44.71,1014.51,50.0
473.05,9.39,40.11,1029.14,77.29
432.06,31.07,73.5,1010.58,43.66
470.9631999999999,12.82,38.62,1018.71,83.8
432.2213999999998,32.57,78.92,1011.6,66.47
473.62,8.11,42.18,1014.82,93.09
465.941,13.92,39.39,1012.94,80.52
445.05099999999993,23.04,59.43,1010.23,68.99
442.77,27.31,64.44,1014.65,57.27
483.555,5.91,39.33,1010.18,95.53
440.33119999999997,25.26,61.08,1013.68,71.72
446.11,27.97,58.84,1002.25,57.88
441.36880000000014,26.08,52.3,1007.03,63.34
446.22,29.01,65.71,1013.61,48.07
471.49,12.18,40.1,1016.67,91.87
463.5,13.76,45.87,1008.89,87.27
440.01,25.5,58.79,1016.02,64.4
441.03,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
474.91,7.26,40.69,1020.43,90.22
478.77,10.54,34.03,1018.71,74.0
434.2,27.71,74.34,998.14,71.85
437.91,23.11,68.3,1017.83,86.62
480.81359999999984,7.51,41.01,1024.61,97.41
431.65,26.46,74.67,1016.65,84.44
430.57,29.34,74.34,998.58,81.55
481.09,10.32,42.28,1008.82,75.66
445.56,22.74,61.02,1009.56,79.41
475.74,13.48,39.85,1012.71,58.91
435.12,25.52,69.75,1010.36,90.06
446.15,21.58,67.25,1017.39,79.0
433.6151999999999,27.66,76.86,1001.31,69.47
436.69,26.96,69.45,1013.89,51.47
469.30119999999994,12.29,42.18,1016.53,83.13
468.77239999999983,15.86,43.02,1012.18,40.33
466.86899999999986,13.87,45.08,1024.42,81.69
441.34,24.09,73.68,1014.93,94.55
445.95,20.45,69.45,1012.53,91.81
464.7,15.07,39.3,1019.0,63.62
433.4482,32.72,69.75,1009.6,49.35
456.61820000000023,18.23,58.96,1015.55,69.61
432.28019999999975,35.56,68.94,1006.56,38.75
459.8,18.36,51.43,1010.57,90.17
436.6444000000001,26.35,64.05,1009.81,81.24
443.05519999999996,25.92,60.95,1014.62,48.46
485.13,8.01,41.66,1014.49,76.72
459.12,19.63,52.72,1025.09,51.16
449.11859999999996,20.02,67.32,1012.05,76.34
480.8,10.08,40.72,1022.7,67.3
432.55,27.23,66.48,1005.23,52.38
440.69059999999996,23.37,63.77,1013.42,76.44
449.77,18.74,59.21,1018.3,91.55
470.71,14.81,43.69,1017.19,71.9
445.856,23.1,51.3,1011.93,80.05
478.29,10.72,41.38,1021.6,63.77
433.86019999999996,29.46,71.94,1006.96,62.26
480.35659999999984,8.1,40.64,1020.66,89.04
437.7230000000001,27.29,62.66,1007.63,58.02
458.05099999999993,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
441.02599999999984,23.69,65.59,1010.85,88.92
471.99,13.51,40.89,1011.03,84.83
477.44079999999997,9.64,39.35,1015.1,91.76
434.78,25.65,78.92,1010.83,86.56
449.5521999999998,21.59,61.87,1011.18,57.21
438.88,27.98,58.33,1013.92,54.25
457.76279999999986,18.8,39.72,1001.24,63.8
462.28,18.28,44.71,1016.99,33.71
468.71479999999997,13.55,43.48,1016.08,67.25
449.6721999999999,22.99,46.21,1010.71,60.11
443.38419999999996,23.94,59.39,1014.32,74.55
470.49,13.74,34.03,1018.69,67.34
455.13,21.3,41.1,1001.86,42.75
450.22,27.54,66.93,1017.06,55.2
440.43,24.81,63.73,1009.34,83.61
482.98,4.97,42.85,1014.02,88.78
460.44,15.22,50.88,1014.19,100.12
444.97,23.88,54.2,1012.81,64.52
433.94,33.01,68.67,1005.2,51.41
434.75480000000005,25.98,73.18,1012.28,85.78
434.48,28.18,73.88,1005.89,75.41
446.94519999999994,21.67,60.84,1017.93,81.63
463.74319999999994,17.67,45.09,1014.26,51.92
454.66,21.37,57.76,1018.8,70.12
438.04900000000004,28.69,67.25,1017.71,53.83
457.66,16.61,43.77,1012.25,77.23
437.22640000000007,27.91,63.76,1010.27,65.67
448.22,20.97,47.43,1007.64,71.18
474.3679999999999,10.8,41.66,1013.79,81.96
446.53,20.61,62.91,1013.24,79.54
445.42839999999995,25.45,57.32,1011.7,47.09
433.17420000000004,30.16,69.34,1007.67,57.69
472.52,4.99,39.04,1020.45,78.89
474.77,10.51,44.78,1012.59,85.29
435.1,33.79,69.05,1001.62,40.13
448.74879999999996,21.34,59.8,1016.92,77.06
442.7,23.4,65.06,1014.32,67.38
431.5784000000001,32.21,68.14,1003.34,62.44
463.71,14.26,42.32,1016.0,77.43
447.06,27.71,66.93,1016.85,58.77
452.27,21.95,57.76,1018.02,67.72
445.78,25.76,63.94,1018.49,42.14
438.65,23.68,68.3,1017.93,84.16
477.95259999999985,8.28,40.77,1011.55,89.79
447.19,23.44,62.52,1016.46,67.21
443.04,25.32,48.41,1008.47,72.14
488.81,3.94,39.9,1008.06,97.49
455.75,17.3,57.76,1016.26,87.74
455.86,18.2,49.39,1018.83,96.3
452.8113999999998,21.43,46.97,1013.94,61.25
474.4805999999999,11.16,40.05,1014.95,88.38
432.84,30.38,74.16,1007.44,74.77
445.73600000000005,23.36,62.52,1016.18,68.18
447.06,21.69,47.45,1007.56,77.2
449.8532,23.62,49.21,1014.1,49.54
445.219,21.87,61.45,1011.13,92.22
441.7,29.25,66.51,1015.53,33.65
450.93,20.03,66.86,1013.05,64.59
451.44,18.14,49.78,1002.95,100.09
444.7861999999999,24.23,56.89,1012.32,68.04
458.85,18.11,44.85,1014.48,48.94
481.46,6.57,43.65,1018.24,74.47
468.6681999999998,12.56,43.41,1016.93,81.02
469.81419999999986,13.4,41.58,1020.5,71.17
439.08,27.1,52.84,1006.28,53.85
467.22,14.28,42.74,1028.79,70.67
465.8398,16.29,44.34,1019.49,59.36
431.5721999999998,31.24,71.98,1004.66,57.17
474.65,10.57,37.73,1024.36,70.29
466.8485999999999,13.8,44.21,1022.93,83.37
433.97,25.3,71.58,1010.18,87.36
450.53,18.06,50.16,1009.52,100.09
444.51,25.42,59.04,1011.98,68.78
466.08979999999997,15.07,40.69,1015.29,70.98
466.56,11.75,71.14,1019.36,75.68
456.1328000000002,20.23,52.05,1012.15,47.49
436.68620000000016,27.31,59.54,1006.24,71.99
433.24,28.57,69.84,1003.57,66.55
452.55,17.9,43.72,1008.64,74.73
443.29,23.83,71.37,1002.04,64.78
434.1506,27.92,74.99,1005.47,75.13
463.2704000000001,17.34,44.78,1007.81,56.38
456.7,17.94,63.07,1012.42,94.35
486.03,6.4,39.9,1007.75,86.55
471.17900000000026,11.78,39.96,1011.37,82.95
452.03,20.28,57.25,1010.12,88.42
443.41,21.04,54.2,1012.26,85.61
441.11800000000017,25.11,67.32,1014.49,58.39
432.64,30.28,70.98,1007.51,74.28
481.00340000000006,8.14,36.24,1013.15,87.85
459.8113999999998,16.86,39.63,1004.47,83.5
489.2760000000002,6.25,40.07,1020.19,65.24
449.3592000000001,22.35,54.42,1012.46,75.01
448.71,17.98,56.85,1012.28,84.52
469.76,21.19,42.48,1013.43,80.52
450.71,20.94,44.89,1009.64,75.14
444.01,24.23,58.79,1009.8,75.75
453.8202000000001,19.18,58.2,1017.46,76.72
450.87,20.88,57.85,1012.39,85.47
444.7395999999998,23.67,63.86,1019.67,57.95
468.61120000000005,14.12,39.52,1018.41,78.32
447.28,25.23,64.63,1020.59,52.2
482.07180000000005,6.54,39.33,1011.54,93.69
450.98,20.08,62.52,1017.99,75.74
442.80640000000005,24.67,63.56,1013.75,67.56
436.48,27.82,79.74,1008.37,69.46
460.84,15.55,42.03,1017.41,74.58
443.01120000000003,24.26,69.51,1013.43,53.23
467.3,13.45,41.49,1020.19,88.72
479.13,11.06,40.64,1021.47,96.16
441.15,24.91,52.3,1008.72,68.26
445.52,22.39,59.04,1011.78,86.39
475.4,11.95,40.69,1015.62,85.34
469.3,14.85,40.69,1014.91,72.64
463.57,10.11,41.62,1017.17,97.82
439.5589999999998,23.67,68.67,1006.71,77.22
461.03,16.14,44.21,1020.36,80.59
469.1775999999999,15.11,43.13,1014.99,46.91
444.90980000000013,24.14,59.87,1018.47,57.76
434.01,30.08,67.25,1017.6,53.09
465.23,14.77,44.9,1020.5,84.31
436.39239999999995,27.6,69.34,1009.63,71.58
466.74,13.89,44.84,1023.66,92.97
434.18379999999996,26.85,75.6,1017.43,74.55
470.55460000000005,12.41,40.96,1023.36,78.96
473.0126000000001,13.08,41.74,1020.75,64.44
454.75,18.93,44.06,1017.58,68.23
452.94,20.5,49.69,1009.6,70.81
434.1958000000002,30.72,69.13,1009.94,61.66
482.19,7.55,39.22,1014.53,77.76
466.66,13.49,44.47,1030.46,69.49
462.59,15.62,40.12,1013.03,96.26
447.82,24.8,64.63,1020.69,55.74
473.44640000000004,10.03,41.62,1014.55,95.61
447.98,22.43,63.21,1012.06,84.75
462.72,14.95,39.31,1009.15,75.3
442.91919999999993,24.78,58.46,1016.82,67.5
444.69,23.2,48.41,1008.64,80.92
466.7,14.01,39.0,1016.73,79.23
453.84,19.4,64.63,1020.38,81.1
437.8481999999999,30.15,67.32,1013.83,32.8
486.37,6.91,36.08,1021.82,84.31
440.43,29.04,60.07,1015.42,46.15
446.82,26.02,63.07,1010.94,53.96
484.91,5.89,39.48,1005.11,59.83
437.76,26.52,71.64,1008.27,75.3
436.44159999999994,28.53,68.08,1013.27,42.53
464.36739999999986,16.59,39.54,1007.97,70.58
442.19,22.95,67.79,1009.89,91.69
447.09500000000014,23.96,47.43,1008.38,63.55
457.15,17.48,44.2,1018.89,61.51
484.94539999999995,6.69,43.65,1020.14,69.55
476.03,10.25,41.26,1007.44,98.08
428.89,28.87,72.58,1008.69,79.34
472.7,12.04,40.23,1018.07,81.28
445.6,22.58,52.3,1009.04,78.99
461.91920000000005,15.12,52.05,1014.63,80.38
445.37799999999993,25.48,58.95,1017.02,51.16
428.41,27.87,70.79,1003.96,72.17
438.5,23.72,70.47,1010.65,75.39
438.28,25.0,59.43,1007.84,68.91
476.29,8.42,40.64,1022.35,96.38
448.46,22.46,58.49,1011.5,70.54
438.99,29.92,57.19,1008.62,45.8
471.8,11.68,39.22,1017.9,57.95
466.6542,14.04,42.44,1012.74,81.89
449.82,19.86,59.14,1016.12,69.32
442.14,25.99,68.08,1013.13,59.14
441.46,23.42,58.79,1009.74,81.54
477.62,10.6,40.22,1011.37,85.81
446.76,20.97,61.87,1011.45,65.41
466.9778,14.14,39.82,1012.46,81.15
475.7576000000001,8.56,40.71,1021.27,95.87
440.85,24.86,72.39,1001.15,90.24
433.31739999999996,29.0,77.54,1011.33,75.13
437.33,27.59,71.97,1008.64,88.22
469.22,10.45,40.71,1015.68,81.48
471.11,8.51,40.78,1023.51,89.84
434.96460000000013,29.82,66.51,1010.98,43.57
446.3473999999999,22.56,62.26,1012.11,63.16
478.28119999999996,11.38,39.22,1018.62,57.14
451.80280000000005,20.25,57.76,1016.28,77.76
440.99,22.42,59.43,1007.12,90.56
467.42,14.85,38.91,1014.48,60.98
441.6172,25.62,58.82,1010.02,70.31
457.17,19.85,56.53,1020.57,74.05
464.85640000000006,13.67,54.3,1015.92,75.42
442.04,24.39,70.72,1009.78,82.25
464.2713999999999,16.07,44.58,1019.52,67.95
460.7,11.6,39.1,1009.81,100.09
431.33,31.38,70.83,1010.35,47.28
432.6,29.91,76.86,998.59,72.41
447.61,19.67,59.39,1014.07,77.67
443.87,27.18,64.79,1016.27,63.7
446.87,21.39,52.3,1009.2,79.77
465.74,10.45,41.01,1020.57,93.84
452.0888000000001,19.46,56.89,1014.02,84.95
444.2808,23.55,62.96,1020.16,70.16
442.3860000000001,23.35,63.47,1011.78,84.24
483.51,9.26,41.66,1016.87,73.32
479.65,10.3,41.46,1018.21,86.17
451.68000000000006,20.94,58.16,1016.88,65.43
431.91,23.13,71.25,1002.49,94.59
467.5444000000001,12.77,41.5,1014.13,86.8
429.28,28.29,69.13,1009.29,58.18
450.81,19.13,59.21,1018.32,89.66
437.0630000000001,24.44,73.5,1011.49,87.39
460.21,20.32,44.6,1015.16,36.35
442.86,20.54,69.05,1001.6,79.62
475.9787999999998,12.16,45.0,1021.51,50.52
440.0,28.09,65.27,1013.27,51.96
481.4563999999999,9.25,41.82,1033.25,74.73
455.28,21.75,49.82,1015.01,78.33
436.94,23.7,66.56,1002.07,85.19
463.6783999999999,16.22,37.87,1022.36,83.13
438.28,24.75,69.45,1013.97,53.49
472.61,10.48,39.58,1011.81,88.86
426.85,29.53,70.79,1003.7,60.89
474.01360000000005,12.59,39.72,1017.76,61.14
455.38,23.5,54.42,1012.31,68.29
434.92240000000004,29.01,66.56,1006.44,57.62
476.4544,9.75,42.49,1010.57,83.63
453.33659999999986,19.55,56.53,1020.2,78.1
451.0114,21.05,58.33,1013.14,66.34
443.06,24.72,68.67,1006.74,79.02
452.43,21.19,58.86,1014.19,68.96
475.3156000000001,10.77,41.54,1019.94,71.13
432.67459999999994,28.68,73.77,1004.72,87.01
433.0379999999997,29.87,73.91,1004.53,74.3
446.67,22.99,68.67,1006.65,77.62
445.26,24.66,60.29,1018.0,59.56
425.72,32.63,69.89,1013.85,41.66
431.6977999999999,31.38,72.29,1008.73,73.27
442.5083999999999,23.87,60.27,1018.94,77.16
441.0892000000001,25.6,59.15,1013.31,67.02
436.5522000000001,27.62,71.14,1011.6,52.8
436.4942,30.1,67.45,1014.23,39.04
474.4066000000001,12.19,41.17,1019.43,65.47
460.44,13.11,41.58,1020.43,74.32
434.9559999999999,28.29,68.67,1005.46,69.22
466.0497999999999,13.45,40.73,1018.7,93.88
476.9434000000001,10.98,41.54,1019.94,69.83
435.29920000000016,26.48,69.14,1009.31,84.11
465.6396,13.07,45.51,1015.22,78.65
442.2,25.56,75.6,1017.37,69.31
447.69,22.68,50.78,1008.83,70.3
431.15,28.86,73.67,1006.65,68.23
445.0,22.7,63.56,1014.32,71.76
433.0803999999997,27.89,73.21,1001.32,85.88
467.22,13.78,44.47,1027.94,71.09
440.9893999999999,28.14,51.43,1012.16,52.67
470.57,11.8,45.09,1013.21,89.68
474.98380000000003,10.71,39.61,1018.72,73.66
445.27779999999984,24.54,60.29,1017.42,58.94
474.29,11.54,40.05,1014.78,87.05
437.14,29.47,71.32,1008.07,67.0
432.56,29.24,69.05,1003.12,43.18
459.14,14.51,41.79,1009.72,80.62
449.7948,22.91,60.07,1016.03,59.72
428.1,27.02,71.77,1006.38,72.1
468.46,13.49,44.47,1030.18,69.15
435.02,30.24,66.75,1017.95,55.66
448.93999999999994,23.19,48.6,1002.38,61.19
462.69,17.73,40.55,1003.36,74.62
455.59139999999985,18.62,61.27,1019.26,73.35
463.74,12.85,40.0,1015.89,68.85
433.18799999999993,32.33,69.68,1011.95,39.89
443.26,25.09,58.95,1016.99,53.16
432.04,29.45,69.13,1009.3,52.97
465.86,16.91,43.96,1013.32,79.87
465.6,14.09,45.87,1009.05,84.09
475.1284000000001,10.73,25.36,1009.35,100.15
440.75,23.2,49.3,1003.4,79.77
481.32,8.21,38.91,1015.82,88.99
479.87,9.3,40.56,1022.64,76.14
464.61539999999985,16.97,39.16,1005.7,69.13
438.9178000000001,23.69,71.97,1009.62,93.03
