SSPL,f,alpha,c,U_infinity,delta
126.04875635309901,800,0.0,0.3048,71.3,0.00266337
126.04875504519335,1000,0.0,0.3048,71.3,0.00266337
126.04875341031126,1250,0.0,0.3048,71.3,0.00266337
126.04875112147634,1600,0.0,0.3048,71.3,0.00266337
126.04874850566502,2000,0.0,0.3048,71.3,0.00266337
126.04874523590085,2500,0.0,0.3048,71.3,0.00266337
126.04874098520743,3150,0.0,0.3048,71.3,0.00266337
126.04873542660836,4000,0.0,0.3048,71.3,0.00266337
126.04872888708003,5000,0.0,0.3048,71.3,0.00266337
126.0487203856932,6300,0.0,0.3048,71.3,0.00266337
126.04870926849505,8000,0.0,0.3048,71.3,0.00266337
126.04869618943839,10000,0.0,0.3048,71.3,0.00266337
126.04867984061757,12500,0.0,0.3048,71.3,0.00266337
126.04865695226842,16000,0.0,0.3048,71.3,0.00266337
126.04875636103837,500,0.0,0.3048,55.5,0.00283081
126.0487555108997,630,0.0,0.3048,55.5,0.00283081
126.04875439917988,800,0.0,0.3048,55.5,0.00283081
126.04875309127421,1000,0.0,0.3048,55.5,0.00283081
126.04875145639213,1250,0.0,0.3048,55.5,0.00283081
126.04874916755722,1600,0.0,0.3048,55.5,0.00283081
126.04874655174588,2000,0.0,0.3048,55.5,0.00283081
126.04874328198171,2500,0.0,0.3048,55.5,0.00283081
126.0487390312883,3150,0.0,0.3048,55.5,0.00283081
126.04873347268922,4000,0.0,0.3048,55.5,0.00283081
126.04872693316089,5000,0.0,0.3048,55.5,0.00283081
126.04871843177408,6300,0.0,0.3048,55.5,0.00283081
126.0487073145759,8000,0.0,0.3048,55.5,0.00283081
126.04869423551926,10000,0.0,0.3048,55.5,0.00283081
126.04867788669844,12500,0.0,0.3048,55.5,0.00283081
126.04875637494065,200,0.0,0.3048,39.6,0.00310138
126.04875604796423,250,0.0,0.3048,39.6,0.00310138
126.04875562289489,315,0.0,0.3048,39.6,0.00310138
126.04875506703499,400,0.0,0.3048,39.6,0.00310138
126.04875441308215,500,0.0,0.3048,39.6,0.00310138
126.04875356294347,630,0.0,0.3048,39.6,0.00310138
126.04875245122365,800,0.0,0.3048,39.6,0.00310138
126.04875114331799,1000,0.0,0.3048,39.6,0.00310138
126.0487495084359,1250,0.0,0.3048,39.6,0.00310138
126.04874721960098,1600,0.0,0.3048,39.6,0.00310138
126.04874460378966,2000,0.0,0.3048,39.6,0.00310138
126.0487413340255,2500,0.0,0.3048,39.6,0.00310138
126.04873708333209,3150,0.0,0.3048,39.6,0.00310138
126.048731524733,4000,0.0,0.3048,39.6,0.00310138
117.789,5000,0.0,0.3048,39.6,0.00310138
126.04871648381784,6300,0.0,0.3048,39.6,0.00310138
126.04870536661969,8000,0.0,0.3048,39.6,0.00310138
126.04869228756303,10000,0.0,0.3048,39.6,0.00310138
126.0486759387422,12500,0.0,0.3048,39.6,0.00310138
126.04875542088794,200,0.0,0.3048,31.7,0.00331266
126.04875509391152,250,0.0,0.3048,31.7,0.00331266
126.04875466884218,315,0.0,0.3048,31.7,0.00331266
126.04875411298228,400,0.0,0.3048,31.7,0.00331266
126.04875345902944,500,0.0,0.3048,31.7,0.00331266
126.04875260889077,630,0.0,0.3048,31.7,0.00331266
126.04875149717094,800,0.0,0.3048,31.7,0.00331266
126.04875018926528,1000,0.0,0.3048,31.7,0.00331266
126.0487485543832,1250,0.0,0.3048,31.7,0.00331266
126.04874626554829,1600,0.0,0.3048,31.7,0.00331266
126.04874364973695,2000,0.0,0.3048,31.7,0.00331266
