SSPL,f,alpha,c,U_infinity,delta
125.23031499697964,800,0.0,0.3048,71.3,0.00266337
125.21625126735914,1000,0.0,0.3048,71.3,0.00266337
125.951,1250,0.0,0.3048,71.3,0.00266337
125.17406007850157,1600,0.0,0.3048,71.3,0.00266337
125.14593261926319,2000,0.0,0.3048,71.3,0.00266337
125.1107732952152,2500,0.0,0.3048,71.3,0.00266337
125.06506617395281,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
124.58338343449536,10000,0.0,0.3048,71.3,0.00266337
124.40758681425541,12500,0.0,0.3048,71.3,0.00266337
124.16147154591948,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
125.17346592280944,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
125.14744802301392,1000,0.0,0.3048,55.5,0.00283081
125.12986836098992,1250,0.0,0.3048,55.5,0.00283081
125.10525683415634,1600,0.0,0.3048,55.5,0.00283081
126.616,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
124.93649207872598,4000,0.0,0.3048,55.5,0.00283081
124.86617343063001,5000,0.0,0.3048,55.5,0.00283081
124.77475918810522,6300,0.0,0.3048,55.5,0.00283081
124.65521748634204,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
124.33878356991013,12500,0.0,0.3048,55.5,0.00283081
125.1335625531008,200,0.0,0.3048,39.6,0.00310138
125.13004662069599,250,0.0,0.3048,39.6,0.00310138
125.12547590856975,315,0.0,0.3048,39.6,0.00310138
125.1194988234816,400,0.0,0.3048,39.6,0.00310138
125.11246695867202,500,0.0,0.3048,39.6,0.00310138
128.629,630,0.0,0.3048,39.6,0.00310138
129.099,800,0.0,0.3048,39.6,0.00310138
125.07730763462402,1000,0.0,0.3048,39.6,0.00310138
125.05972797260003,1250,0.0,0.3048,39.6,0.00310138
125.03511644576643,1600,0.0,0.3048,39.6,0.00310138
125.00698898652803,2000,0.0,0.3048,39.6,0.00310138
124.97182966248003,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
124.86635169033607,4000,0.0,0.3048,39.6,0.00310138
124.79603304224008,5000,0.0,0.3048,39.6,0.00310138
124.70461879971533,6300,0.0,0.3048,39.6,0.00310138
124.58507709795214,8000,0.0,0.3048,39.6,0.00310138
124.44443980176021,10000,0.0,0.3048,39.6,0.00310138
124.26864318152022,12500,0.0,0.3048,39.6,0.00310138
117.195,200,0.0,0.3048,31.7,0.00331266
125.09451814366068,250,0.0,0.3048,31.7,0.00331266
125.08994743153443,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
125.07693848163666,500,0.0,0.3048,31.7,0.00331266
129.095,630,0.0,0.3048,31.7,0.00331266
129.235,800,0.0,0.3048,31.7,0.00331266
125.04177915758868,1000,0.0,0.3048,31.7,0.00331266
125.02419949556467,1250,0.0,0.3048,31.7,0.00331266
124.99958796873109,1600,0.0,0.3048,31.7,0.00331266
122.375,2000,0.0,0.3048,31.7,0.00331266
124.93630118544472,2500,0.0,0.3048,31.7,0.00331266
124.89059406418232,3150,0.0,0.3048,31.7,0.00331266
118.145,4000,0.0,0.3048,31.7,0.00331266
115.645,5000,0.0,0.3048,31.7,0.00331266
113.775,6300,0.0,0.3048,31.7,0.00331266
124.5495486209168,8000,0.0,0.3048,31.7,0.00331266
124.40891132472487,10000,0.0,0.3048,31.7,0.00331266
125.19462312180791,800,1.5,0.3048,71.3,0.00336729
125.1805593921887,1000,1.5,0.3048,71.3,0.00336729
125.16297973016471,1250,1.5,0.3048,71.3,0.00336729
125.13836820333111,1600,1.5,0.3048,71.3,0.00336729
125.11024074409272,2000,1.5,0.3048,71.3,0.00336729
124.512,2500,1.5,0.3048,71.3,0.00336729
123.392,3150,1.5,0.3048,71.3,0.00336729
121.762,4000,1.5,0.3048,71.3,0.00336729
119.632,5000,1.5,0.3048,71.3,0.00336729
118.122,6300,1.5,0.3048,71.3,0.00336729
124.68832885551686,8000,1.5,0.3048,71.3,0.00336729
124.54769155932489,10000,1.5,0.3048,71.3,0.00336729
109.222,12500,1.5,0.3048,71.3,0.00336729
106.582,16000,1.5,0.3048,71.3,0.00336729
125.08876133045592,315,1.5,0.3048,39.6,0.00392107
125.08278424536778,400,1.5,0.3048,39.6,0.00392107
126.661,500,1.5,0.3048,39.6,0.00392107
125.0666109563057,630,1.5,0.3048,39.6,0.00392107
125.05465678612937,800,1.5,0.3048,39.6,0.00392107
127.581,1000,1.5,0.3048,39.6,0.00392107
125.02301339448618,1250,1.5,0.3048,39.6,0.00392107
124.99840186765259,1600,1.5,0.3048,39.6,0.00392107
124.97027440841418,2000,1.5,0.3048,39.6,0.00392107
124.9351150843662,2500,1.5,0.3048,39.6,0.00392107
119.111,3150,1.5,0.3048,39.6,0.00392107
124.82963711222224,4000,1.5,0.3048,39.6,0.00392107
124.75931846412624,5000,1.5,0.3048,39.6,0.00392107
124.66790422160149,6300,1.5,0.3048,39.6,0.00392107
124.5483625198383,8000,1.5,0.3048,39.6,0.00392107
124.40772522364635,10000,1.5,0.3048,39.6,0.00392107
106.111,12500,1.5,0.3048,39.6,0.00392107
127.564,400,3.0,0.3048,71.3,0.00425727
128.454,500,3.0,0.3048,71.3,0.00425727
129.354,630,3.0,0.3048,71.3,0.00425727
125.1572876074421,800,3.0,0.3048,71.3,0.00425727
129.004,1000,3.0,0.3048,71.3,0.00425727
127.634,1250,3.0,0.3048,71.3,0.00425727
125.10103268896532,1600,3.0,0.3048,71.3,0.00425727
125.524,2000,3.0,0.3048,71.3,0.00425727
125.03774590567893,2500,3.0,0.3048,71.3,0.00425727
124.99203878441655,3150,3.0,0.3048,71.3,0.00425727
120.264,4000,3.0,0.3048,71.3,0.00425727
124.86194928543898,5000,3.0,0.3048,71.3,0.00425727
124.7705350429142,6300,3.0,0.3048,71.3,0.00425727
124.65099334115104,8000,3.0,0.3048,71.3,0.00425727
124.51035604495908,10000,3.0,0.3048,71.3,0.00425727
126.159,400,3.0,0.3048,55.5,0.00452492
128.179,500,3.0,0.3048,55.5,0.00452492
125.09955328612836,630,3.0,0.3048,55.5,0.00452492
125.08759911595205,800,3.0,0.3048,55.5,0.00452492
125.07353538633285,1000,3.0,0.3048,55.5,0.00452492
127.329,1250,3.0,0.3048,55.5,0.00452492
125.03134419747526,1600,3.0,0.3048,55.5,0.00452492
125.00321673823687,2000,3.0,0.3048,55.5,0.00452492
124.96805741418888,2500,3.0,0.3048,55.5,0.00452492
124.9223502929265,3150,3.0,0.3048,55.5,0.00452492
124.86257944204492,4000,3.0,0.3048,55.5,0.00452492
124.79226079394893,5000,3.0,0.3048,55.5,0.00452492
124.70084655142415,6300,3.0,0.3048,55.5,0.00452492
113.799,8000,3.0,0.3048,55.5,0.00452492
124.44066755346903,10000,3.0,0.3048,55.5,0.00452492
123.312,315,3.0,0.3048,39.6,0.00495741
125.472,400,3.0,0.3048,39.6,0.00495741
125.03712393362963,500,3.0,0.3048,39.6,0.00495741
129.292,630,3.0,0.3048,39.6,0.00495741
129.552,800,3.0,0.3048,39.6,0.00495741
125.00196460958163,1000,3.0,0.3048,39.6,0.00495741
125.802,1250,3.0,0.3048,39.6,0.00495741
124.95977342072403,1600,3.0,0.3048,39.6,0.00495741
124.93164596148564,2000,3.0,0.3048,39.6,0.00495741
124.89648663743766,2500,3.0,0.3048,39.6,0.00495741
124.85077951617528,3150,3.0,0.3048,39.6,0.00495741
124.79100866529369,4000,3.0,0.3048,39.6,0.00495741
124.72069001719771,5000,3.0,0.3048,39.6,0.00495741
124.62927577467295,6300,3.0,0.3048,39.6,0.00495741
124.50973407290981,8000,3.0,0.3048,39.6,0.00495741
123.118,315,3.0,0.3048,31.7,0.00529514
125.398,400,3.0,0.3048,31.7,0.00529514
