V1,V2,V3,V4,V5,V6,V7
Y1,7170.386279282408,7392.6,7527.6,7594.8,7720.7,7823.2
Y2,1536.8986011359805,1366.0,1288.0,1148.0,1139.0,1062.0
Y3,8339.03495839176,8660.0,8780.0,8830.0,8990.0,9230.0
Y4,9540.0,9790.0,9940.0,9940.0,10110.0,10400.0
Y5,6840.0,7420.0,7570.0,8010.0,8240.0,8730.0
Y6,3761.539293679132,3854.54,4003.45,4229.12,4502.05,4741.77
Y7,2209.1041750404047,3188.37,3231.05,3318.34,3430.45,3540.68
Y8,2386.3182688732586,2357.19,2359.22,2346.79,2349.57,2352.89
Y9,2351.4846313002045,2235.605,2234.682,2232.185,2217.827,2206.212
Y10,2097.8425238274563,2162.9,2181.906,2167.475,2135.708,2122.196
Y11,1429.7466044081993,1445.935,1455.686,1460.164,1462.11,1466.256
Y12,1971.2811287885788,1957.9027,1987.1855,2016.1373,2034.6528,2060.5974
Y13,5101.898547653154,4880.8,4991.3,5067.7,5412.5,5379.0
Y14,5185.9917501185955,4969.1,5156.8,5287.7,5609.8,5612.3
Y15,3880.564920043488,5368.2,5739.3,5831.2,6491.5,6272.6
Y16,2898.1331967977885,2982.7,3012.5,3046.1,3171.5,3252.4
Y17,3547.109393339205,3896.2,3931.4,3975.3,4132.9,4226.1
Y18,3279.971840728117,3410.3,3471.0,3528.1,3651.0,3713.7
Y19,2225.75,2448.49,2404.06,2586.15,2601.35,2615.08
Y20,6618.57,7190.36,7241.79,7562.98,7534.85,7461.09
Y21,6845.8,9518.2,8390.5,9581.9,9374.1,8733.5
Y22,-4025.6658959972556,3718.48,3701.49,3982.13,3999.56,4078.38
Y23,7646.5,7951.6,7434.0,7537.1,7316.3,7240.9
Y24,8457.189074495498,7758.95,7849.52,8138.36,7924.66,7853.05
Y25,2369.9624268574717,2473.02,2449.83,2508.1,2405.14,2344.65
Y26,6449.186449600176,5875.35,5869.78,6260.36,6221.0,6273.72
Y27,1473.95,1552.501,1564.619,1612.608,1569.061,1555.66
Y28,1337.3047210799548,1432.702,1414.062,1479.589,1456.518,1465.493
Y29,3862.1168876280667,3878.19,3902.188,3885.841,3853.194,3842.311
Y30,4476.941218848721,4352.551,4408.16,4450.216,4490.119,4552.869
Y31,3572.8215273870583,3612.289,3641.019,3633.453,3652.999,3652.519
Y32,5086.06176632362,5060.605,5064.938,5059.442,5048.156,5053.33
Y33,1230.1761007617054,1186.359,1186.328,1186.805,1184.368,1181.182
Y34,1531.1240153731014,1610.8123,1627.5814,1629.4475,1632.7424,1638.7307
Y35,3206.877,3186.738,3205.148,3204.902,3208.018,3234.029
Y36,1096.0059,1092.0504,1097.9697,1095.344,1088.2221,1087.5634
Y37,3832.822685262523,3742.367,3776.237,3798.934,3798.104,3831.152
Y38,5310.043413605546,4348.0,5891.0,6578.0,7103.0,7965.0
Y39,3288.824143687857,3971.0,4518.0,5347.0,5933.0,6315.0
Y40,4920.243464988516,4971.0,5137.0,5268.8,5448.4,5606.6
Y41,14655.091441998002,15241.0,15562.1,15822.2,16192.5,16570.4
Y42,5775.2,5813.3,5780.9,5764.6,5899.0,6061.5
Y43,2909.758016848684,2882.0,2911.0,2891.0,2929.0,3015.0
Y44,10062.685445604517,10611.6,10682.5,10874.6,11138.6,11303.9
Y45,12019.48732592541,10528.1,10638.5,10796.8,11009.8,11071.6
Y46,6972.997768537465,6627.0,6545.0,6144.0,6011.0,5925.0
Y47,6981.417433709405,6633.0,6552.0,6151.0,6017.0,5931.0
Y48,5956.859187021376,5910.0,5740.0,5620.0,5550.0,5580.0
Y49,2471.025597329334,2458.7,2438.5,2433.5,2432.7,2441.1
Y50,21312.142347351422,18044.0,17971.0,18022.0,18115.0,18214.0
Y51,7762.049492443278,7867.0,7733.0,7749.0,7800.0,7842.0
Y52,17033.287303162102,20472.0,22631.0,24642.0,26404.0,28928.0
Y53,19983.0,17829.0,18727.0,18762.0,15267.0,13775.0
Y54,9056.21162195058,9765.0,10836.0,12355.0,13979.0,15927.0
Y55,4289.237692837907,3116.18,3472.21,3803.11,4164.57,4687.12
Y56,11214.037627098376,15405.0,17620.0,20153.0,23291.0,28244.0
Y57,2187.7,2199.6,2211.1,2283.7,2366.7,2477.4
Y58,10724.774678341959,11126.7,11241.9,11304.6,11564.1,11253.7
Y59,10260.208527299548,10355.7,10462.3,10518.9,10638.2,10674.7
Y60,7658.504212065993,10411.4,10601.4,10754.8,10941.7,10991.8
Y61,11391.8877233238,11585.6,12141.4,12129.6,12427.8,12071.4
Y62,-12903.521013745652,19998.5,19194.1,19298.3,16731.6,10097.0
Y63,10924.448802177945,12039.8,11941.5,12122.8,12091.7,11554.0
Y64,9722.568120880627,10000.0,11175.1,11355.5,11607.1,12471.4
Y65,11625.744374717386,10091.5,9753.2,9170.3,8312.2,7702.7
Y66,10352.5,10810.8,11297.4,11698.9,12081.1,12792.3
Y67,10573.2,10926.4,10910.6,11052.3,11385.9,11727.0
Y68,9876.440478669,10327.5,10441.1,10716.0,11208.9,11345.9
Y69,9373.895912157714,10624.7,11111.6,11113.8,11676.7,12467.4
Y70,10402.3,11053.8,11672.6,12154.8,12726.6,13657.5
Y71,9396.115990805823,9541.0,9797.1,10591.5,11418.0,12029.9
Y72,9941.925384117534,10184.0,10253.7,10101.8,10112.9,10359.1
Y73,7390.064923713466,10557.0,10271.2,9743.6,9543.9,9055.8
Y74,10060.5,10683.9,10703.2,10589.9,10263.1,10462.2
Y75,9634.37218774527,9379.4,9084.8,9028.6,9158.4,9617.7
Y76,9551.5,8804.3,8365.4,8158.1,8029.0,8272.4
Y77,9921.9,10233.8,10710.4,10730.0,10999.5,11401.0
Y78,10678.043630738837,10425.61,10740.19,11156.42,11535.03,11810.02
Y79,19101.506725565458,4518.98,5053.22,5712.02,6108.11,6880.9
Y80,4285.7,5165.3,5396.7,4488.9,4349.7,4169.0
Y81,4667.390949241775,4634.52,4594.0,4471.59,4544.02,4636.48
Y82,12819.33707529634,14452.06,15460.04,16994.23,18604.08,20098.51
Y83,9603.53,9940.24,10169.12,10500.8,10756.51,10982.52
Y84,3430.3582630753094,3717.0,3784.0,3852.0,3709.0,3761.0
Y85,1863.0,1852.0,2155.0,2152.0,2534.0,2407.0
Y86,2357.0,2666.0,3113.0,2818.0,2690.0,2745.0
Y87,10541.036022545924,9445.0,9758.0,10945.0,12347.0,11728.0
Y88,9630.0,2950.0,8980.0,5700.0,5930.0,6760.0
Y89,591.0,749.0,3393.0,5532.0,7612.0,7419.0
Y90,7370.0,6240.0,5220.0,5770.0,5760.0,5270.0
Y91,7547.433866489019,8100.0,8400.0,8800.0,8500.0,8800.0
Y92,1418.0237149622405,1309.25,1332.96,1671.22,1247.06,1126.32
Y93,7973.4375691510995,7961.522124,7880.144762,7834.042281,7811.190179,7876.932044
Y94,6712.414879463676,6818.940605,6808.068775,6826.616113,7121.455572,7189.763667
Y95,5429.308177493282,6556.567073,6691.477647,6867.815696,7153.783337,7149.86989
Y96,7811.250370626905,7563.246815,8276.070465,8772.407446,7992.98888,8097.88432
Y97,7455.947848841761,6335.121402,6297.091716,6355.53714,6760.106504,6608.052647
Y98,8864.83042,9131.047774,9169.057104,9079.217031,9293.295217,9003.762213
Y99,8066.341997,8039.185746,7908.631386,7840.263257,7963.129617,7666.321479
Y100,8865.60651595546,8641.627995,8642.419661,8816.620618,8799.285497,8993.35407
Y101,1890.107358,2088.622714,2162.075003,2759.10773,2547.947426,2554.177494
Y102,8182.423388491101,8850.409191,8878.049529,8921.286405,9182.042189,9139.435762
Y103,5403.717131276474,5178.511666,5064.666563,5053.510339,5038.717206,5114.681166
Y104,-1920.5462693745867,1665.908761,1706.114167,1579.553209,1831.244185,1843.999151
Y105,2301.457612,2409.515782,3214.755206,3327.150411,3047.057768,3232.444424
Y106,-9498.235121424354,2139.809885,2160.610848,1701.391832,1364.414998,1608.955005
Y107,2800.9975249703807,2906.42791,2948.470926,2873.795766,2970.12402,3077.57496
Y108,1274.4173483535487,1214.567813,1358.956311,1777.893165,1563.522846,2150.383616
Y109,2675.113162,2967.97814,3420.707102,3611.647303,3713.924128,3596.41535
Y110,2319.1574567272887,2129.579591,2172.871402,2190.77729,1957.962517,1958.493502
Y111,1650.3757431972635,2428.779618,2279.587735,2089.704454,1688.400893,2109.358266
Y112,1254.6052304191487,1206.310052,1249.502192,1393.841685,1509.945115,1534.155809
Y113,2158.180091,2008.837288,1614.103493,1528.104912,1622.819561,1370.568808
Y114,2126.847494422315,2018.081695,1900.163385,1988.911009,2026.481574,1989.877657
Y115,4003.4676803078637,1579.234943,1676.666953,1759.756835,1925.526403,1752.42188
Y116,2039.633482598098,2159.828904,2169.486458,2121.616695,2115.133129,2043.513552
Y117,1783.2207374158347,2562.470298,2632.314744,3138.023916,2102.306489,2651.733213
Y118,1924.031143,2100.36408,2208.149074,2350.692709,2131.580375,2331.172094
Y119,2639.706688,2736.683628,2824.059366,2905.555888,2571.752743,2521.064767
Y120,1594.9696499495906,1712.620388,1818.680464,1766.685248,1749.319654,1772.746154
Y121,7063.747799437238,4079.093067,3673.89931,3386.583883,2138.256674,2856.367602
Y122,2365.2809046034013,3363.426434,3171.680237,3730.082271,3761.08586,4212.832161
Y123,2400.477804,2273.218998,2337.299662,2253.819172,1879.810027,1982.44989
Y124,2643.71263,1942.839885,2125.509973,2539.528574,2605.021933,2415.910498
Y125,8277.933471559689,7848.362683,7862.539318,8060.377528,7948.082543,7886.954514
Y126,3536.958683,3282.340483,4049.20914,3958.676768,4744.562947,3855.726837
Y127,8407.0349300646,6760.75175,6804.373299,6738.763463,6559.428975,6544.356018
Y128,8025.964498259407,9135.892148,9080.769287,9122.868227,9492.629762,8951.844856
Y129,3475.777473348663,3127.066984,3241.321208,2978.32969,3800.674376,3376.22116
Y130,4350.334250002525,6603.16904,6526.55611,6600.73861,6971.436963,6819.098406
Y131,15250.858642289473,8476.248204,8148.29506,8279.596991,7943.913344,7826.841103
Y132,7235.632586,7267.300458,7168.412744,7138.1777,6981.248688,6889.278953
Y133,4871.057618,5453.331287,6079.931033,6700.138514,6614.091901,6545.287411
Y134,10767.249342584531,11837.31348,12678.95605,13362.68055,14271.79873,15363.34294
Y135,9196.636925,10427.53794,11586.61383,12751.73032,12599.42636,13149.32826
Y136,4282.179554489176,3932.130881,4241.109363,4387.247213,4869.409243,5448.608093
Y137,3808.6996469909373,3708.520444,3862.304716,3983.965917,3731.803812,3877.463697
Y138,20235.26398200108,12366.77641,12646.53268,14041.36682,14836.59105,15168.36613
Y139,9353.649796440086,10421.26354,11075.15964,12018.37425,13214.65768,14193.27974
Y140,6303.626662608909,7232.138737,8101.997095,8603.162327,8597.5309,8706.518166
Y141,2708.555807492745,5187.120672,5912.309111,6184.649096,5739.21015,5751.195002
Y142,6978.206641667821,5790.763698,7170.188805,7410.932207,7995.936981,8832.103145
Y143,-8651.610618283969,5480.400619,5724.471736,6244.878512,5581.988922,5871.533061
Y144,4858.772227754973,6469.067704,7246.88041,7938.920505,7932.79418,8965.257815
Y145,12859.74093038164,14631.92824,16228.04484,17574.24566,18272.48787,19065.51043
Y146,8733.269192,9877.806764,10717.41977,11704.63016,12448.44078,13195.19889
Y147,2278.89828,2491.964697,2779.996683,2953.481918,2771.233055,2776.878803
