PE,AT,V,AP,RH
475.006,14.96,41.76,1024.07,73.17
444.916,25.18,62.96,1020.04,59.08
488.56,5.11,39.4,1012.16,92.14
451.358,20.86,57.32,1010.24,76.64
470.92999999999995,10.82,37.5,1009.23,96.62
441.854,26.27,59.44,1012.23,58.77
466.09400000000005,15.89,43.96,1014.02,75.24
470.332,9.48,44.71,1019.12,66.43
460.942,14.64,45.0,1021.78,41.25
470.40999999999997,11.74,43.56,1015.14,70.72
461.37,17.99,43.72,1008.64,75.04
453.608,20.14,46.93,1014.66,64.22
435.858,24.34,73.5,1011.31,84.15
446.494,25.71,58.59,1012.77,61.83
437.658,26.19,69.34,1009.48,87.59
460.942,21.42,43.79,1015.76,43.08
466.576,18.21,45.0,1022.86,48.84
475.95,11.04,41.74,1022.6,77.51
459.85,14.45,52.75,1023.97,63.59
464.3,13.97,38.47,1015.15,55.28
458.608,17.76,42.42,1009.09,66.26
473.4440000000001,5.41,40.07,1019.16,64.77
483.8,7.76,42.28,1008.52,83.31
441.212,27.23,63.9,1014.3,47.19
436.06,27.36,48.6,1003.18,54.93
435.066,27.47,70.72,1009.97,74.62
469.07,14.6,39.31,1011.11,72.52
479.854,7.91,39.96,1023.57,88.44
483.27199999999993,5.81,35.79,1012.14,92.28
437.89,30.53,65.18,1012.69,41.85
439.27799999999996,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
436.08599999999996,29.27,66.85,1011.11,63.25
432.808,27.38,74.16,1010.08,78.61
439.27799999999996,24.81,63.94,1018.76,44.51
462.918,12.75,44.03,1007.29,89.46
441.608,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
467.67999999999995,13.91,39.35,1014.69,75.51
450.938,23.18,51.3,1012.04,78.64
449.456,22.47,47.45,1007.62,76.65
466.668,13.39,44.85,1017.24,80.44
473.56000000000006,9.28,41.54,1018.33,79.89
470.404,11.82,42.86,1014.12,88.28
473.52,10.27,40.64,1020.63,84.6
439.27799999999996,22.92,63.94,1019.28,42.69
467.14,16.0,37.87,1020.24,78.41
455.44000000000005,21.22,43.43,1010.96,61.07
467.134,13.46,44.71,1014.51,50.0
473.05,9.39,40.11,1029.14,77.29
432.06,31.07,73.5,1010.58,43.66
467.41,12.82,38.62,1018.71,83.8
433.63199999999995,32.57,78.92,1011.6,66.47
479.90200000000004,8.11,42.18,1014.82,93.09
471.07399999999996,13.92,39.39,1012.94,80.52
446.68,23.04,59.43,1010.23,68.99
442.0200000000001,27.31,64.44,1014.65,57.27
480.03599999999994,5.91,39.33,1010.18,95.53
443.8860000000001,25.26,61.08,1013.68,71.72
446.11,27.97,58.84,1002.25,57.88
442.44,26.08,52.3,1007.03,63.34
435.95,29.01,65.71,1013.61,48.07
471.462,12.18,40.1,1016.67,91.87
463.5,13.76,45.87,1008.89,87.27
446.02200000000005,25.5,58.79,1016.02,64.4
436.86,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
479.854,7.26,40.69,1020.43,90.22
474.838,10.54,34.03,1018.71,74.0
429.73400000000004,27.71,74.34,998.14,71.85
438.27400000000006,23.11,68.3,1017.83,86.62
477.61,7.51,41.01,1024.61,97.41
431.65,26.46,74.67,1016.65,84.44
432.18199999999996,29.34,74.34,998.58,81.55
474.422,10.32,42.28,1008.82,75.66
442.14399999999995,22.74,61.02,1009.56,79.41
475.74,13.48,39.85,1012.71,58.91
440.05,25.52,69.75,1010.36,90.06
442.67600000000004,21.58,67.25,1017.39,79.0
431.8039999999999,27.66,76.86,1001.31,69.47
435.84400000000005,26.96,69.45,1013.89,51.47
472.912,12.29,42.18,1016.53,83.13
460.11199999999997,15.86,43.02,1012.18,40.33
465.0799999999999,13.87,45.08,1024.42,81.69
441.34,24.09,73.68,1014.93,94.55
439.372,20.45,69.45,1012.53,91.81
464.7,15.07,39.3,1019.0,63.62
432.776,32.72,69.75,1009.6,49.35
451.366,18.23,58.96,1015.55,69.61
436.0,35.56,68.94,1006.56,38.75
455.55600000000004,18.36,51.43,1010.57,90.17
433.63,26.35,64.05,1009.81,81.24
441.186,25.92,60.95,1014.62,48.46
475.22800000000007,8.01,41.66,1014.49,76.72
459.12,19.63,52.72,1025.09,51.16
440.908,20.02,67.32,1012.05,76.34
472.90599999999995,10.08,40.72,1022.7,67.3
434.66400000000004,27.23,66.48,1005.23,52.38
442.854,23.37,63.77,1013.42,76.44
448.87000000000006,18.74,59.21,1018.3,91.55
466.108,14.81,43.69,1017.19,71.9
449.742,23.1,51.3,1011.93,80.05
470.80199999999996,10.72,41.38,1021.6,63.77
432.512,29.46,71.94,1006.96,62.26
478.27,8.1,40.64,1020.66,89.04
439.58,27.29,62.66,1007.63,58.02
454.05,17.1,49.69,1005.53,81.82
475.51,11.49,44.2,1018.79,91.14
439.66,23.69,65.59,1010.85,88.92
472.25,13.51,40.89,1011.03,84.83
479.81,9.64,39.35,1015.1,91.76
434.16400000000004,25.65,78.92,1010.83,86.56
444.32399999999996,21.59,61.87,1011.18,57.21
437.76,27.98,58.33,1013.92,54.25
459.36,18.8,39.72,1001.24,63.8
460.942,18.28,44.71,1016.99,33.71
465.334,13.55,43.48,1016.08,67.25
455.342,22.99,46.21,1010.71,60.11
446.47200000000004,23.94,59.39,1014.32,74.55
472.54800000000006,13.74,34.03,1018.69,67.34
445.6820000000001,21.3,41.1,1001.86,42.75
439.2,27.54,66.93,1017.06,55.2
438.70799999999997,24.81,63.73,1009.34,83.61
483.80600000000004,4.97,42.85,1014.02,88.78
453.41799999999995,15.22,50.88,1014.19,100.12
447.70200000000006,23.88,54.2,1012.81,64.52
433.704,33.01,68.67,1005.2,51.41
435.858,25.98,73.18,1012.28,85.78
432.82,28.18,73.88,1005.89,75.41
444.3,21.67,60.84,1017.93,81.63
457.67,17.67,45.09,1014.26,51.92
447.7099999999999,21.37,57.76,1018.8,70.12
432.21,28.69,67.25,1017.71,53.83
460.85,16.61,43.77,1012.25,77.23
437.82399999999996,27.91,63.76,1010.27,65.67
451.216,20.97,47.43,1007.64,71.18
474.092,10.8,41.66,1013.79,81.96
442.9719999999999,20.61,62.91,1013.24,79.54
440.692,25.45,57.32,1011.7,47.09
433.704,30.16,69.34,1007.67,57.69
472.52,4.99,39.04,1020.45,78.89
468.508,10.51,44.78,1012.59,85.29
435.1,33.79,69.05,1001.62,40.13
446.13800000000003,21.34,59.8,1016.92,77.06
448.238,23.4,65.06,1014.32,67.38
431.946,32.21,68.14,1003.34,62.44
466.852,14.26,42.32,1016.0,77.43
447.06,27.71,66.93,1016.85,58.77
447.7099999999999,21.95,57.76,1018.02,67.72
436.668,25.76,63.94,1018.49,42.14
438.65,23.68,68.3,1017.93,84.16
480.15,8.28,40.77,1011.55,89.79
447.924,23.44,62.52,1016.46,67.21
447.85,25.32,48.41,1008.47,72.14
488.81,3.94,39.9,1008.06,97.49
448.87,17.3,57.76,1016.26,87.74
455.86,18.2,49.39,1018.83,96.3
452.64399999999995,21.43,46.97,1013.94,61.25
475.842,11.16,40.05,1014.95,88.38
432.82,30.38,74.16,1007.44,74.77
448.37,23.36,62.52,1016.18,68.18
449.456,21.69,47.45,1007.56,77.2
445.49399999999997,23.62,49.21,1014.1,49.54
445.184,21.87,61.45,1011.13,92.22
437.832,29.25,66.51,1015.53,33.65
448.238,20.03,66.86,1013.05,64.59
458.54400000000004,18.14,49.78,1002.95,100.09
444.82,24.23,56.89,1012.32,68.04
460.11199999999997,18.11,44.85,1014.48,48.94
474.55,6.57,43.65,1018.24,74.47
469.84399999999994,12.56,43.41,1016.93,81.02
470.296,13.4,41.58,1020.5,71.17
439.08,27.1,52.84,1006.28,53.85
474.48199999999997,14.28,42.74,1028.79,70.67
468.8,16.29,44.34,1019.49,59.36
432.282,31.24,71.98,1004.66,57.17
476.24399999999997,10.57,37.73,1024.36,70.29
471.004,13.8,44.21,1022.93,83.37
437.658,25.3,71.58,1010.18,87.36
454.11199999999997,18.06,50.16,1009.52,100.09
443.954,25.42,59.04,1011.98,68.78
466.09399999999994,15.07,40.69,1015.29,70.98
450.33000000000004,11.75,71.14,1019.36,75.68
446.02199999999993,20.23,52.05,1012.15,47.49
438.26599999999996,27.31,59.54,1006.24,71.99
433.24,28.57,69.84,1003.57,66.55
461.37,17.9,43.72,1008.64,74.73
430.87399999999997,23.83,71.37,1002.04,64.78
432.82,27.92,74.99,1005.47,75.13
454.97,17.34,44.78,1007.81,56.38
445.92600000000004,17.94,63.07,1012.42,94.35
480.81800000000004,6.4,39.9,1007.75,86.55
472.79,11.78,39.96,1011.37,82.95
446.584,20.28,57.25,1010.12,88.42
447.384,21.04,54.2,1012.26,85.61
441.412,25.11,67.32,1014.49,58.39
432.64,30.28,70.98,1007.51,74.28
482.342,8.14,36.24,1013.15,87.85
469.4,16.86,39.63,1004.47,83.5
473.4440000000001,6.25,40.07,1020.19,65.24
450.492,22.35,54.42,1012.46,75.01
448.71,17.98,56.85,1012.28,84.52
462.5,21.19,42.48,1013.43,80.52
455.03000000000003,20.94,44.89,1009.64,75.14
446.038,24.23,58.79,1009.8,75.75
452.60200000000003,19.18,58.2,1017.46,76.72
445.304,20.88,57.85,1012.39,85.47
443.642,23.67,63.86,1019.67,57.95
468.35999999999996,14.12,39.52,1018.41,78.32
440.34400000000005,25.23,64.63,1020.59,52.2
480.39399999999995,6.54,39.33,1011.54,93.69
450.21000000000004,20.08,62.52,1017.99,75.74
444.66400000000004,24.67,63.56,1013.75,67.56
436.48,27.82,79.74,1008.37,69.46
460.84,15.55,42.03,1017.41,74.58
438.408,24.26,69.51,1013.43,53.23
472.196,13.45,41.49,1020.19,88.72
479.13,11.06,40.64,1021.47,96.16
441.15,24.91,52.3,1008.72,68.26
445.304,22.39,59.04,1011.78,86.39
473.3620000000001,11.95,40.69,1015.62,85.34
469.3,14.85,40.69,1014.91,72.64
473.276,10.11,41.62,1017.17,97.82
435.514,23.67,68.67,1006.71,77.22
468.64,16.14,44.21,1020.36,80.59
467.134,15.11,43.13,1014.99,46.91
448.23199999999997,24.14,59.87,1018.47,57.76
439.2,30.08,67.25,1017.6,53.09
465.23,14.77,44.9,1020.5,84.31
440.6,27.6,69.34,1009.63,71.58
466.74,13.89,44.84,1023.66,92.97
432.238,26.85,75.6,1017.43,74.55
473.59,12.41,40.96,1023.36,78.96
466.13,13.08,41.74,1020.75,64.44
462.75600000000003,18.93,44.06,1017.58,68.23
451.216,20.5,49.69,1009.6,70.81
434.81800000000004,30.72,69.13,1009.94,61.66
474.588,7.55,39.22,1014.53,77.76
471.65200000000004,13.49,44.47,1030.46,69.49
467.9599999999999,15.62,40.12,1013.03,96.26
443.642,24.8,64.63,1020.69,55.74
474.71999999999997,10.03,41.62,1014.55,95.61
441.392,22.43,63.21,1012.06,84.75
470.7200000000001,14.95,39.31,1009.15,75.3
447.924,24.78,58.46,1016.82,67.5
444.69,23.2,48.41,1008.64,80.92
469.99799999999993,14.01,39.0,1016.73,79.23
443.93,19.4,64.63,1020.38,81.1
436.92,30.15,67.32,1013.83,32.8
476.354,6.91,36.08,1021.82,84.31
440.14400000000006,29.04,60.07,1015.42,46.15
440.49000000000007,26.02,63.07,1010.94,53.96
463.52799999999996,5.89,39.48,1005.11,59.83
437.76,26.52,71.64,1008.27,75.3
436.86,28.53,68.08,1013.27,42.53
467.40200000000004,16.59,39.54,1007.97,70.58
438.024,22.95,67.79,1009.89,91.69
446.13599999999997,23.96,47.43,1008.38,63.55
457.15,17.48,44.2,1018.89,61.51
474.71999999999997,6.69,43.65,1020.14,69.55
475.76399999999995,10.25,41.26,1007.44,98.08
428.89,28.87,72.58,1008.69,79.34
472.7,12.04,40.23,1018.07,81.28
448.20199999999994,22.58,52.3,1009.04,78.99
450.434,15.12,52.05,1014.63,80.38
