PE,AT,V,AP,RH
463.26,14.96,41.76,1024.07,73.17
443.46799999999996,25.18,62.96,1020.04,59.08
476.77200000000005,5.11,39.4,1012.16,92.14
446.39399999999995,20.86,57.32,1010.24,76.64
470.854,10.82,37.5,1009.23,96.62
445.442,26.27,59.44,1012.23,58.77
460.20599999999996,15.89,43.96,1014.02,75.24
467.246,9.48,44.71,1019.12,66.43
458.236,14.64,45.0,1021.78,41.25
463.1379999999999,11.74,43.56,1015.14,70.72
456.312,17.99,43.72,1008.64,75.04
461.434,20.14,46.93,1014.66,64.22
438.77799999999996,24.34,73.5,1011.31,84.15
448.24000000000007,25.71,58.59,1012.77,61.83
440.9339999999999,26.19,69.34,1009.48,87.59
458.236,21.42,43.79,1015.76,43.08
458.236,18.21,45.0,1022.86,48.84
472.34,11.04,41.74,1022.6,77.51
459.316,14.45,52.75,1023.97,63.59
465.988,13.97,38.47,1015.15,55.28
460.6379999999999,17.76,42.42,1009.09,66.26
470.8,5.41,40.07,1019.16,64.77
473.93199999999996,7.76,42.28,1008.52,83.31
440.30600000000004,27.23,63.9,1014.3,47.19
449.658,27.36,48.6,1003.18,54.93
438.61199999999997,27.47,70.72,1009.97,74.62
462.204,14.6,39.31,1011.11,72.52
475.322,7.91,39.96,1023.57,88.44
476.77200000000005,5.81,35.79,1012.14,92.28
437.51399999999995,30.53,65.18,1012.69,41.85
440.3059999999999,23.87,63.94,1019.02,44.28
448.23999999999995,26.09,58.41,1013.64,64.58
443.39400000000006,29.27,66.85,1011.11,63.25
437.93199999999996,27.38,74.16,1010.08,78.61
440.3059999999999,24.81,63.94,1018.76,44.51
464.6719999999999,12.75,44.03,1007.29,89.46
443.45,24.66,63.73,1011.4,74.52
456.97200000000004,16.38,47.45,1010.08,88.86
468.18,13.91,39.35,1014.69,75.51
448.186,23.18,51.3,1012.04,78.64
451.276,22.47,47.45,1007.62,76.65
467.088,13.39,44.85,1017.24,80.44
474.716,9.28,41.54,1018.33,79.89
479.25199999999995,11.82,42.86,1014.12,88.28
474.99,10.27,40.64,1020.63,84.6
440.3059999999999,22.92,63.94,1019.28,42.69
469.994,16.0,37.87,1020.24,78.41
460.538,21.22,43.43,1010.96,61.07
458.236,13.46,44.71,1014.51,50.0
472.34000000000003,9.39,40.11,1029.14,77.29
434.83599999999996,31.07,73.5,1010.58,43.66
477.78599999999994,12.82,38.62,1018.71,83.8
435.52799999999996,32.57,78.92,1011.6,66.47
473.10999999999996,8.11,42.18,1014.82,93.09
471.654,13.92,39.39,1012.94,80.52
450.68,23.04,59.43,1010.23,68.99
441.59399999999994,27.31,64.44,1014.65,57.27
473.10999999999996,5.91,39.33,1010.18,95.53
447.46,25.26,61.08,1013.68,71.72
436.668,27.97,58.84,1002.25,57.88
448.854,26.08,52.3,1007.03,63.34
439.84799999999996,29.01,65.71,1013.61,48.07
474.434,12.18,40.1,1016.67,91.87
463.95599999999996,13.76,45.87,1008.89,87.27
450.99799999999993,25.5,58.79,1016.02,64.4
439.84799999999996,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
