SSPL,f,alpha,c,U_infinity,delta
130.96,800,0.0,0.3048,71.3,0.00266337
127.307,1000,0.0,0.3048,71.3,0.00266337
125.951,1250,0.0,0.3048,71.3,0.00266337
129.667,1600,0.0,0.3048,71.3,0.00266337
128.244,2000,0.0,0.3048,71.3,0.00266337
128.127,2500,0.0,0.3048,71.3,0.00266337
131.955,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
121.301,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
123.305,10000,0.0,0.3048,71.3,0.00266337
109.222,12500,0.0,0.3048,71.3,0.00266337
114.984,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
126.16,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
129.8,1000,0.0,0.3048,55.5,0.00283081
131.43,1250,0.0,0.3048,55.5,0.00283081
126.79,1600,0.0,0.3048,55.5,0.00283081
126.616,2000,0.0,0.3048,55.5,0.00283081
124.106,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
133.223,4000,0.0,0.3048,55.5,0.00283081
135.803,5000,0.0,0.3048,55.5,0.00283081
123.303,6300,0.0,0.3048,55.5,0.00283081
136.163,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
131.453,12500,0.0,0.3048,55.5,0.00283081
117.195,200,0.0,0.3048,39.6,0.00310138
127.011,250,0.0,0.3048,39.6,0.00310138
121.055,315,0.0,0.3048,39.6,0.00310138
122.147,400,0.0,0.3048,39.6,0.00310138
119.513,500,0.0,0.3048,39.6,0.00310138
128.629,630,0.0,0.3048,39.6,0.00310138
129.099,800,0.0,0.3048,39.6,0.00310138
127.581,1000,0.0,0.3048,39.6,0.00310138
129.148,1250,0.0,0.3048,39.6,0.00310138
133.261,1600,0.0,0.3048,39.6,0.00310138
125.305,2000,0.0,0.3048,39.6,0.00310138
125.025,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
127.801,4000,0.0,0.3048,39.6,0.00310138
134.308,5000,0.0,0.3048,39.6,0.00310138
117.465,6300,0.0,0.3048,39.6,0.00310138
113.129,8000,0.0,0.3048,39.6,0.00310138
116.017,10000,0.0,0.3048,39.6,0.00310138
106.111,12500,0.0,0.3048,39.6,0.00310138
117.195,200,0.0,0.3048,31.7,0.00331266
120.189,250,0.0,0.3048,31.7,0.00331266
120.595,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
121.617,500,0.0,0.3048,31.7,0.00331266
129.095,630,0.0,0.3048,31.7,0.00331266
129.235,800,0.0,0.3048,31.7,0.00331266
130.595,1000,0.0,0.3048,31.7,0.00331266
128.805,1250,0.0,0.3048,31.7,0.00331266
133.553,1600,0.0,0.3048,31.7,0.00331266
122.375,2000,0.0,0.3048,31.7,0.00331266
132.003,2500,0.0,0.3048,31.7,0.00331266
123.445,3150,0.0,0.3048,31.7,0.00331266
118.145,4000,0.0,0.3048,31.7,0.00331266
115.645,5000,0.0,0.3048,31.7,0.00331266
113.775,6300,0.0,0.3048,31.7,0.00331266
120.193,8000,0.0,0.3048,31.7,0.00331266
116.017,10000,0.0,0.3048,31.7,0.00331266
130.96,800,1.5,0.3048,71.3,0.00336729
128.956,1000,1.5,0.3048,71.3,0.00336729
128.816,1250,1.5,0.3048,71.3,0.00336729
130.644,1600,1.5,0.3048,71.3,0.00336729
130.114,2000,1.5,0.3048,71.3,0.00336729
124.512,2500,1.5,0.3048,71.3,0.00336729
123.392,3150,1.5,0.3048,71.3,0.00336729
121.762,4000,1.5,0.3048,71.3,0.00336729
119.632,5000,1.5,0.3048,71.3,0.00336729
118.122,6300,1.5,0.3048,71.3,0.00336729
120.534,8000,1.5,0.3048,71.3,0.00336729
123.305,10000,1.5,0.3048,71.3,0.00336729
109.222,12500,1.5,0.3048,71.3,0.00336729
106.582,16000,1.5,0.3048,71.3,0.00336729
120.137,315,1.5,0.3048,39.6,0.00392107
122.147,400,1.5,0.3048,39.6,0.00392107
126.661,500,1.5,0.3048,39.6,0.00392107
127.417,630,1.5,0.3048,39.6,0.00392107
129.099,800,1.5,0.3048,39.6,0.00392107
127.581,1000,1.5,0.3048,39.6,0.00392107
128.257,1250,1.5,0.3048,39.6,0.00392107
133.261,1600,1.5,0.3048,39.6,0.00392107
122.797,2000,1.5,0.3048,39.6,0.00392107
125.025,2500,1.5,0.3048,39.6,0.00392107
119.111,3150,1.5,0.3048,39.6,0.00392107
121.889,4000,1.5,0.3048,39.6,0.00392107
134.308,5000,1.5,0.3048,39.6,0.00392107
117.465,6300,1.5,0.3048,39.6,0.00392107
113.129,8000,1.5,0.3048,39.6,0.00392107
116.017,10000,1.5,0.3048,39.6,0.00392107
106.111,12500,1.5,0.3048,39.6,0.00392107
127.564,400,3.0,0.3048,71.3,0.00425727
128.454,500,3.0,0.3048,71.3,0.00425727
129.354,630,3.0,0.3048,71.3,0.00425727
131.074,800,3.0,0.3048,71.3,0.00425727
129.004,1000,3.0,0.3048,71.3,0.00425727
127.634,1250,3.0,0.3048,71.3,0.00425727
130.644,1600,3.0,0.3048,71.3,0.00425727
125.524,2000,3.0,0.3048,71.3,0.00425727
128.334,2500,3.0,0.3048,71.3,0.00425727
132.114,3150,3.0,0.3048,71.3,0.00425727
120.264,4000,3.0,0.3048,71.3,0.00425727
122.816,5000,3.0,0.3048,71.3,0.00425727
121.944,6300,3.0,0.3048,71.3,0.00425727
120.534,8000,3.0,0.3048,71.3,0.00425727
116.694,10000,3.0,0.3048,71.3,0.00425727
126.159,400,3.0,0.3048,55.5,0.00452492
128.179,500,3.0,0.3048,55.5,0.00452492
126.16,630,3.0,0.3048,55.5,0.00452492
128.492,800,3.0,0.3048,55.5,0.00452492
129.002,1000,3.0,0.3048,55.5,0.00452492
127.329,1250,3.0,0.3048,55.5,0.00452492
133.649,1600,3.0,0.3048,55.5,0.00452492
128.707,2000,3.0,0.3048,55.5,0.00452492
123.862,2500,3.0,0.3048,55.5,0.00452492
123.236,3150,3.0,0.3048,55.5,0.00452492
122.232,4000,3.0,0.3048,55.5,0.00452492
124.839,5000,3.0,0.3048,55.5,0.00452492
117.287,6300,3.0,0.3048,55.5,0.00452492
113.799,8000,3.0,0.3048,55.5,0.00452492
115.659,10000,3.0,0.3048,55.5,0.00452492
123.312,315,3.0,0.3048,39.6,0.00495741
125.472,400,3.0,0.3048,39.6,0.00495741
121.009,500,3.0,0.3048,39.6,0.00495741
129.292,630,3.0,0.3048,39.6,0.00495741
129.552,800,3.0,0.3048,39.6,0.00495741
131.971,1000,3.0,0.3048,39.6,0.00495741
125.802,1250,3.0,0.3048,39.6,0.00495741
133.261,1600,3.0,0.3048,39.6,0.00495741
122.797,2000,3.0,0.3048,39.6,0.00495741
116.151,2500,3.0,0.3048,39.6,0.00495741
128.401,3150,3.0,0.3048,39.6,0.00495741
121.889,4000,3.0,0.3048,39.6,0.00495741
135.426,5000,3.0,0.3048,39.6,0.00495741
117.465,6300,3.0,0.3048,39.6,0.00495741
113.129,8000,3.0,0.3048,39.6,0.00495741
123.118,315,3.0,0.3048,31.7,0.00529514
125.398,400,3.0,0.3048,31.7,0.00529514
116.128,500,3.0,0.3048,31.7,0.00529514
128.952,630,3.0,0.3048,31.7,0.00529514
131.362,800,3.0,0.3048,31.7,0.00529514
126.838,1000,3.0,0.3048,31.7,0.00529514
134.022,1250,3.0,0.3048,31.7,0.00529514
133.402,1600,3.0,0.3048,31.7,0.00529514
120.088,2000,3.0,0.3048,31.7,0.00529514
130.392,2500,3.0,0.3048,31.7,0.00529514
128.252,3150,3.0,0.3048,31.7,0.00529514
124.852,4000,3.0,0.3048,31.7,0.00529514
113.858,5000,3.0,0.3048,31.7,0.00529514
112.699,6300,3.0,0.3048,31.7,0.00529514
126.395,250,4.0,0.3048,71.3,0.00497773
128.713,315,4.0,0.3048,71.3,0.00497773
127.564,400,4.0,0.3048,71.3,0.00497773
128.454,500,4.0,0.3048,71.3,0.00497773
129.038,630,4.0,0.3048,71.3,0.00497773
131.074,800,4.0,0.3048,71.3,0.00497773
131.015,1000,4.0,0.3048,71.3,0.00497773
127.634,1250,4.0,0.3048,71.3,0.00497773
129.468,1600,4.0,0.3048,71.3,0.00497773
129.848,2000,4.0,0.3048,71.3,0.00497773
128.334,2500,4.0,0.3048,71.3,0.00497773
132.114,3150,4.0,0.3048,71.3,0.00497773
119.535,4000,4.0,0.3048,71.3,0.00497773
120.061,5000,4.0,0.3048,71.3,0.00497773
124.904,6300,4.0,0.3048,71.3,0.00497773
113.665,8000,4.0,0.3048,71.3,0.00497773
110.905,10000,4.0,0.3048,71.3,0.00497773
107.405,12500,4.0,0.3048,71.3,0.00497773
127.011,250,4.0,0.3048,39.6,0.00579636
123.312,315,4.0,0.3048,39.6,0.00579636
128.633,400,4.0,0.3048,39.6,0.00579636
130.173,500,4.0,0.3048,39.6,0.00579636
131.073,630,4.0,0.3048,39.6,0.00579636
130.469,800,4.0,0.3048,39.6,0.00579636
131.971,1000,4.0,0.3048,39.6,0.00579636
128.339,1250,4.0,0.3048,39.6,0.00579636
121.059,1600,4.0,0.3048,39.6,0.00579636
132.587,2000,4.0,0.3048,39.6,0.00579636
116.151,2500,4.0,0.3048,39.6,0.00579636
120.419,3150,4.0,0.3048,39.6,0.00579636
115.863,4000,4.0,0.3048,39.6,0.00579636
135.426,5000,4.0,0.3048,39.6,0.00579636
125.951,1250,0.0,0.2286,71.3,0.00214345
129.667,1600,0.0,0.2286,71.3,0.00214345
128.244,2000,0.0,0.2286,71.3,0.00214345
128.127,2500,0.0,0.2286,71.3,0.00214345
131.955,3150,0.0,0.2286,71.3,0.00214345
123.061,4000,0.0,0.2286,71.3,0.00214345
121.301,5000,0.0,0.2286,71.3,0.00214345
119.541,6300,0.0,0.2286,71.3,0.00214345
118.024,8000,0.0,0.2286,71.3,0.00214345
123.305,10000,0.0,0.2286,71.3,0.00214345
109.222,12500,0.0,0.2286,71.3,0.00214345
114.984,16000,0.0,0.2286,71.3,0.00214345
114.474,20000,0.0,0.2286,71.3,0.00214345
119.54,315,0.0,0.2286,55.5,0.00229336
122.292,400,0.0,0.2286,55.5,0.00229336
126.416,500,0.0,0.2286,55.5,0.00229336
126.16,630,0.0,0.2286,55.5,0.00229336
128.086,800,0.0,0.2286,55.5,0.00229336
129.8,1000,0.0,0.2286,55.5,0.00229336
131.43,1250,0.0,0.2286,55.5,0.00229336
126.79,1600,0.0,0.2286,55.5,0.00229336
126.616,2000,0.0,0.2286,55.5,0.00229336
124.106,2500,0.0,0.2286,55.5,0.00229336
125.16,3150,0.0,0.2286,55.5,0.00229336
133.223,4000,0.0,0.2286,55.5,0.00229336
135.803,5000,0.0,0.2286,55.5,0.00229336
123.303,6300,0.0,0.2286,55.5,0.00229336
121.055,315,0.0,0.2286,39.6,0.00253511
122.147,400,0.0,0.2286,39.6,0.00253511
119.513,500,0.0,0.2286,39.6,0.00253511
128.705,630,0.0,0.2286,39.6,0.00253511
129.099,800,0.0,0.2286,39.6,0.00253511
127.581,1000,0.0,0.2286,39.6,0.00253511
129.148,1250,0.0,0.2286,39.6,0.00253511
133.261,1600,0.0,0.2286,39.6,0.00253511
125.305,2000,0.0,0.2286,39.6,0.00253511
125.025,2500,0.0,0.2286,39.6,0.00253511
124.625,3150,0.0,0.2286,39.6,0.00253511
127.801,4000,0.0,0.2286,39.6,0.00253511
134.308,5000,0.0,0.2286,39.6,0.00253511
117.465,6300,0.0,0.2286,39.6,0.00253511
120.595,315,0.0,0.2286,31.7,0.0027238
125.045,400,0.0,0.2286,31.7,0.0027238
121.617,500,0.0,0.2286,31.7,0.0027238
129.465,630,0.0,0.2286,31.7,0.0027238
130.725,800,0.0,0.2286,31.7,0.0027238
130.595,1000,0.0,0.2286,31.7,0.0027238
128.805,1250,0.0,0.2286,31.7,0.0027238
133.553,1600,0.0,0.2286,31.7,0.0027238
122.375,2000,0.0,0.2286,31.7,0.0027238
132.003,2500,0.0,0.2286,31.7,0.0027238
123.445,3150,0.0,0.2286,31.7,0.0027238
122.035,4000,0.0,0.2286,31.7,0.0027238
120.505,5000,0.0,0.2286,31.7,0.0027238
116.815,6300,0.0,0.2286,31.7,0.0027238
127.564,400,2.0,0.2286,71.3,0.00293031
126.486,500,2.0,0.2286,71.3,0.00293031
129.354,630,2.0,0.2286,71.3,0.00293031
131.074,800,2.0,0.2286,71.3,0.00293031
128.956,1000,2.0,0.2286,71.3,0.00293031
128.816,1250,2.0,0.2286,71.3,0.00293031
130.644,1600,2.0,0.2286,71.3,0.00293031
130.114,2000,2.0,0.2286,71.3,0.00293031
124.512,2500,2.0,0.2286,71.3,0.00293031
123.392,3150,2.0,0.2286,71.3,0.00293031
124.086,4000,2.0,0.2286,71.3,0.00293031
122.816,5000,2.0,0.2286,71.3,0.00293031
120.786,6300,2.0,0.2286,71.3,0.00293031
120.534,8000,2.0,0.2286,71.3,0.00293031
116.694,10000,2.0,0.2286,71.3,0.00293031
122.292,400,2.0,0.2286,55.5,0.00313525
128.179,500,2.0,0.2286,55.5,0.00313525
126.16,630,2.0,0.2286,55.5,0.00313525
128.492,800,2.0,0.2286,55.5,0.00313525
129.002,1000,2.0,0.2286,55.5,0.00313525
128.762,1250,2.0,0.2286,55.5,0.00313525
126.752,1600,2.0,0.2286,55.5,0.00313525
126.616,2000,2.0,0.2286,55.5,0.00313525
123.862,2500,2.0,0.2286,55.5,0.00313525
125.16,3150,2.0,0.2286,55.5,0.00313525
122.232,4000,2.0,0.2286,55.5,0.00313525
124.839,5000,2.0,0.2286,55.5,0.00313525
123.303,6300,2.0,0.2286,55.5,0.00313525
120.137,315,2.0,0.2286,39.6,0.00346574
122.147,400,2.0,0.2286,39.6,0.00346574
126.661,500,2.0,0.2286,39.6,0.00346574
