SSPL,f,alpha,c,U_infinity,delta
127.122,800,0.0,0.3048,71.3,0.00266337
125.201,1000,0.0,0.3048,71.3,0.00266337
128.816,1250,0.0,0.3048,71.3,0.00266337
127.591,1600,0.0,0.3048,71.3,0.00266337
127.461,2000,0.0,0.3048,71.3,0.00266337
125.571,2500,0.0,0.3048,71.3,0.00266337
137.007,3150,0.0,0.3048,71.3,0.00266337
138.557,4000,0.0,0.3048,71.3,0.00266337
126.457,5000,0.0,0.3048,71.3,0.00266337
122.044,6300,0.0,0.3048,71.3,0.00266337
118.024,8000,0.0,0.3048,71.3,0.00266337
120.247,10000,0.0,0.3048,71.3,0.00266337
117.624,12500,0.0,0.3048,71.3,0.00266337
114.984,16000,0.0,0.3048,71.3,0.00266337
124.692,500,0.0,0.3048,55.5,0.00283081
126.17,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
126.966,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
126.79,1600,0.0,0.3048,55.5,0.00283081
126.54,2000,0.0,0.3048,55.5,0.00283081
126.54,2500,0.0,0.3048,55.5,0.00283081
131.78,3150,0.0,0.3048,55.5,0.00283081
123.41,4000,0.0,0.3048,55.5,0.00283081
119.606,5000,0.0,0.3048,55.5,0.00283081
117.976,6300,0.0,0.3048,55.5,0.00283081
113.799,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
111.076,12500,0.0,0.3048,55.5,0.00283081
116.074,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
123.312,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
121.009,500,0.0,0.3048,39.6,0.00310138
124.403,630,0.0,0.3048,39.6,0.00310138
130.205,800,0.0,0.3048,39.6,0.00310138
127.899,1000,0.0,0.3048,39.6,0.00310138
125.499,1250,0.0,0.3048,39.6,0.00310138
133.261,1600,0.0,0.3048,39.6,0.00310138
123.689,2000,0.0,0.3048,39.6,0.00310138
121.399,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
119.229,4000,0.0,0.3048,39.6,0.00310138
123.453,5000,0.0,0.3048,39.6,0.00310138
116.229,6300,0.0,0.3048,39.6,0.00310138
120.553,8000,0.0,0.3048,39.6,0.00310138
112.139,10000,0.0,0.3048,39.6,0.00310138
