SSPL,f,alpha,c,U_infinity,delta
124.276,800,0.0,0.3048,71.3,0.00266337
124.665,1000,0.0,0.3048,71.3,0.00266337
132.769,1250,0.0,0.3048,71.3,0.00266337
136.678,1600,0.0,0.3048,71.3,0.00266337
119.505,2000,0.0,0.3048,71.3,0.00266337
133.04,2500,0.0,0.3048,71.3,0.00266337
120.189,3150,0.0,0.3048,71.3,0.00266337
128.857,4000,0.0,0.3048,71.3,0.00266337
122.41,5000,0.0,0.3048,71.3,0.00266337
133.04,6300,0.0,0.3048,71.3,0.00266337
114.634,8000,0.0,0.3048,71.3,0.00266337
120.247,10000,0.0,0.3048,71.3,0.00266337
125.094,12500,0.0,0.3048,71.3,0.00266337
125.094,16000,0.0,0.3048,71.3,0.00266337
123.082,500,0.0,0.3048,55.5,0.00283081
129.964,630,0.0,0.3048,55.5,0.00283081
127.903,800,0.0,0.3048,55.5,0.00283081
124.665,1000,0.0,0.3048,55.5,0.00283081
132.769,1250,0.0,0.3048,55.5,0.00283081
136.678,1600,0.0,0.3048,55.5,0.00283081
119.505,2000,0.0,0.3048,55.5,0.00283081
133.04,2500,0.0,0.3048,55.5,0.00283081
120.189,3150,0.0,0.3048,55.5,0.00283081
128.857,4000,0.0,0.3048,55.5,0.00283081
122.41,5000,0.0,0.3048,55.5,0.00283081
127.73,6300,0.0,0.3048,55.5,0.00283081
114.634,8000,0.0,0.3048,55.5,0.00283081
121.93,10000,0.0,0.3048,55.5,0.00283081
125.094,12500,0.0,0.3048,55.5,0.00283081
109.951,200,0.0,0.3048,39.6,0.00310138
109.951,250,0.0,0.3048,39.6,0.00310138
122.766,315,0.0,0.3048,39.6,0.00310138
127.781,400,0.0,0.3048,39.6,0.00310138
126.675,500,0.0,0.3048,39.6,0.00310138
127.417,630,0.0,0.3048,39.6,0.00310138
127.903,800,0.0,0.3048,39.6,0.00310138
122.539,1000,0.0,0.3048,39.6,0.00310138
132.395,1250,0.0,0.3048,39.6,0.00310138
136.678,1600,0.0,0.3048,39.6,0.00310138
133.01,2000,0.0,0.3048,39.6,0.00310138
134.938,2500,0.0,0.3048,39.6,0.00310138
122.919,3150,0.0,0.3048,39.6,0.00310138
131.807,4000,0.0,0.3048,39.6,0.00310138
117.789,5000,0.0,0.3048,39.6,0.00310138
134.336,6300,0.0,0.3048,39.6,0.00310138
114.634,8000,0.0,0.3048,39.6,0.00310138
121.93,10000,0.0,0.3048,39.6,0.00310138
123.988,12500,0.0,0.3048,39.6,0.00310138
109.951,200,0.0,0.3048,31.7,0.00331266
109.951,250,0.0,0.3048,31.7,0.00331266
122.766,315,0.0,0.3048,31.7,0.00331266
127.781,400,0.0,0.3048,31.7,0.00331266
126.675,500,0.0,0.3048,31.7,0.00331266
127.417,630,0.0,0.3048,31.7,0.00331266
127.903,800,0.0,0.3048,31.7,0.00331266
122.539,1000,0.0,0.3048,31.7,0.00331266
132.395,1250,0.0,0.3048,31.7,0.00331266
136.678,1600,0.0,0.3048,31.7,0.00331266
133.01,2000,0.0,0.3048,31.7,0.00331266
120.209,2500,0.0,0.3048,31.7,0.00331266
123.445,3150,0.0,0.3048,31.7,0.00331266
131.807,4000,0.0,0.3048,31.7,0.00331266
117.789,5000,0.0,0.3048,31.7,0.00331266
132.898,6300,0.0,0.3048,31.7,0.00331266
114.634,8000,0.0,0.3048,31.7,0.00331266
121.93,10000,0.0,0.3048,31.7,0.00331266
124.276,800,1.5,0.3048,71.3,0.00336729
124.665,1000,1.5,0.3048,71.3,0.00336729
132.769,1250,1.5,0.3048,71.3,0.00336729
136.678,1600,1.5,0.3048,71.3,0.00336729
119.505,2000,1.5,0.3048,71.3,0.00336729
133.04,2500,1.5,0.3048,71.3,0.00336729
120.189,3150,1.5,0.3048,71.3,0.00336729
128.857,4000,1.5,0.3048,71.3,0.00336729
122.41,5000,1.5,0.3048,71.3,0.00336729
133.04,6300,1.5,0.3048,71.3,0.00336729
114.634,8000,1.5,0.3048,71.3,0.00336729
120.247,10000,1.5,0.3048,71.3,0.00336729
125.094,12500,1.5,0.3048,71.3,0.00336729
125.094,16000,1.5,0.3048,71.3,0.00336729
122.766,315,1.5,0.3048,39.6,0.00392107
127.781,400,1.5,0.3048,39.6,0.00392107
126.675,500,1.5,0.3048,39.6,0.00392107
127.417,630,1.5,0.3048,39.6,0.00392107
127.903,800,1.5,0.3048,39.6,0.00392107
122.539,1000,1.5,0.3048,39.6,0.00392107
132.395,1250,1.5,0.3048,39.6,0.00392107
136.678,1600,1.5,0.3048,39.6,0.00392107
133.01,2000,1.5,0.3048,39.6,0.00392107
120.981,2500,1.5,0.3048,39.6,0.00392107
122.919,3150,1.5,0.3048,39.6,0.00392107
131.807,4000,1.5,0.3048,39.6,0.00392107
117.789,5000,1.5,0.3048,39.6,0.00392107
134.336,6300,1.5,0.3048,39.6,0.00392107
114.634,8000,1.5,0.3048,39.6,0.00392107
121.93,10000,1.5,0.3048,39.6,0.00392107
123.988,12500,1.5,0.3048,39.6,0.00392107
129.575,400,3.0,0.3048,71.3,0.00425727
130.715,500,3.0,0.3048,71.3,0.00425727
127.404,630,3.0,0.3048,71.3,0.00425727
124.276,800,3.0,0.3048,71.3,0.00425727
124.665,1000,3.0,0.3048,71.3,0.00425727
132.769,1250,3.0,0.3048,71.3,0.00425727
136.678,1600,3.0,0.3048,71.3,0.00425727
119.505,2000,3.0,0.3048,71.3,0.00425727
133.04,2500,3.0,0.3048,71.3,0.00425727
120.189,3150,3.0,0.3048,71.3,0.00425727
128.857,4000,3.0,0.3048,71.3,0.00425727
122.41,5000,3.0,0.3048,71.3,0.00425727
124.904,6300,3.0,0.3048,71.3,0.00425727
114.634,8000,3.0,0.3048,71.3,0.00425727
120.247,10000,3.0,0.3048,71.3,0.00425727
120.952,400,3.0,0.3048,55.5,0.00452492
123.082,500,3.0,0.3048,55.5,0.00452492
129.964,630,3.0,0.3048,55.5,0.00452492
130.723,800,3.0,0.3048,55.5,0.00452492
124.665,1000,3.0,0.3048,55.5,0.00452492
132.769,1250,3.0,0.3048,55.5,0.00452492
136.678,1600,3.0,0.3048,55.5,0.00452492
119.505,2000,3.0,0.3048,55.5,0.00452492
133.04,2500,3.0,0.3048,55.5,0.00452492
120.189,3150,3.0,0.3048,55.5,0.00452492
131.807,4000,3.0,0.3048,55.5,0.00452492
122.41,5000,3.0,0.3048,55.5,0.00452492
135.164,6300,3.0,0.3048,55.5,0.00452492
114.634,8000,3.0,0.3048,55.5,0.00452492
121.93,10000,3.0,0.3048,55.5,0.00452492
122.766,315,3.0,0.3048,39.6,0.00495741
127.781,400,3.0,0.3048,39.6,0.00495741
126.675,500,3.0,0.3048,39.6,0.00495741
127.417,630,3.0,0.3048,39.6,0.00495741
130.723,800,3.0,0.3048,39.6,0.00495741
122.539,1000,3.0,0.3048,39.6,0.00495741
132.395,1250,3.0,0.3048,39.6,0.00495741
136.678,1600,3.0,0.3048,39.6,0.00495741
133.01,2000,3.0,0.3048,39.6,0.00495741
120.162,2500,3.0,0.3048,39.6,0.00495741
122.919,3150,3.0,0.3048,39.6,0.00495741
131.807,4000,3.0,0.3048,39.6,0.00495741
113.733,5000,3.0,0.3048,39.6,0.00495741
134.336,6300,3.0,0.3048,39.6,0.00495741
114.634,8000,3.0,0.3048,39.6,0.00495741
122.766,315,3.0,0.3048,31.7,0.00529514
127.781,400,3.0,0.3048,31.7,0.00529514
126.675,500,3.0,0.3048,31.7,0.00529514
127.417,630,3.0,0.3048,31.7,0.00529514
130.723,800,3.0,0.3048,31.7,0.00529514
122.539,1000,3.0,0.3048,31.7,0.00529514
132.395,1250,3.0,0.3048,31.7,0.00529514
136.678,1600,3.0,0.3048,31.7,0.00529514
133.01,2000,3.0,0.3048,31.7,0.00529514
120.209,2500,3.0,0.3048,31.7,0.00529514
123.445,3150,3.0,0.3048,31.7,0.00529514
131.807,4000,3.0,0.3048,31.7,0.00529514
113.733,5000,3.0,0.3048,31.7,0.00529514
132.898,6300,3.0,0.3048,31.7,0.00529514
109.951,250,4.0,0.3048,71.3,0.00497773
120.716,315,4.0,0.3048,71.3,0.00497773
129.575,400,4.0,0.3048,71.3,0.00497773
130.715,500,4.0,0.3048,71.3,0.00497773
127.404,630,4.0,0.3048,71.3,0.00497773
124.276,800,4.0,0.3048,71.3,0.00497773
124.665,1000,4.0,0.3048,71.3,0.00497773
132.769,1250,4.0,0.3048,71.3,0.00497773
136.678,1600,4.0,0.3048,71.3,0.00497773
119.505,2000,4.0,0.3048,71.3,0.00497773
133.04,2500,4.0,0.3048,71.3,0.00497773
120.189,3150,4.0,0.3048,71.3,0.00497773
119.343,4000,4.0,0.3048,71.3,0.00497773
122.41,5000,4.0,0.3048,71.3,0.00497773
116.165,6300,4.0,0.3048,71.3,0.00497773
114.634,8000,4.0,0.3048,71.3,0.00497773
120.247,10000,4.0,0.3048,71.3,0.00497773
125.094,12500,4.0,0.3048,71.3,0.00497773
109.951,250,4.0,0.3048,39.6,0.00579636
122.766,315,4.0,0.3048,39.6,0.00579636
127.781,400,4.0,0.3048,39.6,0.00579636
128.169,500,4.0,0.3048,39.6,0.00579636
127.417,630,4.0,0.3048,39.6,0.00579636
130.723,800,4.0,0.3048,39.6,0.00579636
122.539,1000,4.0,0.3048,39.6,0.00579636
132.395,1250,4.0,0.3048,39.6,0.00579636
136.678,1600,4.0,0.3048,39.6,0.00579636
133.01,2000,4.0,0.3048,39.6,0.00579636
120.162,2500,4.0,0.3048,39.6,0.00579636
122.919,3150,4.0,0.3048,39.6,0.00579636
131.807,4000,4.0,0.3048,39.6,0.00579636
113.733,5000,4.0,0.3048,39.6,0.00579636
132.769,1250,0.0,0.2286,71.3,0.00214345
136.678,1600,0.0,0.2286,71.3,0.00214345
119.505,2000,0.0,0.2286,71.3,0.00214345
133.04,2500,0.0,0.2286,71.3,0.00214345
120.189,3150,0.0,0.2286,71.3,0.00214345
128.857,4000,0.0,0.2286,71.3,0.00214345
122.41,5000,0.0,0.2286,71.3,0.00214345
133.04,6300,0.0,0.2286,71.3,0.00214345
114.634,8000,0.0,0.2286,71.3,0.00214345
120.247,10000,0.0,0.2286,71.3,0.00214345
125.094,12500,0.0,0.2286,71.3,0.00214345
125.094,16000,0.0,0.2286,71.3,0.00214345
125.094,20000,0.0,0.2286,71.3,0.00214345
122.766,315,0.0,0.2286,55.5,0.00229336
120.952,400,0.0,0.2286,55.5,0.00229336
123.082,500,0.0,0.2286,55.5,0.00229336
129.964,630,0.0,0.2286,55.5,0.00229336
127.903,800,0.0,0.2286,55.5,0.00229336
124.665,1000,0.0,0.2286,55.5,0.00229336
132.769,1250,0.0,0.2286,55.5,0.00229336
136.678,1600,0.0,0.2286,55.5,0.00229336
119.505,2000,0.0,0.2286,55.5,0.00229336
133.04,2500,0.0,0.2286,55.5,0.00229336
120.189,3150,0.0,0.2286,55.5,0.00229336
128.857,4000,0.0,0.2286,55.5,0.00229336
122.41,5000,0.0,0.2286,55.5,0.00229336
127.73,6300,0.0,0.2286,55.5,0.00229336
122.766,315,0.0,0.2286,39.6,0.00253511
127.781,400,0.0,0.2286,39.6,0.00253511
126.675,500,0.0,0.2286,39.6,0.00253511
127.417,630,0.0,0.2286,39.6,0.00253511
127.903,800,0.0,0.2286,39.6,0.00253511
122.539,1000,0.0,0.2286,39.6,0.00253511
132.395,1250,0.0,0.2286,39.6,0.00253511
136.678,1600,0.0,0.2286,39.6,0.00253511
133.01,2000,0.0,0.2286,39.6,0.00253511
134.938,2500,0.0,0.2286,39.6,0.00253511
122.919,3150,0.0,0.2286,39.6,0.00253511
131.807,4000,0.0,0.2286,39.6,0.00253511
117.789,5000,0.0,0.2286,39.6,0.00253511
134.336,6300,0.0,0.2286,39.6,0.00253511
122.766,315,0.0,0.2286,31.7,0.0027238
127.781,400,0.0,0.2286,31.7,0.0027238
126.675,500,0.0,0.2286,31.7,0.0027238
127.417,630,0.0,0.2286,31.7,0.0027238
127.903,800,0.0,0.2286,31.7,0.0027238
122.539,1000,0.0,0.2286,31.7,0.0027238
132.395,1250,0.0,0.2286,31.7,0.0027238
136.678,1600,0.0,0.2286,31.7,0.0027238
133.01,2000,0.0,0.2286,31.7,0.0027238
120.209,2500,0.0,0.2286,31.7,0.0027238
123.445,3150,0.0,0.2286,31.7,0.0027238
131.807,4000,0.0,0.2286,31.7,0.0027238
117.789,5000,0.0,0.2286,31.7,0.0027238
132.898,6300,0.0,0.2286,31.7,0.0027238
129.575,400,2.0,0.2286,71.3,0.00293031
130.715,500,2.0,0.2286,71.3,0.00293031
127.356,630,2.0,0.2286,71.3,0.00293031
124.276,800,2.0,0.2286,71.3,0.00293031
124.665,1000,2.0,0.2286,71.3,0.00293031
132.769,1250,2.0,0.2286,71.3,0.00293031
136.678,1600,2.0,0.2286,71.3,0.00293031
119.505,2000,2.0,0.2286,71.3,0.00293031
133.04,2500,2.0,0.2286,71.3,0.00293031
120.189,3150,2.0,0.2286,71.3,0.00293031
128.857,4000,2.0,0.2286,71.3,0.00293031
122.41,5000,2.0,0.2286,71.3,0.00293031
124.904,6300,2.0,0.2286,71.3,0.00293031
114.634,8000,2.0,0.2286,71.3,0.00293031
120.247,10000,2.0,0.2286,71.3,0.00293031
120.952,400,2.0,0.2286,55.5,0.00313525
123.082,500,2.0,0.2286,55.5,0.00313525
129.964,630,2.0,0.2286,55.5,0.00313525
