SSPL,f,alpha,c,U_infinity,delta
126.805,800,0.0,0.3048,71.3,0.00266337
128.774,1000,0.0,0.3048,71.3,0.00266337
130.335,1250,0.0,0.3048,71.3,0.00266337
129.134,1600,0.0,0.3048,71.3,0.00266337
131.06,2000,0.0,0.3048,71.3,0.00266337
133.707,2500,0.0,0.3048,71.3,0.00266337
127.834,3150,0.0,0.3048,71.3,0.00266337
134.43,4000,0.0,0.3048,71.3,0.00266337
124.304,5000,0.0,0.3048,71.3,0.00266337
134.987,6300,0.0,0.3048,71.3,0.00266337
114.9,8000,0.0,0.3048,71.3,0.00266337
113.492,10000,0.0,0.3048,71.3,0.00266337
117.087,12500,0.0,0.3048,71.3,0.00266337
124.208,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
126.16,630,0.0,0.3048,55.5,0.00283081
129.119,800,0.0,0.3048,55.5,0.00283081
126.966,1000,0.0,0.3048,55.5,0.00283081
129.953,1250,0.0,0.3048,55.5,0.00283081
133.649,1600,0.0,0.3048,55.5,0.00283081
134.052,2000,0.0,0.3048,55.5,0.00283081
133.956,2500,0.0,0.3048,55.5,0.00283081
125.16,3150,0.0,0.3048,55.5,0.00283081
123.41,4000,0.0,0.3048,55.5,0.00283081
135.803,5000,0.0,0.3048,55.5,0.00283081
123.303,6300,0.0,0.3048,55.5,0.00283081
128.518,8000,0.0,0.3048,55.5,0.00283081
119.253,10000,0.0,0.3048,55.5,0.00283081
131.453,12500,0.0,0.3048,55.5,0.00283081
133.42,200,0.0,0.3048,39.6,0.00310138
127.011,250,0.0,0.3048,39.6,0.00310138
129.691,315,0.0,0.3048,39.6,0.00310138
124.001,400,0.0,0.3048,39.6,0.00310138
125.157,500,0.0,0.3048,39.6,0.00310138
124.403,630,0.0,0.3048,39.6,0.00310138
129.099,800,0.0,0.3048,39.6,0.00310138
130.435,1000,0.0,0.3048,39.6,0.00310138
125.211,1250,0.0,0.3048,39.6,0.00310138
127.095,1600,0.0,0.3048,39.6,0.00310138
123.689,2000,0.0,0.3048,39.6,0.00310138
132.611,2500,0.0,0.3048,39.6,0.00310138
119.111,3150,0.0,0.3048,39.6,0.00310138
135.308,4000,0.0,0.3048,39.6,0.00310138
121.499,5000,0.0,0.3048,39.6,0.00310138
134.336,6300,0.0,0.3048,39.6,0.00310138
128.518,8000,0.0,0.3048,39.6,0.00310138
115.413,10000,0.0,0.3048,39.6,0.00310138
131.453,12500,0.0,0.3048,39.6,0.00310138
119.146,200,0.0,0.3048,31.7,0.00331266
127.011,250,0.0,0.3048,31.7,0.00331266
126.266,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
127.315,500,0.0,0.3048,31.7,0.00331266
129.465,630,0.0,0.3048,31.7,0.00331266
130.307,800,0.0,0.3048,31.7,0.00331266
119.099,1000,0.0,0.3048,31.7,0.00331266
125.211,1250,0.0,0.3048,31.7,0.00331266
125.229,1600,0.0,0.3048,31.7,0.00331266
133.01,2000,0.0,0.3048,31.7,0.00331266
134.87,2500,0.0,0.3048,31.7,0.00331266
118.108,3150,0.0,0.3048,31.7,0.00331266
134.11,4000,0.0,0.3048,31.7,0.00331266
122.397,5000,0.0,0.3048,31.7,0.00331266
109.718,6300,0.0,0.3048,31.7,0.00331266
117.957,8000,0.0,0.3048,31.7,0.00331266
122.45,10000,0.0,0.3048,31.7,0.00331266
126.805,800,1.5,0.3048,71.3,0.00336729
128.774,1000,1.5,0.3048,71.3,0.00336729
130.144,1250,1.5,0.3048,71.3,0.00336729
127.796,1600,1.5,0.3048,71.3,0.00336729
131.06,2000,1.5,0.3048,71.3,0.00336729
128.334,2500,1.5,0.3048,71.3,0.00336729
123.392,3150,1.5,0.3048,71.3,0.00336729
121.762,4000,1.5,0.3048,71.3,0.00336729
124.304,5000,1.5,0.3048,71.3,0.00336729
116.134,6300,1.5,0.3048,71.3,0.00336729
114.9,8000,1.5,0.3048,71.3,0.00336729
113.492,10000,1.5,0.3048,71.3,0.00336729
109.222,12500,1.5,0.3048,71.3,0.00336729
124.208,16000,1.5,0.3048,71.3,0.00336729
129.691,315,1.5,0.3048,39.6,0.00392107
124.001,400,1.5,0.3048,39.6,0.00392107
125.157,500,1.5,0.3048,39.6,0.00392107
124.403,630,1.5,0.3048,39.6,0.00392107
128.831,800,1.5,0.3048,39.6,0.00392107
128.312,1000,1.5,0.3048,39.6,0.00392107
125.211,1250,1.5,0.3048,39.6,0.00392107
122.782,1600,1.5,0.3048,39.6,0.00392107
122.101,2000,1.5,0.3048,39.6,0.00392107
120.981,2500,1.5,0.3048,39.6,0.00392107
119.111,3150,1.5,0.3048,39.6,0.00392107
135.308,4000,1.5,0.3048,39.6,0.00392107
121.499,5000,1.5,0.3048,39.6,0.00392107
134.336,6300,1.5,0.3048,39.6,0.00392107
112.251,8000,1.5,0.3048,39.6,0.00392107
115.413,10000,1.5,0.3048,39.6,0.00392107
