SSPL,f,alpha,c,U_infinity,delta
126.805,800,0.0,0.3048,71.3,0.00266337
133.201,1000,0.0,0.3048,71.3,0.00266337
128.144,1250,0.0,0.3048,71.3,0.00266337
133.846,1600,0.0,0.3048,71.3,0.00266337
134.476,2000,0.0,0.3048,71.3,0.00266337
133.707,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
133.223,4000,0.0,0.3048,71.3,0.00266337
130.795,5000,0.0,0.3048,71.3,0.00266337
134.987,6300,0.0,0.3048,71.3,0.00266337
117.151,8000,0.0,0.3048,71.3,0.00266337
120.247,10000,0.0,0.3048,71.3,0.00266337
119.375,12500,0.0,0.3048,71.3,0.00266337
119.375,16000,0.0,0.3048,71.3,0.00266337
126.416,500,0.0,0.3048,55.5,0.00283081
126.16,630,0.0,0.3048,55.5,0.00283081
126.713,800,0.0,0.3048,55.5,0.00283081
129.8,1000,0.0,0.3048,55.5,0.00283081
129.953,1250,0.0,0.3048,55.5,0.00283081
126.986,1600,0.0,0.3048,55.5,0.00283081
126.54,2000,0.0,0.3048,55.5,0.00283081
118.365,2500,0.0,0.3048,55.5,0.00283081
131.78,3150,0.0,0.3048,55.5,0.00283081
133.223,4000,0.0,0.3048,55.5,0.00283081
117.309,5000,0.0,0.3048,55.5,0.00283081
123.303,6300,0.0,0.3048,55.5,0.00283081
121.903,8000,0.0,0.3048,55.5,0.00283081
127.636,10000,0.0,0.3048,55.5,0.00283081
117.093,12500,0.0,0.3048,55.5,0.00283081
128.545,200,0.0,0.3048,39.6,0.00310138
118.595,250,0.0,0.3048,39.6,0.00310138
122.779,315,0.0,0.3048,39.6,0.00310138
121.154,400,0.0,0.3048,39.6,0.00310138
130.173,500,0.0,0.3048,39.6,0.00310138
128.705,630,0.0,0.3048,39.6,0.00310138
128.829,800,0.0,0.3048,39.6,0.00310138
130.589,1000,0.0,0.3048,39.6,0.00310138
128.257,1250,0.0,0.3048,39.6,0.00310138
133.261,1600,0.0,0.3048,39.6,0.00310138
124.647,2000,0.0,0.3048,39.6,0.00310138
132.611,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
117.137,4000,0.0,0.3048,39.6,0.00310138
126.021,5000,0.0,0.3048,39.6,0.00310138
134.336,6300,0.0,0.3048,39.6,0.00310138
135.866,8000,0.0,0.3048,39.6,0.00310138
112.589,10000,0.0,0.3048,39.6,0.00310138
117.093,12500,0.0,0.3048,39.6,0.00310138
127.299,200,0.0,0.3048,31.7,0.00331266
118.595,250,0.0,0.3048,31.7,0.00331266
125.741,315,0.0,0.3048,31.7,0.00331266
121.154,400,0.0,0.3048,31.7,0.00331266
127.315,500,0.0,0.3048,31.7,0.00331266
129.465,630,0.0,0.3048,31.7,0.00331266
130.725,800,0.0,0.3048,31.7,0.00331266
131.313,1000,0.0,0.3048,31.7,0.00331266
127.947,1250,0.0,0.3048,31.7,0.00331266
