SSPL,f,alpha,c,U_infinity,delta
126.201,800,0.0,0.3048,71.3,0.00266337
125.201,1000,0.0,0.3048,71.3,0.00266337
125.951,1250,0.0,0.3048,71.3,0.00266337
119.737,1600,0.0,0.3048,71.3,0.00266337
119.737,2000,0.0,0.3048,71.3,0.00266337
119.737,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
123.061,4000,0.0,0.3048,71.3,0.00266337
119.737,5000,0.0,0.3048,71.3,0.00266337
119.541,6300,0.0,0.3048,71.3,0.00266337
119.737,8000,0.0,0.3048,71.3,0.00266337
115.391,10000,0.0,0.3048,71.3,0.00266337
112.241,12500,0.0,0.3048,71.3,0.00266337
119.737,16000,0.0,0.3048,71.3,0.00266337
119.737,500,0.0,0.3048,55.5,0.00283081
127.696,630,0.0,0.3048,55.5,0.00283081
128.086,800,0.0,0.3048,55.5,0.00283081
126.966,1000,0.0,0.3048,55.5,0.00283081
126.086,1250,0.0,0.3048,55.5,0.00283081
119.737,1600,0.0,0.3048,55.5,0.00283081
119.737,2000,0.0,0.3048,55.5,0.00283081
119.737,2500,0.0,0.3048,55.5,0.00283081
123.236,3150,0.0,0.3048,55.5,0.00283081
119.737,4000,0.0,0.3048,55.5,0.00283081
119.737,5000,0.0,0.3048,55.5,0.00283081
117.976,6300,0.0,0.3048,55.5,0.00283081
119.737,8000,0.0,0.3048,55.5,0.00283081
113.076,10000,0.0,0.3048,55.5,0.00283081
119.737,12500,0.0,0.3048,55.5,0.00283081
119.737,200,0.0,0.3048,39.6,0.00310138
119.319,250,0.0,0.3048,39.6,0.00310138
122.779,315,0.0,0.3048,39.6,0.00310138
124.809,400,0.0,0.3048,39.6,0.00310138
126.959,500,0.0,0.3048,39.6,0.00310138
119.737,630,0.0,0.3048,39.6,0.00310138
119.737,800,0.0,0.3048,39.6,0.00310138
119.737,1000,0.0,0.3048,39.6,0.00310138
119.737,1250,0.0,0.3048,39.6,0.00310138
119.737,1600,0.0,0.3048,39.6,0.00310138
119.737,2000,0.0,0.3048,39.6,0.00310138
119.737,2500,0.0,0.3048,39.6,0.00310138
119.737,3150,0.0,0.3048,39.6,0.00310138
119.737,4000,0.0,0.3048,39.6,0.00310138
119.737,5000,0.0,0.3048,39.6,0.00310138
119.737,6300,0.0,0.3048,39.6,0.00310138
119.737,8000,0.0,0.3048,39.6,0.00310138
119.737,10000,0.0,0.3048,39.6,0.00310138
119.737,12500,0.0,0.3048,39.6,0.00310138
119.737,200,0.0,0.3048,31.7,0.00331266
119.737,250,0.0,0.3048,31.7,0.00331266
119.737,315,0.0,0.3048,31.7,0.00331266
125.045,400,0.0,0.3048,31.7,0.00331266
127.315,500,0.0,0.3048,31.7,0.00331266
119.737,630,0.0,0.3048,31.7,0.00331266
119.737,800,0.0,0.3048,31.7,0.00331266
119.737,1000,0.0,0.3048,31.7,0.00331266
119.737,1250,0.0,0.3048,31.7,0.00331266
119.737,1600,0.0,0.3048,31.7,0.00331266
119.737,2000,0.0,0.3048,31.7,0.00331266
119.737,2500,0.0,0.3048,31.7,0.00331266
119.737,3150,0.0,0.3048,31.7,0.00331266
119.737,4000,0.0,0.3048,31.7,0.00331266
115.645,5000,0.0,0.3048,31.7,0.00331266
113.775,6300,0.0,0.3048,31.7,0.00331266
119.737,8000,0.0,0.3048,31.7,0.00331266
119.737,10000,0.0,0.3048,31.7,0.00331266
127.122,800,1.5,0.3048,71.3,0.00336729
119.737,1000,1.5,0.3048,71.3,0.00336729
119.737,1250,1.5,0.3048,71.3,0.00336729
126.632,1600,1.5,0.3048,71.3,0.00336729
126.642,2000,1.5,0.3048,71.3,0.00336729
124.512,2500,1.5,0.3048,71.3,0.00336729
123.392,3150,1.5,0.3048,71.3,0.00336729
119.737,4000,1.5,0.3048,71.3,0.00336729
119.737,5000,1.5,0.3048,71.3,0.00336729
118.122,6300,1.5,0.3048,71.3,0.00336729
119.737,8000,1.5,0.3048,71.3,0.00336729
113.492,10000,1.5,0.3048,71.3,0.00336729
119.737,12500,1.5,0.3048,71.3,0.00336729
