PE,AT,V,AP,RH
463.26,14.96,41.76,1024.07,73.17
444.3843994140625,25.18,62.96,1020.04,59.08
486.6252136230469,5.11,39.4,1012.16,92.14
449.0442810058594,20.86,57.32,1010.24,76.64
475.8937072753906,10.82,37.5,1009.23,96.62
440.4936828613281,26.27,59.44,1012.23,58.77
465.82073974609375,15.89,43.96,1014.02,75.24
469.952392578125,9.48,44.71,1019.12,66.43
463.5021057128906,14.64,45.0,1021.78,41.25
471.77203369140625,11.74,43.56,1015.14,70.72
455.8648681640625,17.99,43.72,1008.64,75.04
456.61767578125,20.14,46.93,1014.66,64.22
440.2259521484375,24.34,73.5,1011.31,84.15
440.4419250488281,25.71,58.59,1012.77,61.83
441.37725830078125,26.19,69.34,1009.48,87.59
457.39691162109375,21.42,43.79,1015.76,43.08
457.11859130859375,18.21,45.0,1022.86,48.84
470.4328918457031,11.04,41.74,1022.6,77.51
459.04510498046875,14.45,52.75,1023.97,63.59
463.2337951660156,13.97,38.47,1015.15,55.28
456.9432373046875,17.76,42.42,1009.09,66.26
486.6351318359375,5.41,40.07,1019.16,64.77
471.2340087890625,7.76,42.28,1008.52,83.31
442.09210205078125,27.23,63.9,1014.3,47.19
435.7879333496094,27.36,48.6,1003.18,54.93
439.2208251953125,27.47,70.72,1009.97,74.62
462.1784362792969,14.6,39.31,1011.11,72.52
480.83917236328125,7.91,39.96,1023.57,88.44
486.3467102050781,5.81,35.79,1012.14,92.28
433.2682189941406,30.53,65.18,1012.69,41.85
442.222412109375,23.87,63.94,1019.02,44.28
443.3285217285156,26.09,58.41,1013.64,64.58
430.772705078125,29.27,66.85,1011.11,63.25
439.52130126953125,27.38,74.16,1010.08,78.61
442.4673156738281,24.81,63.94,1018.76,44.51
468.4666442871094,12.75,44.03,1007.29,89.46
440.5467224121094,24.66,63.73,1011.4,74.52
458.4092712402344,16.38,47.45,1010.08,88.86
465.47509765625,13.91,39.35,1014.69,75.51
446.3616027832031,23.18,51.3,1012.04,78.64
443.15576171875,22.47,47.45,1007.62,76.65
464.3758850097656,13.39,44.85,1017.24,80.44
468.588623046875,9.28,41.54,1018.33,79.89
469.5666809082031,11.82,42.86,1014.12,88.28
474.99,10.27,40.64,1020.63,84.6
443.57635498046875,22.92,63.94,1019.28,42.69
467.6144104003906,16.0,37.87,1020.24,78.41
457.98223876953125,21.22,43.43,1010.96,61.07
463.1597595214844,13.46,44.71,1014.51,50.0
476.2073059082031,9.39,40.11,1029.14,77.29
435.51092529296875,31.07,73.5,1010.58,43.66
473.6719055175781,12.82,38.62,1018.71,83.8
436.5646057128906,32.57,78.92,1011.6,66.47
471.5645751953125,8.11,42.18,1014.82,93.09
461.82928466796875,13.92,39.39,1012.94,80.52
439.9216003417969,23.04,59.43,1010.23,68.99
442.0354309082031,27.31,64.44,1014.65,57.27
486.6047668457031,5.91,39.33,1010.18,95.53
447.46,25.26,61.08,1013.68,71.72
433.6866149902344,27.97,58.84,1002.25,57.88
439.23822021484375,26.08,52.3,1007.03,63.34
434.40576171875,29.01,65.71,1013.61,48.07
474.5519714355469,12.18,40.1,1016.67,91.87
461.7011413574219,13.76,45.87,1008.89,87.27
442.6880187988281,25.5,58.79,1016.02,64.4
442.4200439453125,28.26,65.34,1014.56,43.4
452.68,21.39,62.96,1019.49,72.24
484.5153503417969,7.26,40.69,1020.43,90.22
478.8231506347656,10.54,34.03,1018.71,74.0
434.9791259765625,27.71,74.34,998.14,71.85
443.06549072265625,23.11,68.3,1017.83,86.62
471.3610534667969,7.51,41.01,1024.61,97.41
442.5433654785156,26.46,74.67,1016.65,84.44
426.5242004394531,29.34,74.34,998.58,81.55
468.4032287597656,10.32,42.28,1008.82,75.66
441.74224853515625,22.74,61.02,1009.56,79.41
462.5841064453125,13.48,39.85,1012.71,58.91
442.802490234375,25.52,69.75,1010.36,90.06
452.58380126953125,21.58,67.25,1017.39,79.0
434.64129638671875,27.66,76.86,1001.31,69.47
443.0037536621094,26.96,69.45,1013.89,51.47
470.2555236816406,12.29,42.18,1016.53,83.13
462.92205810546875,15.86,43.02,1012.18,40.33
461.4997253417969,13.87,45.08,1024.42,81.69
445.1451110839844,24.09,73.68,1014.93,94.55
451.73980712890625,20.45,69.45,1012.53,91.81
468.623046875,15.07,39.3,1019.0,63.62
435.51776123046875,32.72,69.75,1009.6,49.35
453.47613525390625,18.23,58.96,1015.55,69.61
434.54583740234375,35.56,68.94,1006.56,38.75
452.9244689941406,18.36,51.43,1010.57,90.17
439.17279052734375,26.35,64.05,1009.81,81.24
442.8424377441406,25.92,60.95,1014.62,48.46
471.8898620605469,8.01,41.66,1014.49,76.72
448.3856506347656,19.63,52.72,1025.09,51.16
451.63397216796875,20.02,67.32,1012.05,76.34
475.1303405761719,10.08,40.72,1022.7,67.3
435.90399169921875,27.23,66.48,1005.23,52.38
444.6907653808594,23.37,63.77,1013.42,76.44
455.01739501953125,18.74,59.21,1018.3,91.55
466.03387451171875,14.81,43.69,1017.19,71.9
442.4727478027344,23.1,51.3,1011.93,80.05
470.5032043457031,10.72,41.38,1021.6,63.77
431.385498046875,29.46,71.94,1006.96,62.26
478.32586669921875,8.1,40.64,1020.66,89.04
438.6704406738281,27.29,62.66,1007.63,58.02
454.509765625,17.1,49.69,1005.53,81.82
471.1133728027344,11.49,44.2,1018.79,91.14
