PE,AT,V,AP,RH
471.115966796875,14.96,41.76,1024.07,73.17
443.5380554199219,25.18,62.96,1020.04,59.08
492.62335205078125,5.11,39.4,1012.16,92.14
447.51519775390625,20.86,57.32,1010.24,76.64
470.6244201660156,10.82,37.5,1009.23,96.62
440.04241943359375,26.27,59.44,1012.23,58.77
463.92999267578125,15.89,43.96,1014.02,75.24
477.10736083984375,9.48,44.71,1019.12,66.43
470.7913818359375,14.64,45.0,1021.78,41.25
474.0545349121094,11.74,43.56,1015.14,70.72
453.02,17.99,43.72,1008.64,75.04
461.9961853027344,20.14,46.93,1014.66,64.22
438.488037109375,24.34,73.5,1011.31,84.15
438.22772216796875,25.71,58.59,1012.77,61.83
436.1253356933594,26.19,69.34,1009.48,87.59
461.4319763183594,21.42,43.79,1015.76,43.08
463.824951171875,18.21,45.0,1022.86,48.84
477.2,11.04,41.74,1022.6,77.51
463.5553894042969,14.45,52.75,1023.97,63.59
467.2275695800781,13.97,38.47,1015.15,55.28
457.6278076171875,17.76,42.42,1009.09,66.26
494.17303466796875,5.41,40.07,1019.16,64.77
473.61224365234375,7.76,42.28,1008.52,83.31
439.1925964355469,27.23,63.9,1014.3,47.19
441.6905212402344,27.36,48.6,1003.18,54.93
434.35980224609375,27.47,70.72,1009.97,74.62
467.6900634765625,14.6,39.31,1011.11,72.52
483.9742736816406,7.91,39.96,1023.57,88.44
488.08233642578125,5.81,35.79,1012.14,92.28
437.8609924316406,30.53,65.18,1012.69,41.85
447.5022277832031,23.87,63.94,1019.02,44.28
438.86,26.09,58.41,1013.64,64.58
429.28961181640625,29.27,66.85,1011.11,63.25
434.62835693359375,27.38,74.16,1010.08,78.61
443.40155029296875,24.81,63.94,1018.76,44.51
466.76800537109375,12.75,44.03,1007.29,89.46
435.59124755859375,24.66,63.73,1011.4,74.52
450.69,16.38,47.45,1010.08,88.86
472.0399169921875,13.91,39.35,1014.69,75.51
446.5665283203125,23.18,51.3,1012.04,78.64
444.4815979003906,22.47,47.45,1007.62,76.65
468.88958740234375,13.39,44.85,1017.24,80.44
482.9026794433594,9.28,41.54,1018.33,79.89
472.41656494140625,11.82,42.86,1014.12,88.28
475.9040222167969,10.27,40.64,1020.63,84.6
447.7508544921875,22.92,63.94,1019.28,42.69
468.2071533203125,16.0,37.87,1020.24,78.41
458.00921630859375,21.22,43.43,1010.96,61.07
466.88726806640625,13.46,44.71,1014.51,50.0
479.91021728515625,9.39,40.11,1029.14,77.29
