concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
65.13066101074219,540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28
65.52162170410156,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28
37.378604888916016,332.5,142.5,0.0,228.0,0.0,932.0,594.0,270
37.6279182434082,332.5,142.5,0.0,228.0,0.0,932.0,594.0,365
44.3,198.6,132.4,0.0,192.0,0.0,978.4,825.5,360
43.96759796142578,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90
40.96860885620117,380.0,95.0,0.0,228.0,0.0,932.0,594.0,365
39.500823974609375,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28
24.560359954833984,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28
39.29,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28
42.79551315307617,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90
19.84726333618164,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28
40.28542709350586,427.5,47.5,0.0,228.0,0.0,932.0,594.0,270
42.33,190.0,190.0,0.0,228.0,0.0,932.0,670.0,90
24.86688995361328,304.0,76.0,0.0,228.0,0.0,932.0,670.0,28
52.91,380.0,0.0,0.0,228.0,0.0,932.0,670.0,90
43.39692306518555,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90
34.31147003173828,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365
40.56,380.0,95.0,0.0,228.0,0.0,932.0,594.0,90
44.96493148803711,475.0,0.0,0.0,228.0,0.0,932.0,594.0,180
40.28542709350586,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180
28.24,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28
18.204587936401367,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3
44.21,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180
52.8522834777832,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365
52.85634994506836,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270
40.779232025146484,380.0,95.0,0.0,228.0,0.0,932.0,594.0,270
