SSPL,f,alpha,c,U_infinity,delta
126.201,800,0.0,0.3048,71.3,0.00266337
9.532971371909992,1000,0.0,0.3048,71.3,0.00266337
254.08666859956378,1250,0.0,0.3048,71.3,0.00266337
120.2321352615377,1600,0.0,0.3048,71.3,0.00266337
145.06113048001453,2000,0.0,0.3048,71.3,0.00266337
-7.279319748473533,2500,0.0,0.3048,71.3,0.00266337
125.201,3150,0.0,0.3048,71.3,0.00266337
176.00134307841188,4000,0.0,0.3048,71.3,0.00266337
88.03706759106676,5000,0.0,0.3048,71.3,0.00266337
342.88294121164256,6300,0.0,0.3048,71.3,0.00266337
61.35214163494528,8000,0.0,0.3048,71.3,0.00266337
207.80034535020008,10000,0.0,0.3048,71.3,0.00266337
241.01272192180664,12500,0.0,0.3048,71.3,0.00266337
108.721,16000,0.0,0.3048,71.3,0.00266337
48.61755866025342,500,0.0,0.3048,55.5,0.00283081
262.0986324960334,630,0.0,0.3048,55.5,0.00283081
219.02656807414095,800,0.0,0.3048,55.5,0.00283081
212.25701763001837,1000,0.0,0.3048,55.5,0.00283081
215.53924174616944,1250,0.0,0.3048,55.5,0.00283081
21.768715917280606,1600,0.0,0.3048,55.5,0.00283081
127.60739952797393,2000,0.0,0.3048,55.5,0.00283081
230.9278121240752,2500,0.0,0.3048,55.5,0.00283081
248.65261172625864,3150,0.0,0.3048,55.5,0.00283081
93.52199250454944,4000,0.0,0.3048,55.5,0.00283081
221.62050424405686,5000,0.0,0.3048,55.5,0.00283081
313.04340568879,6300,0.0,0.3048,55.5,0.00283081
162.55851050145338,8000,0.0,0.3048,55.5,0.00283081
89.8132626481432,10000,0.0,0.3048,55.5,0.00283081
123.75857645808036,12500,0.0,0.3048,55.5,0.00283081
118.129,200,0.0,0.3048,39.6,0.00310138
95.29602748379497,250,0.0,0.3048,39.6,0.00310138
21.4131009619234,315,0.0,0.3048,39.6,0.00310138
98.09572927299483,400,0.0,0.3048,39.6,0.00310138
47.26130962510987,500,0.0,0.3048,39.6,0.00310138
128.629,630,0.0,0.3048,39.6,0.00310138
135.15954461271778,800,0.0,0.3048,39.6,0.00310138
162.86148657968917,1000,0.0,0.3048,39.6,0.00310138
173.0770409504299,1250,0.0,0.3048,39.6,0.00310138
185.64116564411108,1600,0.0,0.3048,39.6,0.00310138
273.9120302194145,2000,0.0,0.3048,39.6,0.00310138
180.99612041121205,2500,0.0,0.3048,39.6,0.00310138
120.319,3150,0.0,0.3048,39.6,0.00310138
122.04775869874808,4000,0.0,0.3048,39.6,0.00310138
148.87410665371507,5000,0.0,0.3048,39.6,0.00310138
-22.889659425746768,6300,0.0,0.3048,39.6,0.00310138
111.82958375679225,8000,0.0,0.3048,39.6,0.00310138
78.56707016940604,10000,0.0,0.3048,39.6,0.00310138
154.00908972260407,12500,0.0,0.3048,39.6,0.00310138
119.22535787333388,200,0.0,0.3048,31.7,0.00331266
123.30675271715342,250,0.0,0.3048,31.7,0.00331266
122.765,315,0.0,0.3048,31.7,0.00331266
39.65200036733128,400,0.0,0.3048,31.7,0.00331266
43.48919058431257,500,0.0,0.3048,31.7,0.00331266
90.52578757297265,630,0.0,0.3048,31.7,0.00331266
223.96958371595719,800,0.0,0.3048,31.7,0.00331266
33.59371634789853,1000,0.0,0.3048,31.7,0.00331266
171.22535864504857,1250,0.0,0.3048,31.7,0.00331266
199.5720745596672,1600,0.0,0.3048,31.7,0.00331266
224.23196047032113,2000,0.0,0.3048,31.7,0.00331266
120.755,2500,0.0,0.3048,31.7,0.00331266
196.25007762574467,3150,0.0,0.3048,31.7,0.00331266
197.4083698589362,4000,0.0,0.3048,31.7,0.00331266
13.043023530590032,5000,0.0,0.3048,31.7,0.00331266
15.754826733070121,6300,0.0,0.3048,31.7,0.00331266
243.26407183386698,8000,0.0,0.3048,31.7,0.00331266
84.44370129848785,10000,0.0,0.3048,31.7,0.00331266
167.98010129198443,800,1.5,0.3048,71.3,0.00336729
162.80528433147762,1000,1.5,0.3048,71.3,0.00336729
125.872,1250,1.5,0.3048,71.3,0.00336729
167.4530708731106,1600,1.5,0.3048,71.3,0.00336729
149.04563900306513,2000,1.5,0.3048,71.3,0.00336729
174.68794242279756,2500,1.5,0.3048,71.3,0.00336729
155.06079552502848,3150,1.5,0.3048,71.3,0.00336729
121.762,4000,1.5,0.3048,71.3,0.00336729
71.82260924825567,5000,1.5,0.3048,71.3,0.00336729
41.86902998781961,6300,1.5,0.3048,71.3,0.00336729
23.134116246599458,8000,1.5,0.3048,71.3,0.00336729
84.25146408815446,10000,1.5,0.3048,71.3,0.00336729
85.36299063536593,12500,1.5,0.3048,71.3,0.00336729
241.3296941134743,16000,1.5,0.3048,71.3,0.00336729
241.68453220490284,315,1.5,0.3048,39.6,0.00392107
107.7076451451723,400,1.5,0.3048,39.6,0.00392107
5.221658535400233,500,1.5,0.3048,39.6,0.00392107
275.2242146667382,630,1.5,0.3048,39.6,0.00392107
205.05020408536564,800,1.5,0.3048,39.6,0.00392107
114.717557038988,1000,1.5,0.3048,39.6,0.00392107
125.211,1250,1.5,0.3048,39.6,0.00392107
80.53201136926343,1600,1.5,0.3048,39.6,0.00392107
108.26590152948516,2000,1.5,0.3048,39.6,0.00392107
88.02328377237713,2500,1.5,0.3048,39.6,0.00392107
34.43576482522318,3150,1.5,0.3048,39.6,0.00392107
219.22884011458785,4000,1.5,0.3048,39.6,0.00392107
113.46677614269947,5000,1.5,0.3048,39.6,0.00392107
74.8543072148173,6300,1.5,0.3048,39.6,0.00392107
-1.794011946954883,8000,1.5,0.3048,39.6,0.00392107
43.057707484991916,10000,1.5,0.3048,39.6,0.00392107
156.01624405863427,12500,1.5,0.3048,39.6,0.00392107
249.69831815413593,400,3.0,0.3048,71.3,0.00425727
-12.540889882470205,500,3.0,0.3048,71.3,0.00425727
290.548097516062,630,3.0,0.3048,71.3,0.00425727
6.707473282616887,800,3.0,0.3048,71.3,0.00425727
225.22760351637828,1000,3.0,0.3048,71.3,0.00425727
157.97041596359028,1250,3.0,0.3048,71.3,0.00425727
341.76047446676085,1600,3.0,0.3048,71.3,0.00425727
297.94310972782796,2000,3.0,0.3048,71.3,0.00425727
160.45370551028458,2500,3.0,0.3048,71.3,0.00425727
206.08327543538974,3150,3.0,0.3048,71.3,0.00425727
305.60418356568783,4000,3.0,0.3048,71.3,0.00425727
215.12270438818535,5000,3.0,0.3048,71.3,0.00425727
90.75254717792183,6300,3.0,0.3048,71.3,0.00425727
113.72136805700477,8000,3.0,0.3048,71.3,0.00425727
133.1340432044766,10000,3.0,0.3048,71.3,0.00425727
208.66266162398213,400,3.0,0.3048,55.5,0.00452492
118.20078229698035,500,3.0,0.3048,55.5,0.00452492
201.2957138108141,630,3.0,0.3048,55.5,0.00452492
264.25766923452653,800,3.0,0.3048,55.5,0.00452492
234.73514694313968,1000,3.0,0.3048,55.5,0.00452492
19.551361171995378,1250,3.0,0.3048,55.5,0.00452492
124.439,1600,3.0,0.3048,55.5,0.00452492
203.97908938593386,2000,3.0,0.3048,55.5,0.00452492
122.439,2500,3.0,0.3048,55.5,0.00452492
107.83390281186388,3150,3.0,0.3048,55.5,0.00452492
105.33886271094285,4000,3.0,0.3048,55.5,0.00452492
84.64358067877916,5000,3.0,0.3048,55.5,0.00452492
60.624745847009265,6300,3.0,0.3048,55.5,0.00452492
19.368165169443017,8000,3.0,0.3048,55.5,0.00452492
89.29687313797622,10000,3.0,0.3048,55.5,0.00452492
218.67171687289976,315,3.0,0.3048,39.6,0.00495741
239.31240643587165,400,3.0,0.3048,39.6,0.00495741
36.405968996313604,500,3.0,0.3048,39.6,0.00495741
156.11421288955157,630,3.0,0.3048,39.6,0.00495741
147.53413141274572,800,3.0,0.3048,39.6,0.00495741
246.317425996993,1000,3.0,0.3048,39.6,0.00495741
263.21323875611256,1250,3.0,0.3048,39.6,0.00495741
71.30323555783612,1600,3.0,0.3048,39.6,0.00495741
101.50838657679007,2000,3.0,0.3048,39.6,0.00495741
120.162,2500,3.0,0.3048,39.6,0.00495741
98.93624954442488,3150,3.0,0.3048,39.6,0.00495741
198.70387598288636,4000,3.0,0.3048,39.6,0.00495741
37.5138167831112,5000,3.0,0.3048,39.6,0.00495741
82.44854747434135,6300,3.0,0.3048,39.6,0.00495741
110.652,8000,3.0,0.3048,39.6,0.00495741
63.4371920042248,315,3.0,0.3048,31.7,0.00529514
32.069915903155106,400,3.0,0.3048,31.7,0.00529514
229.21494480852687,500,3.0,0.3048,31.7,0.00529514
128.73806446265021,630,3.0,0.3048,31.7,0.00529514
234.82929030114542,800,3.0,0.3048,31.7,0.00529514
208.99311558519605,1000,3.0,0.3048,31.7,0.00529514
61.12307622148831,1250,3.0,0.3048,31.7,0.00529514
99.67130879879171,1600,3.0,0.3048,31.7,0.00529514
294.9246425131266,2000,3.0,0.3048,31.7,0.00529514
165.76621438854693,2500,3.0,0.3048,31.7,0.00529514
159.01862820900917,3150,3.0,0.3048,31.7,0.00529514
277.8691720920723,4000,3.0,0.3048,31.7,0.00529514
-89.11796735189142,5000,3.0,0.3048,31.7,0.00529514
113.42227787435515,6300,3.0,0.3048,31.7,0.00529514
76.46585811825875,250,4.0,0.3048,71.3,0.00497773
246.88110378978163,315,4.0,0.3048,71.3,0.00497773
155.39990648107536,400,4.0,0.3048,71.3,0.00497773
382.5898671011976,500,4.0,0.3048,71.3,0.00497773
231.82084029756723,630,4.0,0.3048,71.3,0.00497773
90.64885639046976,800,4.0,0.3048,71.3,0.00497773
245.2316964622891,1000,4.0,0.3048,71.3,0.00497773
281.8581617012598,1250,4.0,0.3048,71.3,0.00497773
66.37916102743056,1600,4.0,0.3048,71.3,0.00497773
-26.160902998209302,2000,4.0,0.3048,71.3,0.00497773
257.9100240731878,2500,4.0,0.3048,71.3,0.00497773
182.3826440163208,3150,4.0,0.3048,71.3,0.00497773
78.51210759250054,4000,4.0,0.3048,71.3,0.00497773
138.68568202937826,5000,4.0,0.3048,71.3,0.00497773
75.3123671515434,6300,4.0,0.3048,71.3,0.00497773
318.27080530569793,8000,4.0,0.3048,71.3,0.00497773
219.6375289793724,10000,4.0,0.3048,71.3,0.00497773
232.49032582783522,12500,4.0,0.3048,71.3,0.00497773
236.65034802158374,250,4.0,0.3048,39.6,0.00579636
99.3792255275243,315,4.0,0.3048,39.6,0.00579636
315.98412252276944,400,4.0,0.3048,39.6,0.00579636
232.3979662759134,500,4.0,0.3048,39.6,0.00579636
63.5513235177116,630,4.0,0.3048,39.6,0.00579636
130.723,800,4.0,0.3048,39.6,0.00579636
106.98617663644374,1000,4.0,0.3048,39.6,0.00579636
143.15151613429006,1250,4.0,0.3048,39.6,0.00579636
148.35169242086135,1600,4.0,0.3048,39.6,0.00579636
108.51201851614573,2000,4.0,0.3048,39.6,0.00579636
116.93979924587015,2500,4.0,0.3048,39.6,0.00579636
256.4160417383134,3150,4.0,0.3048,39.6,0.00579636
230.58680469483082,4000,4.0,0.3048,39.6,0.00579636
43.104662754580986,5000,4.0,0.3048,39.6,0.00579636
122.68094922002025,1250,0.0,0.2286,71.3,0.00214345
129.134,1600,0.0,0.2286,71.3,0.00214345
84.43064693555729,2000,0.0,0.2286,71.3,0.00214345
114.1924669519406,2500,0.0,0.2286,71.3,0.00214345
34.196185266932204,3150,0.0,0.2286,71.3,0.00214345
125.824,4000,0.0,0.2286,71.3,0.00214345
124.304,5000,0.0,0.2286,71.3,0.00214345
61.973615347845396,6300,0.0,0.2286,71.3,0.00214345
213.51434805269704,8000,0.0,0.2286,71.3,0.00214345
69.4296956094464,10000,0.0,0.2286,71.3,0.00214345
-24.18774235263885,12500,0.0,0.2286,71.3,0.00214345
173.2176498331156,16000,0.0,0.2286,71.3,0.00214345
149.66436381239504,20000,0.0,0.2286,71.3,0.00214345
43.725324462342726,315,0.0,0.2286,55.5,0.00229336
265.280391402814,400,0.0,0.2286,55.5,0.00229336
201.80875649233664,500,0.0,0.2286,55.5,0.00229336
172.19098285653874,630,0.0,0.2286,55.5,0.00229336
278.4471321308539,800,0.0,0.2286,55.5,0.00229336
39.15563669232869,1000,0.0,0.2286,55.5,0.00229336
-0.13582265206730296,1250,0.0,0.2286,55.5,0.00229336
241.86043390761466,1600,0.0,0.2286,55.5,0.00229336
154.2268008218723,2000,0.0,0.2286,55.5,0.00229336
228.6106261945971,2500,0.0,0.2286,55.5,0.00229336
64.70173167456724,3150,0.0,0.2286,55.5,0.00229336
174.44100281198365,4000,0.0,0.2286,55.5,0.00229336
97.71121044830534,5000,0.0,0.2286,55.5,0.00229336
51.297361298984015,6300,0.0,0.2286,55.5,0.00229336
115.7281815626353,315,0.0,0.2286,39.6,0.00253511
189.23121126035642,400,0.0,0.2286,39.6,0.00253511
232.07992913297105,500,0.0,0.2286,39.6,0.00253511
257.52773272860486,630,0.0,0.2286,39.6,0.00253511
47.33309966697341,800,0.0,0.2286,39.6,0.00253511
63.82585484025668,1000,0.0,0.2286,39.6,0.00253511
262.50987680395366,1250,0.0,0.2286,39.6,0.00253511
240.2186796257559,1600,0.0,0.2286,39.6,0.00253511
206.85477999271515,2000,0.0,0.2286,39.6,0.00253511
221.03764631144625,2500,0.0,0.2286,39.6,0.00253511
71.29013020601346,3150,0.0,0.2286,39.6,0.00253511
62.87487148306511,4000,0.0,0.2286,39.6,0.00253511
61.43973692052315,5000,0.0,0.2286,39.6,0.00253511
202.48178244474158,6300,0.0,0.2286,39.6,0.00253511
212.6105265578656,315,0.0,0.2286,31.7,0.0027238
67.84672557724707,400,0.0,0.2286,31.7,0.0027238
124.1761015116159,500,0.0,0.2286,31.7,0.0027238
130.09196705169745,630,0.0,0.2286,31.7,0.0027238
130.725,800,0.0,0.2286,31.7,0.0027238
107.86626943403564,1000,0.0,0.2286,31.7,0.0027238
194.9636083697407,1250,0.0,0.2286,31.7,0.0027238
